Nome,CNPJ,Emissão,Série,Valor,Ticker,Ano
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,200.0,1.0,48441561.63,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,222.0,1.0,44246891.45,RBRY11,2024
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,156.0,1.0,32771965.11,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,53.0,1.0,30008634.06,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,277.0,1.0,29142829.62,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,239.0,28383723.55,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,83.0,2.0,26594522.05,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,220.0,1.0,25480339.95,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,83.0,3.0,25264316.1,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,352.0,25262000.0,RBRY11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,2.0,22899534.36,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,110.0,1.0,22541655.75,RBRY11,2024
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,1.0,163.0,19176728.43,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,83.0,1.0,18018801.36,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,281.0,1.0,17796465.03,RBRY11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,134.0,5.0,17029062.4,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,108.0,1.0,14986097.74,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,239.0,2.0,13167952.42,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,239.0,1.0,13166941.21,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,118.0,1.0,12893759.88,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,206.0,1.0,12802457.78,RBRY11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,134.0,6.0,11922401.95,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,88.0,1.0,11807600.66,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,88.0,2.0,11393721.74,RBRY11,2024
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4.0,131.0,10702843.07,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,369.0,10432074.86,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,274.0,1.0,9449999.99,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,217.0,1.0,9423070.68,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,83.0,4.0,9061918.35,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,261.0,1.0,9012219.29,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,83.0,5.0,8759351.81,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,273.0,1.0,8449428.21,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,276.0,1.0,8127827.59,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,276.0,2.0,7961150.61,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,71.0,1.0,7832136.22,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,23.0,1.0,6752629.43,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,92.0,1.0,6349422.79,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,71.0,2.0,6222108.86,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,294.0,2.0,6219369.5,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,83.0,6.0,5850290.04,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,56.0,1.0,5614259.8,RBRY11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,134.0,7.0,5114885.57,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,185.0,1.0,4988746.92,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,223.0,3.0,4693455.21,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,271.0,2.0,4492139.79,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,161.0,2.0,4362132.83,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,71.0,5.0,3412380.37,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,492.0,3157588.98,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,376.0,2961448.18,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,71.0,3.0,2880323.28,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,71.0,4.0,2727211.43,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,521.0,2522080.91,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,516.0,2378672.61,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,514.0,2316126.74,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,519.0,2286974.56,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,515.0,2282136.16,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,520.0,2263064.31,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,517.0,2171205.48,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,518.0,2098444.67,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,374.0,2060887.38,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,513.0,2045286.11,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,522.0,1926485.0,RBRY11,2024
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4.0,252.0,1468785.17,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,452.0,1290405.64,RBRY11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,27.0,1.0,1208330.21,RBRY11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,246.0,1165653.44,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,415.0,984140.96,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,416.0,888634.08,RBRY11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,83.0,1.0,54615426.03,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,200.0,1.0,51468446.42,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,107.0,1.0,45924484.79,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,222.0,1.0,44371402.13,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,110.0,1.0,40994694.97,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,220.0,1.0,28828695.24,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,108.0,2.0,28326629.78,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,352.0,23476806.92,RBRY11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,2.0,23273962.91,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,369.0,23104572.21,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,268.0,3.0,20448745.12,RBRY11,2023
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,1.0,163.0,19762486.71,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,239.0,2.0,18773249.31,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,239.0,1.0,18770356.43,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,53.0,1.0,17893330.69,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,23.0,1.0,14014377.67,RBRY11,2023
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4.0,131.0,13561674.03,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,108.0,1.0,13215757.81,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,118.0,1.0,12966615.4,RBRY11,2023
FORTE SECURITIZADORA SA,12.979.898/0001-70,1.0,361.0,12553474.93,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,71.0,1.0,9633611.26,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,217.0,1.0,9424754.57,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,71.0,2.0,7653290.63,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,353.0,7038305.87,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,88.0,1.0,6846235.26,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,206.0,1.0,6796548.62,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,88.0,2.0,6539833.26,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,92.0,1.0,6352482.93,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,56.0,1.0,5978833.85,RBRY11,2023
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,1.0,167.0,5909095.35,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,223.0,3.0,5130586.09,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,161.0,2.0,4789843.75,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,71.0,4.0,3777860.65,RBRY11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,57.0,1.0,3599925.47,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,71.0,3.0,3579236.55,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,492.0,3211354.87,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,374.0,3183304.26,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,520.0,3021018.8,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,521.0,2989376.14,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,376.0,2916131.64,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,516.0,2719746.97,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,514.0,2689213.66,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,515.0,2649077.42,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,519.0,2642414.75,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,522.0,2581755.29,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,517.0,2480250.59,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,518.0,2436143.66,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,513.0,2370258.68,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,204.0,3.0,2180567.12,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,246.0,1740565.71,RBRY11,2023
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4.0,252.0,1624660.49,RBRY11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,27.0,1.0,1335180.91,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,415.0,1131109.21,RBRY11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,452.0,992428.0,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,416.0,762175.57,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,417.0,50.15,RBRY11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,1.0,40030028.57,RBRY11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,1.0,38213813.58,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,364.0,38108864.14,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,1.0,32334485.73,RBRY11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,2.0,29537832.25,RBRY11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,1.0,29537832.25,RBRY11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,2.0,26620970.54,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,1.0,23080798.23,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,352.0,21405004.38,RBRY11,2022
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,,131.0,18585390.69,RBRY11,2022
FORTE SECURITIZADORA SA,12.979.898/0001-70,,361.0,18494259.96,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,492.0,16872317.16,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,369.0,15822178.65,RBRY11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,2.0,10118605.52,RBRY11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,1.0,9909260.6,RBRY11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,1.0,9748913.14,RBRY11,2022
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,167.0,9658514.76,RBRY11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,1.0,7942663.98,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,230.0,6509365.03,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,1.0,6253280.73,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,2.0,6253093.57,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,342.0,5813720.35,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,1.0,5633602.57,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,353.0,5106965.47,RBRY11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,374.0,5037076.55,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,246.0,4993550.56,RBRY11,2022
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,,106.0,3713161.57,RBRY11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,376.0,3596319.38,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,256.0,3393903.55,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,357.0,3087077.35,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,516.0,3000991.41,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,515.0,2812238.11,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,514.0,2788279.08,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,513.0,2531787.58,RBRY11,2022
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,,252.0,2041485.78,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,382.0,1915757.89,RBRY11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,1.0,1892633.53,RBRY11,2022
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,168.0,1617511.29,RBRY11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,415.0,1145435.84,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,477.0,784986.19,RBRY11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,416.0,779345.33,RBRY11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,417.0,43.22,RBRY11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,364.0,32951094.46,RBRY11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,1.0,32120776.02,RBRY11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,2.0,30071955.77,RBRY11,2021
FORTE SECURITIZADORA SA,12.979.898/0001-70,,361.0,22322384.63,RBRY11,2021
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,352.0,21398142.0,RBRY11,2021
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,294.0,17250493.41,RBRY11,2021
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,,131.0,13228715.61,RBRY11,2021
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,256.0,10936765.9,RBRY11,2021
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,382.0,10516459.0,RBRY11,2021
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,374.0,8541576.33,RBRY11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,1.0,8127154.98,RBRY11,2021
OURINVEST SECURITIZADORA SA,12.320.349/0001-90,,43.0,7517619.41,RBRY11,2021
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,,252.0,7489185.33,RBRY11,2021
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,230.0,6507278.21,RBRY11,2021
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,342.0,5324956.78,RBRY11,2021
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,353.0,5107994.37,RBRY11,2021
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,376.0,4604919.79,RBRY11,2021
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,,106.0,3547642.76,RBRY11,2021
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,168.0,2754099.35,RBRY11,2021
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,369.0,2504061.09,RBRY11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,1.0,2450560.67,RBRY11,2021
NOVA SECURITIZACAO SA,08.903.116/0001-42,,31.0,712493.47,RBRY11,2021
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,172.0,305739.8,RBRY11,2021
FORTE SECURITIZADORA SA,12.979.898/0001-70,,361.0,25252793.06,RBRY11,2020
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,160.0,19999035.94,RBRY11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,1.0,18874359.32,RBRY11,2020
RB CAPITAL COMPANHIA DE SECURITIZACAO,02.773.542/0001-22,,256.0,13582094.05,RBRY11,2020
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,154.0,12049750.27,RBRY11,2020
RB CAPITAL COMPANHIA DE SECURITIZACAO,02.773.542/0001-22,,230.0,10251968.05,RBRY11,2020
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,284.0,9910664.45,RBRY11,2020
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,168.0,6237034.15,RBRY11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,1.0,5550921.99,RBRY11,2020
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,145.0,2236876.54,RBRY11,2020
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,97.0,1219605.08,RBRY11,2020
NOVA SECURITIZACAO SA,08.903.116/0001-42,,31.0,819144.22,RBRY11,2020
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,172.0,372912.51,RBRY11,2020
FORTE SECURITIZADORA SA,12.979.898/0001-70,,230.0,14213145.92,RBRY11,2019
RB CAPITAL COMPANHIA DE SECURITIZACAO,02.773.542/0001-22,,14.0,11503314.46,RBRY11,2019
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,32.0,9517328.72,RBRY11,2019
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,274.0,8222943.01,RBRY11,2019
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,154.0,6670394.2,RBRY11,2019
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,31.0,6551547.8,RBRY11,2019
FORTE SECURITIZADORA SA,12.979.898/0001-70,,145.0,5603702.0,RBRY11,2019
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,145.0,5260237.36,RBRY11,2019
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,155.0,5046896.75,RBRY11,2019
ISEC SECURITIZADORA SA,08.769.451/0001-08,,159.0,4741607.74,RBRY11,2019
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,1.0,2540689.27,RBRY11,2019
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,107.0,2100353.63,RBRY11,2019
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,172.0,1595488.66,RBRY11,2019
NOVA SECURITIZACAO SA,08.903.116/0001-42,,206.0,927273.91,RBRY11,2019
ISEC SECURITIZADORA SA,08.769.451/0001-08,,97.0,572661.62,RBRY11,2019
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,176.0,438611.45,RBRY11,2019
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,44.0,410308.51,RBVO11,2024
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,1.0,32.0,3778806.98,RBVO11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,44.0,968908.49,RBVO11,2023
CIBRASEC-CIA BRAS DE SECURITIZAÇÃO,02.105.040/0001-23,2.0,192.0,650559.2,RBVO11,2023
CIBRASEC-CIA BRAS DE SECURITIZAÇÃO,02.105.040/0001-23,2.0,192.0,161632.31,RBVO11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,,3550845.18,RBVO11,2021
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,,2906161.92,RBVO11,2021
CIBRASEC-CIA BRAS DE SECURITIZAÇÃO,02.105.040/0001-23,,,618070.97,RBVO11,2021
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,,3240682.53,RBVO11,2020
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,,2916005.82,RBVO11,2020
CIBRASEC-CIA BRAS DE SECURITIZAÇÃO,02.105.040/0001-23,,,911704.9,RBVO11,2020
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,,3394191.37,RBVO11,2019
CIBRASEC-CIA BRAS DE SECURITIZAÇÃO,02.105.040/0001-23,,,2801658.95,RBVO11,2019
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,,2543852.47,RBVO11,2019
GAIA SECURITIZADORA S.A.,07.587.384/0001-30,,,1088883.07,RBVO11,2019
CIBRASEC-CIA BRAS DE SECURITIZAÇÃO,02.105.040/0001-23,,,873194.67,RBVO11,2019
RB CAPITAL SECURITIZADORA S.A.,03.559.006/0001-91,,,3121305.75,RBVO11,2018
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,,3016953.66,RBVO11,2018
CIBRASEC-CIA BRAS DE SECURITIZAÇÃO,02.105.040/0001-23,,,2922754.49,RBVO11,2018
APICE SECURITIZADORA IMOBILIARIA SA,12.130.744/0001-00,,,2336945.57,RBVO11,2018
GAIA SECURITIZADORA S.A.,07.587.384/0001-30,,,1379654.04,RBVO11,2018
CIBRASEC-CIA BRAS DE SECURITIZAÇÃO,02.105.040/0001-23,,,1157072.09,RBVO11,2018
BARIGUI SECURITIZADORA SA,10.608.405/0001-60,,,1023175.94,RBVO11,2018
APICE SECURITIZADORA IMOBILIARIA SA,12.130.744/0001-00,,,846855.12,RBVO11,2018
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,,158673.62,RBVO11,2018
RB CAPITAL SECURITIZADORA S.A.,03.559.006/0001-91,,,3550105.3,RBVO11,2017
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,,3199028.4,RBVO11,2017
CIBRASEC-CIA BRAS DE SECURITIZAÇÃO,02.105.040/0001-23,,,3157477.05,RBVO11,2017
APICE SECURITIZADORA IMOBILIARIA SA,12.130.744/0001-00,,,2220419.87,RBVO11,2017
CIBRASEC-CIA BRAS DE SECURITIZAÇÃO,02.105.040/0001-23,,,1674185.38,RBVO11,2017
GAIA SECURITIZADORA S.A.,07.587.384/0001-30,,,1652568.87,RBVO11,2017
APICE SECURITIZADORA IMOBILIARIA SA,12.130.744/0001-00,,,1458324.63,RBVO11,2017
APICE SECURITIZADORA IMOBILIARIA SA,12.130.744/0001-00,,,1458324.63,RBVO11,2017
BARIGUI SECURITIZADORA SA,10.608.405/0001-60,,,1094302.74,RBVO11,2017
BRASIL PLURAL SECURITIZADORA S.A.,12.610.764/0001-88,,,1025335.24,RBVO11,2017
BARIGUI SECURITIZADORA SA,10.608.405/0001-60,,,800370.09,RBVO11,2017
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,,,382151.57,RBVO11,2017
CRI_22I0867063 - PROVINCIA SEC,04.200.649/0001-07,20.0,1.0,548770.41,RECT11,2024
CRI_22I0867063 - PROVINCIA SEC,04.200.649/0001-07,20.0,1.0,1031233.11,RECT11,2023
CRI_21D0546741_DU2 - TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,373.0,32756754.97,RECT11,2021
CRI_21K0906902 - TRUE SECURITIZADORA S.A,12.130.744/0001-00,1.0,473.0,16270622.53,RECT11,2021
TRUE SECURITIZADORA S.A. - CRI_20D0941534,12.130.744/0001-00,1.0,302.0,22510221.07,RECT11,2020
HABITASEC SECURITIZADORA S.A - CRI_19J0329039,09.304.427/0001-58,1.0,170.0,2889562.71,RECT11,2020
HABITASEC SECURITIZADORA S.A - CRI_19L0906036,09.304.427/0001-58,1.0,174.0,19446517.51,RELG11,2021
HABITASEC SECURITIZADORA S.A - CRI_19L0906036,09.304.427/0001-58,1.0,174.0,1056292.82,RELG11,2021
CRI_23H1023846 - TRUE SEC,12.130.744/0001-00,179.0,1.0,1008742.05,RFOF11,2024
CRI_23H1023846 - TRUE SEC,12.130.744/0001-00,179.0,1.0,2010415.46,RFOF11,2023
22D1248921,08.769.451/0001-08,3.0,55.0,1857190.21,RINV11,2023
23F1523286,41.811.375/0001-19,52.0,1.0,1491151.43,RINV11,2023
22G1233041,31.468.139/0001-98,2.0,2.0,1188570.53,RINV11,2023
PROVINCIA SEC (22D1248921),04.200.649/0001-07,3.0,55.0,2020876.92,RINV11,2022
CASA DE PEDRA SEC (22G1233041),31.468.139/0001-98,2.0,2.0,458625.18,RINV11,2022
OPEA,02.773.542/0001-22,1.0,7.0,13435565.43,RNDP11,2024
SCCI,17.568.683/0001-80,1.0,7.0,5877.07,RNDP11,2024
