Ticker,Trimestre,Lucro líquido,Outras desp/receitas,Res. imóveis estoque,Res. imóveis renda,Resultado TVM,Resultado financeiro,Data,Ano,Mes,Dia
HPDP11,3T2021,2.872,-406.0,0.0,3.247,0.0,31.0,2021-07-01,2021,7,1
HPDP11,3T2022,3.878,-406.0,0.0,4.221,0.0,63.0,2022-07-01,2022,7,1
HPDP11,3T2023,4.669,-379.0,0.0,4.999,0.0,49.0,2023-07-01,2023,7,1
HPDP11,4T2020,16.528,-88.0,0.0,16.603,0.0,13.0,2020-10-01,2020,10,1
HPDP11,4T2021,452.0,-401.0,0.0,798.0,0.0,55.0,2021-10-01,2021,10,1
HPDP11,4T2022,-12.653,-392.0,0.0,-12.306,0.0,45.0,2022-10-01,2022,10,1
HPDP11,4T2023,31.081,-384.0,0.0,31.253,0.0,213.0,2023-10-01,2023,10,1
HRDF11,1T2020,-168.0,-102.0,0.0,0.0,-129.0,63.0,2020-01-01,2020,1,1
HRDF11,1T2021,-22.0,-57.0,0.0,3.0,0.0,32.0,2021-01-01,2021,1,1
HRDF11,1T2022,-283.0,-28.0,0.0,-14.0,-343.0,101.0,2022-01-01,2022,1,1
HRDF11,1T2023,-769.0,-33.0,0.0,0.0,-842.0,106.0,2023-01-01,2023,1,1
HRDF11,1T2024,94.0,-62.0,0.0,0.0,82.0,73.0,2024-01-01,2024,1,1
HRDF11,2T2020,-674.0,-153.0,0.0,-41.0,-528.0,48.0,2020-04-01,2020,4,1
HRDF11,2T2021,-1.931,-72.0,0.0,-8.0,-1.902,51.0,2021-04-01,2021,4,1
HRDF11,2T2022,-645.0,-37.0,0.0,-17.0,-692.0,101.0,2022-04-01,2022,4,1
HRDF11,2T2023,689.0,-60.0,0.0,0.0,651.0,99.0,2023-04-01,2023,4,1
HRDF11,2T2024,-427.0,-48.0,0.0,0.0,-445.0,67.0,2024-04-01,2024,4,1
HRDF11,3T2020,-822.0,-149.0,0.0,0.0,-707.0,34.0,2020-07-01,2020,7,1
HRDF11,3T2021,-2.422,-83.0,0.0,-23.0,-2.39,75.0,2021-07-01,2021,7,1
HRDF11,3T2022,-643.0,-45.0,0.0,0.0,-711.0,113.0,2022-07-01,2022,7,1
HRDF11,3T2023,404.0,-47.0,0.0,0.0,354.0,98.0,2023-07-01,2023,7,1
HRDF11,4T2020,21.0,-115.0,0.0,0.0,98.0,38.0,2020-10-01,2020,10,1
HRDF11,4T2021,718.0,-50.0,0.0,25.0,660.0,83.0,2021-10-01,2021,10,1
HRDF11,4T2022,811.0,-49.0,0.0,0.0,754.0,106.0,2022-10-01,2022,10,1
HRDF11,4T2023,2.437,-28.0,0.0,0.0,2.381,83.0,2023-10-01,2023,10,1
HREC11,1T2021,-2.902,-157.0,0.0,0.0,-2.748,3.0,2021-01-01,2021,1,1
HREC11,1T2022,11.749,-1.013,0.0,0.0,12.34,421.0,2022-01-01,2022,1,1
HREC11,1T2023,20.307,-1.449,0.0,0.0,21.631,124.0,2023-01-01,2023,1,1
HREC11,1T2024,6.147,-2.811,0.0,0.0,8.535,423.0,2024-01-01,2024,1,1
HREC11,2T2021,1.884,-325.0,0.0,0.0,2.195,14.0,2021-04-01,2021,4,1
HREC11,2T2022,12.198,-1.538,0.0,0.0,13.13,606.0,2022-04-01,2022,4,1
HREC11,2T2023,32.181,-1.136,0.0,0.0,33.212,105.0,2023-04-01,2023,4,1
HREC11,2T2024,-1.085,-2.772,0.0,0.0,1.371,316.0,2024-04-01,2024,4,1
HREC11,3T2021,-4.407,-373.0,0.0,0.0,-4.085,51.0,2021-07-01,2021,7,1
HREC11,3T2022,9.857,-1.613,0.0,0.0,10.526,944.0,2022-07-01,2022,7,1
HREC11,3T2023,3.409,-1.871,0.0,0.0,4.519,762.0,2023-07-01,2023,7,1
HREC11,4T2021,6.512,-878.0,0.0,0.0,7.189,201.0,2021-10-01,2021,10,1
HREC11,4T2023,19.658,-2.448,0.0,0.0,21.805,301.0,2023-10-01,2023,10,1
HSAF11,1T2021,3.359,-907.0,0.0,0.0,4.254,12.0,2021-01-01,2021,1,1
HSAF11,1T2022,3.495,-785.0,0.0,0.0,4.178,102.0,2022-01-01,2022,1,1
HSAF11,1T2023,6.145,-596.0,0.0,0.0,6.526,214.0,2023-01-01,2023,1,1
HSAF11,1T2024,2.822,-723.0,0.0,0.0,3.229,316.0,2024-01-01,2024,1,1
HSAF11,2T2021,1.172,-1.125,0.0,0.0,2.058,239.0,2021-04-01,2021,4,1
HSAF11,2T2023,14.973,-611.0,0.0,0.0,15.29,294.0,2023-04-01,2023,4,1
HSAF11,2T2024,1.542,-1.158,0.0,0.0,2.086,614.0,2024-04-01,2024,4,1
HSAF11,3T2021,2.79,-1.289,0.0,0.0,3.948,131.0,2021-07-01,2021,7,1
HSAF11,3T2022,4.295,-969.0,0.0,0.0,3.657,1.607,2022-07-01,2022,7,1
HSAF11,3T2023,2.143,-625.0,0.0,0.0,2.628,140.0,2023-07-01,2023,7,1
HSAF11,4T2021,6.893,-862.0,0.0,0.0,7.685,70.0,2021-10-01,2021,10,1
HSAF11,4T2022,3.76,-554.0,0.0,0.0,4.036,279.0,2022-10-01,2022,10,1
HSAF11,4T2023,8.157,-583.0,0.0,0.0,8.622,118.0,2023-10-01,2023,10,1
HSLG11,1T2020,6.896,2.829,0.0,3.611,0.0,457.0,2020-01-01,2020,1,1
HSLG11,1T2021,24.698,-2.425,0.0,26.026,857.0,240.0,2021-01-01,2021,1,1
HSLG11,1T2022,18.979,-3.303,0.0,21.067,122.0,1.094,2022-01-01,2022,1,1
HSLG11,1T2024,40.174,-2.995,0.0,41.224,479.0,1.466,2024-01-01,2024,1,1
HSLG11,2T2020,204.06,-827.0,0.0,204.41,0.0,477.0,2020-04-01,2020,4,1
HSLG11,2T2023,25.628,-3.872,0.0,26.745,776.0,1.979,2023-04-01,2023,4,1
HSLG11,2T2024,32.819,-3.832,0.0,35.74,-369.0,1.28,2024-04-01,2024,4,1
HSLG11,3T2020,117.479,-1.393,0.0,118.605,0.0,267.0,2020-07-01,2020,7,1
HSLG11,3T2021,21.776,-2.056,0.0,22.528,1.589,-285.0,2021-07-01,2021,7,1
HSLG11,3T2022,23.207,-3.806,0.0,23.969,799.0,2.246,2022-07-01,2022,7,1
HSLG11,4T2021,3.219,-1.764,0.0,4.097,0.0,886.0,2021-10-01,2021,10,1
HSLG11,4T2023,21.622,-3.696,0.0,22.721,1.05,1.547,2023-10-01,2023,10,1
HSML11,1T2020,2.672,-283.0,0.0,10.953,0.0,-7.998,2020-01-01,2020,1,1
HSML11,1T2021,12.144,1.113,0.0,13.928,-3.011,113.0,2021-01-01,2021,1,1
HSML11,1T2022,1.293,-4.485,0.0,18.711,-13.81,877.0,2022-01-01,2022,1,1
HSML11,1T2023,13.708,-3.964,0.0,15.789,-29.0,1.911,2023-01-01,2023,1,1
HSML11,1T2024,104.2,-4.973,0.0,104.48,1.47,3.223,2024-01-01,2024,1,1
HSML11,2T2020,100.946,-6.333,0.0,67.004,140.0,40.136,2020-04-01,2020,4,1
HSML11,2T2021,-55.182,-1.274,0.0,-41.769,-12.316,176.0,2021-04-01,2021,4,1
HSML11,2T2022,110.673,-5.419,0.0,123.957,-9.424,1.559,2022-04-01,2022,4,1
HSML11,2T2023,12.932,-3.876,0.0,13.83,1.277,1.702,2023-04-01,2023,4,1
