Ticker,Periodo,Aluguéis,Ativo total,CRIs,Caixa,Disponibilidades,FIIs,Imóveis,Outros,Outros val. pagar,Passivo total,Patrimônio líquido,Rend. a distribuir,Renda fixa,Taxa administração,Taxa performance,Total investido,Títulos privados,Títulos públicos,Valores a receber,Venda de imóveis,Data,Ano,Mes,Dia
PQDP11,11/2021,9.705,874972.0,0.0,0.0,8719.0,434585.0,418564.0,0.0,2506.0,10434.0,864538.0,7.749,8719.0,178.0,0.0,853149.0,0.0,0.0,13104.0,0.0,2021-11-01,2021,11,1
PQDP11,11/2022,7.648,825035.0,0.0,0.0,16471.0,406808.0,389626.0,0.0,2938.0,11317.0,813719.0,8.21,16471.0,168.0,0.0,796434.0,0.0,0.0,12130.0,0.0,2022-11-01,2022,11,1
PQDP11,11/2023,6.193,778715.0,0.0,0.0,14699.0,383886.0,369324.0,0.0,2520.0,6072.0,772643.0,3.392,14699.0,160.0,0.0,753210.0,0.0,0.0,10806.0,0.0,2023-11-01,2023,11,1
PQDP11,12/2017,3.55,644163.0,0.0,0.0,12036.0,315718.0,310931.0,0.0,2249.0,9189.0,634975.0,6.809,12036.0,131.0,0.0,626649.0,0.0,0.0,5478.0,0.0,2017-12-01,2017,12,1
PQDP11,12/2018,3.952,710594.0,0.0,0.0,9638.0,349886.0,344964.0,0.0,2552.0,9376.0,701219.0,6.685,9638.0,138.0,0.0,694850.0,0.0,0.0,6106.0,0.0,2018-12-01,2018,12,1
PQDP11,12/2019,4.146,816875.0,0.0,0.0,11656.0,403117.0,396869.0,0.0,2759.0,8661.0,808214.0,5.734,11655.0,168.0,0.0,799987.0,0.0,0.0,5233.0,0.0,2019-12-01,2019,12,1
PQDP11,12/2020,9.118,865448.0,0.0,0.0,10378.0,429957.0,415957.0,0.0,2573.0,6800.0,858648.0,4.055,10378.0,172.0,0.0,845914.0,0.0,0.0,9156.0,0.0,2020-12-01,2020,12,1
PQDP11,12/2022,8.192,779035.0,0.0,0.0,16265.0,384423.0,366781.0,0.0,2834.0,9675.0,769360.0,6.672,16265.0,168.0,0.0,751204.0,0.0,0.0,11566.0,0.0,2022-12-01,2022,12,1
PQDP11,12/2023,6.697,872614.0,0.0,0.0,22731.0,429855.0,410546.0,0.0,2819.0,11269.0,861345.0,8.29,22731.0,160.0,0.0,840401.0,0.0,0.0,9482.0,0.0,2023-12-01,2023,12,1
PQDP11,2/2017,2.798,612381.0,0.0,0.0,9840.0,301267.0,296484.0,0.0,1618.0,7662.0,604720.0,5.918,9840.0,125.0,0.0,597751.0,0.0,0.0,4790.0,0.0,2017-02-01,2017,2,1
PQDP11,2/2018,3.295,644067.0,0.0,0.0,11417.0,316440.0,311247.0,0.0,1668.0,7623.0,636444.0,5.822,11417.0,133.0,0.0,627687.0,0.0,0.0,4964.0,0.0,2018-02-01,2018,2,1
PQDP11,2/2019,3.584,710606.0,0.0,0.0,9776.0,350265.0,344954.0,0.0,1757.0,9123.0,701482.0,7.22,9776.0,146.0,0.0,695219.0,0.0,0.0,5610.0,0.0,2019-02-01,2019,2,1
PQDP11,2/2020,3.559,817210.0,0.0,0.0,12258.0,402535.0,396869.0,0.0,1640.0,9925.0,807285.0,8.116,12258.0,169.0,0.0,799404.0,0.0,0.0,5548.0,0.0,2020-02-01,2020,2,1
PQDP11,2/2021,9.242,867536.0,0.0,0.0,11517.0,429030.0,416270.0,0.0,1531.0,8201.0,859335.0,6.493,11517.0,178.0,0.0,845300.0,0.0,0.0,10719.0,0.0,2021-02-01,2021,2,1
PQDP11,2/2022,8.802,810323.0,0.0,0.0,8210.0,401957.0,387527.0,0.0,1875.0,9625.0,800698.0,7.584,8209.0,166.0,0.0,789484.0,0.0,0.0,12630.0,0.0,2022-02-01,2022,2,1
PQDP11,2/2023,7.036,778708.0,0.0,0.0,17679.0,383031.0,367081.0,0.0,1225.0,11927.0,766781.0,10.542,17678.0,159.0,0.0,750112.0,0.0,0.0,10917.0,0.0,2023-02-01,2023,2,1
PQDP11,2/2024,6.653,873440.0,0.0,0.0,22535.0,431270.0,410339.0,0.0,1066.0,6884.0,866556.0,5.639,22535.0,179.0,0.0,841608.0,0.0,0.0,9296.0,0.0,2024-02-01,2024,2,1
PQDP11,3/2017,2.936,613287.0,0.0,0.0,10911.0,301311.0,296450.0,0.0,1626.0,8325.0,604962.0,6.574,10911.0,125.0,0.0,597761.0,0.0,0.0,4615.0,0.0,2017-03-01,2017,3,1
PQDP11,3/2018,3.34,644655.0,0.0,0.0,11873.0,316431.0,311233.0,0.0,1717.0,8148.0,636507.0,6.298,11872.0,134.0,0.0,627664.0,0.0,0.0,5118.0,0.0,2018-03-01,2018,3,1
PQDP11,3/2019,3.695,710594.0,0.0,0.0,9659.0,350422.0,345063.0,0.0,1985.0,8647.0,701947.0,6.516,9659.0,146.0,0.0,695485.0,0.0,0.0,5450.0,0.0,2019-03-01,2019,3,1
PQDP11,3/2020,3.346,816381.0,0.0,0.0,9637.0,404353.0,396857.0,0.0,1950.0,5472.0,810910.0,3.353,9637.0,168.0,0.0,801211.0,0.0,0.0,5534.0,0.0,2020-03-01,2020,3,1
PQDP11,3/2021,9.242,863340.0,0.0,0.0,9458.0,428455.0,416356.0,0.0,1685.0,5141.0,858199.0,3.279,9457.0,178.0,0.0,844811.0,0.0,0.0,9072.0,0.0,2021-03-01,2021,3,1
PQDP11,3/2022,8.822,809705.0,0.0,0.0,7631.0,401799.0,387619.0,0.0,2083.0,9238.0,800467.0,6.988,7631.0,166.0,0.0,789418.0,0.0,0.0,12655.0,0.0,2022-03-01,2022,3,1
PQDP11,3/2023,6.989,778695.0,0.0,0.0,17860.0,382916.0,367290.0,0.0,1571.0,12046.0,766649.0,10.316,17860.0,159.0,0.0,750206.0,0.0,0.0,10629.0,0.0,2023-03-01,2023,3,1
PQDP11,3/2024,6.613,871751.0,0.0,0.0,22293.0,430428.0,410342.0,0.0,2213.0,8476.0,863276.0,6.084,22293.0,178.0,0.0,840770.0,0.0,0.0,8688.0,0.0,2024-03-01,2024,3,1
PQDP11,4/2017,3.037,613153.0,0.0,0.0,10570.0,301375.0,296494.0,0.0,1799.0,7954.0,605199.0,6.029,10570.0,125.0,0.0,597869.0,0.0,0.0,4713.0,0.0,2017-04-01,2017,4,1
PQDP11,4/2018,3.403,644961.0,0.0,0.0,12117.0,316436.0,311241.0,0.0,1802.0,8278.0,636682.0,6.342,12117.0,134.0,0.0,627677.0,0.0,0.0,5167.0,0.0,2018-04-01,2018,4,1
PQDP11,4/2019,3.81,710721.0,0.0,0.0,9404.0,350487.0,345075.0,0.0,1935.0,8600.0,702121.0,6.518,9404.0,148.0,0.0,695562.0,0.0,0.0,5755.0,0.0,2019-04-01,2019,4,1
PQDP11,4/2020,3.346,812315.0,0.0,0.0,5700.0,404216.0,396857.0,0.0,1706.0,1875.0,810440.0,0.0,5700.0,169.0,0.0,801074.0,0.0,0.0,5542.0,0.0,2020-04-01,2020,4,1
PQDP11,4/2022,8.578,817372.0,0.0,0.0,14657.0,401132.0,387445.0,0.0,2040.0,7348.0,810023.0,5.142,14656.0,166.0,0.0,788577.0,0.0,0.0,14138.0,0.0,2022-04-01,2022,4,1
PQDP11,4/2023,6.937,776315.0,0.0,0.0,15906.0,382627.0,367376.0,0.0,1871.0,10135.0,766180.0,8.105,15906.0,159.0,0.0,750004.0,0.0,0.0,10405.0,0.0,2023-04-01,2023,4,1
PQDP11,4/2024,6.679,872021.0,0.0,0.0,20999.0,431114.0,410566.0,0.0,2613.0,6847.0,865174.0,4.057,20999.0,177.0,0.0,841680.0,0.0,0.0,9342.0,0.0,2024-04-01,2024,4,1
PQDP11,5/2017,3.034,613674.0,0.0,0.0,10750.0,301446.0,296583.0,0.0,1811.0,8305.0,605369.0,6.363,10750.0,131.0,0.0,598028.0,0.0,0.0,4895.0,0.0,2017-05-01,2017,5,1
PQDP11,5/2018,3.4,645256.0,0.0,0.0,12320.0,316380.0,311241.0,0.0,1896.0,8542.0,636714.0,6.506,12319.0,141.0,0.0,627621.0,0.0,0.0,5315.0,0.0,2018-05-01,2018,5,1
PQDP11,5/2019,3.703,711321.0,0.0,0.0,10142.0,350307.0,345072.0,0.0,1927.0,9257.0,702064.0,7.183,10142.0,147.0,0.0,695379.0,0.0,0.0,5800.0,0.0,2019-05-01,2019,5,1
PQDP11,5/2020,3.346,811639.0,0.0,0.0,5461.0,404087.0,396857.0,0.0,1426.0,1595.0,810045.0,0.0,5461.0,169.0,0.0,800944.0,0.0,0.0,5234.0,0.0,2020-05-01,2020,5,1
PQDP11,5/2021,10.622,869548.0,0.0,0.0,6674.0,432998.0,417966.0,0.0,1509.0,2353.0,867195.0,664.0,6674.0,179.0,0.0,850964.0,0.0,0.0,11910.0,0.0,2021-05-01,2021,5,1
PQDP11,5/2022,8.667,823226.0,0.0,0.0,15866.0,407223.0,387659.0,0.0,2369.0,9335.0,813891.0,6.799,15865.0,168.0,0.0,794882.0,0.0,0.0,12478.0,0.0,2022-05-01,2022,5,1
PQDP11,5/2023,7.012,777355.0,0.0,0.0,15721.0,382792.0,368174.0,0.0,2295.0,10699.0,766656.0,8.245,15721.0,159.0,0.0,750966.0,0.0,0.0,10668.0,0.0,2023-05-01,2023,5,1
PQDP11,5/2024,5.372,880406.0,0.0,0.0,21203.0,433178.0,416413.0,0.0,1671.0,11512.0,868894.0,9.663,21202.0,178.0,0.0,849591.0,0.0,0.0,9612.0,0.0,2024-05-01,2024,5,1
PQDP11,6/2017,3.071,632696.0,0.0,0.0,11221.0,310691.0,305830.0,0.0,1868.0,8707.0,623989.0,6.713,11221.0,126.0,0.0,616521.0,0.0,0.0,4955.0,0.0,2017-06-01,2017,6,1
PQDP11,6/2018,3.419,668858.0,0.0,0.0,12805.0,327951.0,322823.0,0.0,1984.0,8874.0,659984.0,6.757,12805.0,134.0,0.0,650774.0,0.0,0.0,5278.0,0.0,2018-06-01,2018,6,1
PQDP11,6/2019,3.677,711132.0,0.0,0.0,10340.0,350180.0,345086.0,0.0,2132.0,8940.0,702192.0,6.661,10340.0,147.0,0.0,695266.0,0.0,0.0,5527.0,0.0,2019-06-01,2019,6,1
PQDP11,6/2020,3.346,811589.0,0.0,0.0,5282.0,404224.0,396857.0,0.0,1451.0,1617.0,809972.0,-2.0,5282.0,169.0,0.0,801081.0,0.0,0.0,5226.0,0.0,2020-06-01,2020,6,1
PQDP11,6/2022,8.461,826388.0,0.0,0.0,17993.0,407932.0,387870.0,0.0,2091.0,10990.0,815397.0,8.731,17992.0,168.0,0.0,795802.0,0.0,0.0,12594.0,0.0,2022-06-01,2022,6,1
PQDP11,6/2023,6.893,777071.0,0.0,0.0,15558.0,382622.0,368384.0,0.0,2131.0,10674.0,766398.0,8.383,15558.0,160.0,0.0,751006.0,0.0,0.0,10507.0,0.0,2023-06-01,2023,6,1
PQDP11,6/2024,3.841,350583.0,0.0,0.0,11709.0,0.0,333283.0,0.0,1406.0,2284.0,348299.0,699.0,11709.0,178.0,0.0,333283.0,0.0,0.0,5591.0,0.0,2024-06-01,2024,6,1
PQDP11,7/2017,3.13,632902.0,0.0,0.0,11373.0,310708.0,305857.0,0.0,1981.0,8750.0,624153.0,6.639,11373.0,130.0,0.0,616565.0,0.0,0.0,4965.0,0.0,2017-07-01,2017,7,1
PQDP11,7/2018,3.499,668954.0,0.0,0.0,12814.0,327992.0,322907.0,0.0,2102.0,8735.0,660219.0,6.494,12814.0,139.0,0.0,650899.0,0.0,0.0,5242.0,0.0,2018-07-01,2018,7,1
PQDP11,7/2019,3.658,711106.0,0.0,0.0,10205.0,350153.0,345156.0,0.0,2181.0,9160.0,701946.0,6.832,10205.0,147.0,0.0,695309.0,0.0,0.0,5592.0,0.0,2019-07-01,2019,7,1
PQDP11,7/2020,3.346,811262.0,0.0,0.0,5099.0,404075.0,396857.0,0.0,1571.0,1740.0,809522.0,0.0,5098.0,169.0,0.0,800932.0,0.0,0.0,5231.0,0.0,2020-07-01,2020,7,1
PQDP11,7/2021,10.459,874555.0,0.0,0.0,7250.0,435705.0,418533.0,0.0,1809.0,8076.0,866479.0,6.088,7250.0,179.0,0.0,854237.0,0.0,0.0,13068.0,0.0,2021-07-01,2021,7,1
PQDP11,7/2022,7.756,824840.0,0.0,0.0,17043.0,407348.0,387944.0,0.0,2445.0,10500.0,814340.0,7.886,17043.0,169.0,0.0,795293.0,0.0,0.0,12503.0,0.0,2022-07-01,2022,7,1
PQDP11,7/2023,6.793,776874.0,0.0,0.0,15563.0,382416.0,368613.0,0.0,2293.0,10772.0,766101.0,8.32,15563.0,160.0,0.0,751029.0,0.0,0.0,10282.0,0.0,2023-07-01,2023,7,1
PQDP11,7/2024,3.847,350251.0,0.0,0.0,10616.0,0.0,334086.0,0.0,1412.0,2161.0,348090.0,670.0,10616.0,78.0,0.0,334086.0,0.0,0.0,5549.0,0.0,2024-07-01,2024,7,1
PQDP11,8/2017,3.084,632903.0,0.0,1.0,11456.0,310476.0,305884.0,0.0,1991.0,8942.0,623961.0,6.821,11455.0,130.0,0.0,616360.0,0.0,0.0,5087.0,0.0,2017-08-01,2017,8,1
PQDP11,8/2018,3.566,669447.0,0.0,0.0,12955.0,328064.0,322904.0,0.0,2094.0,8972.0,660475.0,6.739,12954.0,139.0,0.0,650968.0,0.0,0.0,5524.0,0.0,2018-08-01,2018,8,1
PQDP11,8/2019,3.411,711503.0,0.0,0.0,10891.0,349872.0,345202.0,0.0,2269.0,9939.0,701564.0,7.523,10891.0,147.0,0.0,695074.0,0.0,0.0,5538.0,0.0,2019-08-01,2019,8,1
PQDP11,8/2020,8.826,835034.0,0.0,0.0,6663.0,414145.0,402457.0,0.0,1774.0,4635.0,830400.0,2.692,6663.0,169.0,0.0,816602.0,0.0,0.0,11769.0,0.0,2020-08-01,2020,8,1
PQDP11,8/2022,7.636,825115.0,0.0,0.0,17282.0,407306.0,388354.0,0.0,2650.0,10773.0,814342.0,7.955,17282.0,169.0,0.0,795660.0,0.0,0.0,12173.0,0.0,2022-08-01,2022,8,1
PQDP11,8/2023,6.389,776811.0,0.0,0.0,15548.0,382062.0,368812.0,0.0,2127.0,11260.0,765551.0,8.973,15548.0,160.0,0.0,750875.0,0.0,0.0,10388.0,0.0,2023-08-01,2023,8,1
PQDP11,9/2017,3.129,632958.0,0.0,0.0,11618.0,310577.0,305997.0,0.0,2079.0,8785.0,624173.0,6.575,11618.0,130.0,0.0,616574.0,0.0,0.0,4766.0,0.0,2017-09-01,2017,9,1
PQDP11,9/2018,3.639,670339.0,0.0,0.0,13462.0,328155.0,323015.0,0.0,2312.0,9488.0,660851.0,7.037,13462.0,139.0,0.0,651170.0,0.0,0.0,5706.0,0.0,2018-09-01,2018,9,1
PQDP11,9/2019,3.639,711827.0,0.0,0.0,10905.0,350158.0,345262.0,0.0,2280.0,9584.0,702244.0,7.156,10905.0,148.0,0.0,695420.0,0.0,0.0,5503.0,0.0,2019-09-01,2019,9,1
PQDP11,9/2020,8.935,836749.0,0.0,0.0,9415.0,413967.0,402527.0,0.0,1823.0,6600.0,830149.0,4.605,9415.0,172.0,0.0,816493.0,0.0,0.0,10840.0,0.0,2020-09-01,2020,9,1
PQDP11,9/2021,10.084,874850.0,0.0,1.634,7957.0,435285.0,418695.0,0.0,2269.0,9109.0,865742.0,6.661,6323.0,179.0,0.0,853980.0,0.0,0.0,12913.0,0.0,2021-09-01,2021,9,1
PQDP11,9/2022,7.547,824322.0,0.0,0.0,16754.0,406771.0,388484.0,0.0,2645.0,10936.0,813387.0,8.122,16754.0,169.0,0.0,795255.0,0.0,0.0,12313.0,0.0,2022-09-01,2022,9,1
PQDP11,9/2023,6.33,776632.0,0.0,0.0,15855.0,381842.0,368950.0,0.0,2089.0,11301.0,765332.0,9.052,15855.0,159.0,0.0,750792.0,0.0,0.0,9985.0,0.0,2023-09-01,2023,9,1
PRSV11,1/2017,584.0,126304.0,0.0,50.0,50.0,0.0,125300.0,0.0,89.0,151.0,126152.0,2.0,0.0,61.0,0.0,125300.0,0.0,0.0,954.0,0.0,2017-01-01,2017,1,1
PRSV11,1/2018,327.0,79146.0,0.0,51.0,51.0,0.0,78400.0,0.0,101.0,168.0,78978.0,4.0,0.0,63.0,0.0,78400.0,0.0,0.0,694.0,0.0,2018-01-01,2018,1,1
PRSV11,1/2019,565.0,79527.0,0.0,94.0,94.0,0.0,78500.0,0.0,50.0,166.0,79361.0,52.0,0.0,64.0,0.0,78500.0,0.0,0.0,932.0,0.0,2019-01-01,2019,1,1
PRSV11,1/2020,584.0,77290.0,0.0,139.0,139.0,0.0,76200.0,0.0,113.0,276.0,77014.0,93.0,0.0,70.0,0.0,76200.0,0.0,0.0,951.0,0.0,2020-01-01,2020,1,1
PRSV11,1/2021,272.0,46318.0,0.0,1.0,2534.0,0.0,43500.0,0.0,188.0,232.0,46086.0,4.0,2533.0,40.0,0.0,43500.0,0.0,0.0,284.0,0.0,2021-01-01,2021,1,1
PRSV11,1/2022,309.0,46961.0,0.0,2.0,3852.0,0.0,42800.0,0.0,264.0,321.0,46640.0,4.0,3850.0,53.0,0.0,42800.0,0.0,0.0,309.0,0.0,2022-01-01,2022,1,1
PRSV11,1/2023,0.0,43020.0,0.0,2.0,4453.0,0.0,38567.0,0.0,250.0,289.0,42731.0,3.0,4451.0,36.0,0.0,38567.0,0.0,0.0,0.0,0.0,2023-01-01,2023,1,1
PRSV11,1/2024,0.0,35446.0,0.0,2.0,1416.0,0.0,34030.0,0.0,206.0,245.0,35201.0,3.0,1414.0,36.0,0.0,34030.0,0.0,0.0,0.0,0.0,2024-01-01,2024,1,1
PRSV11,10/2017,574.0,126407.0,0.0,41.0,41.0,0.0,125300.0,0.0,212.0,278.0,126129.0,3.0,0.0,63.0,0.0,125300.0,0.0,0.0,1066.0,0.0,2017-10-01,2017,10,1
PRSV11,10/2018,560.0,79370.0,0.0,42.0,42.0,0.0,78400.0,0.0,126.0,191.0,79179.0,1.0,0.0,64.0,0.0,78400.0,0.0,0.0,928.0,0.0,2018-10-01,2018,10,1
PRSV11,10/2019,577.0,79577.0,0.0,133.0,133.0,0.0,78500.0,0.0,98.0,259.0,79318.0,93.0,0.0,69.0,0.0,78500.0,0.0,0.0,944.0,0.0,2019-10-01,2019,10,1
PRSV11,10/2020,492.0,87174.0,0.0,1.0,42420.0,0.0,44260.0,0.0,40785.0,40861.0,46313.0,5.0,42418.0,71.0,0.0,44260.0,0.0,0.0,494.0,0.0,2020-10-01,2020,10,1
PRSV11,10/2021,309.0,47174.0,0.0,2.0,3360.0,0.0,43500.0,0.0,176.0,233.0,46941.0,4.0,3358.0,53.0,0.0,43500.0,0.0,0.0,313.0,0.0,2021-10-01,2021,10,1
PRSV11,10/2022,0.0,47846.0,0.0,2.0,5008.0,0.0,42800.0,0.0,273.0,336.0,47509.0,3.0,5006.0,61.0,0.0,42800.0,0.0,0.0,38.0,0.0,2022-10-01,2022,10,1
PRSV11,10/2023,0.0,40665.0,0.0,2.0,2093.0,0.0,38567.0,0.0,240.0,280.0,40385.0,3.0,2091.0,36.0,0.0,38567.0,0.0,0.0,4.0,0.0,2023-10-01,2023,10,1
PRSV11,11/2017,327.0,126046.0,0.0,52.0,52.0,0.0,125300.0,0.0,93.0,159.0,125887.0,4.0,0.0,63.0,0.0,125300.0,0.0,0.0,694.0,0.0,2017-11-01,2017,11,1
PRSV11,11/2018,565.0,79398.0,0.0,66.0,66.0,0.0,78400.0,0.0,97.0,179.0,79219.0,17.0,0.0,64.0,0.0,78400.0,0.0,0.0,931.0,0.0,2018-11-01,2018,11,1
PRSV11,11/2019,584.0,79592.0,0.0,142.0,142.0,0.0,78500.0,0.0,103.0,265.0,79326.0,93.0,0.0,70.0,0.0,78500.0,0.0,0.0,950.0,0.0,2019-11-01,2019,11,1
PRSV11,11/2020,293.0,48173.0,0.0,2.0,3619.0,0.0,44260.0,0.0,1715.0,1760.0,46413.0,5.0,3617.0,40.0,0.0,44260.0,0.0,0.0,294.0,0.0,2020-11-01,2020,11,1
PRSV11,11/2021,309.0,47328.0,0.0,2.0,3516.0,0.0,43500.0,0.0,181.0,238.0,47090.0,4.0,3514.0,53.0,0.0,43500.0,0.0,0.0,311.0,0.0,2021-11-01,2021,11,1
PRSV11,11/2022,0.0,47709.0,0.0,2.0,4888.0,0.0,42800.0,0.0,158.0,222.0,47486.0,3.0,4886.0,61.0,0.0,42800.0,0.0,0.0,21.0,0.0,2022-11-01,2022,11,1
PRSV11,11/2023,0.0,40399.0,0.0,2.0,1830.0,0.0,38567.0,0.0,238.0,278.0,40121.0,3.0,1828.0,36.0,0.0,38567.0,0.0,0.0,2.0,0.0,2023-11-01,2023,11,1
PRSV11,12/2017,0.0,79138.0,0.0,372.0,372.0,0.0,78400.0,0.0,97.0,164.0,78974.0,4.0,0.0,63.0,0.0,78400.0,0.0,0.0,365.0,0.0,2017-12-01,2017,12,1
PRSV11,12/2018,222.0,79512.0,0.0,425.0,425.0,0.0,78500.0,0.0,107.0,205.0,79306.0,35.0,0.0,64.0,0.0,78500.0,0.0,0.0,587.0,0.0,2018-12-01,2018,12,1
PRSV11,12/2019,229.0,77430.0,0.0,491.0,491.0,0.0,76200.0,0.0,253.0,416.0,77014.0,93.0,0.0,70.0,0.0,76200.0,0.0,0.0,739.0,0.0,2019-12-01,2019,12,1
PRSV11,12/2020,0.0,46195.0,0.0,294.0,2694.0,0.0,43500.0,0.0,157.0,201.0,45993.0,4.0,2401.0,40.0,0.0,43500.0,0.0,0.0,0.0,0.0,2020-12-01,2020,12,1
PRSV11,12/2021,0.0,46788.0,0.0,2.0,3988.0,0.0,42800.0,0.0,172.0,229.0,46559.0,4.0,3986.0,53.0,0.0,42800.0,0.0,0.0,0.0,0.0,2021-12-01,2021,12,1
PRSV11,12/2022,0.0,43221.0,0.0,2.0,4654.0,0.0,38567.0,0.0,281.0,345.0,42876.0,3.0,4652.0,61.0,0.0,38567.0,0.0,0.0,0.0,0.0,2022-12-01,2022,12,1
PRSV11,12/2023,0.0,35636.0,0.0,2.0,1606.0,0.0,34030.0,0.0,237.0,277.0,35359.0,3.0,1604.0,36.0,0.0,34030.0,0.0,0.0,0.0,0.0,2023-12-01,2023,12,1
PRSV11,2/2017,584.0,126301.0,0.0,49.0,49.0,0.0,125300.0,0.0,91.0,154.0,126147.0,2.0,0.0,61.0,0.0,125300.0,0.0,0.0,952.0,0.0,2017-02-01,2017,2,1
PRSV11,2/2018,327.0,79144.0,0.0,50.0,50.0,0.0,78400.0,0.0,54.0,121.0,79023.0,4.0,0.0,63.0,0.0,78400.0,0.0,0.0,694.0,0.0,2018-02-01,2018,2,1
PRSV11,2/2019,565.0,79550.0,0.0,118.0,118.0,0.0,78500.0,0.0,55.0,190.0,79360.0,71.0,0.0,64.0,0.0,78500.0,0.0,0.0,931.0,0.0,2019-02-01,2019,2,1
PRSV11,2/2020,584.0,77291.0,0.0,141.0,141.0,0.0,76200.0,0.0,118.0,281.0,77010.0,93.0,0.0,70.0,0.0,76200.0,0.0,0.0,950.0,0.0,2020-02-01,2020,2,1
PRSV11,2/2021,272.0,46210.0,0.0,2.0,2427.0,0.0,43500.0,0.0,178.0,222.0,45988.0,4.0,2426.0,40.0,0.0,43500.0,0.0,0.0,282.0,0.0,2021-02-01,2021,2,1
PRSV11,2/2022,309.0,46973.0,0.0,2.0,3674.0,0.0,42800.0,0.0,167.0,224.0,46749.0,4.0,3672.0,53.0,0.0,42800.0,0.0,0.0,499.0,0.0,2022-02-01,2022,2,1
PRSV11,2/2023,0.0,42764.0,0.0,2.0,4186.0,0.0,38567.0,0.0,243.0,282.0,42482.0,3.0,4184.0,36.0,0.0,38567.0,0.0,0.0,11.0,0.0,2023-02-01,2023,2,1
PRSV11,2/2024,0.0,34679.0,0.0,2.0,649.0,0.0,34030.0,0.0,212.0,288.0,34392.0,3.0,647.0,73.0,0.0,34030.0,0.0,0.0,0.0,0.0,2024-02-01,2024,2,1
PRSV11,3/2017,584.0,126299.0,0.0,50.0,50.0,0.0,125300.0,0.0,95.0,158.0,126141.0,2.0,0.0,61.0,0.0,125300.0,0.0,0.0,949.0,0.0,2017-03-01,2017,3,1
PRSV11,3/2018,327.0,79143.0,0.0,51.0,51.0,0.0,78400.0,0.0,59.0,126.0,79017.0,4.0,0.0,63.0,0.0,78400.0,0.0,0.0,692.0,0.0,2018-03-01,2018,3,1
PRSV11,3/2019,565.0,79569.0,0.0,139.0,139.0,0.0,78500.0,0.0,60.0,215.0,79354.0,91.0,0.0,64.0,0.0,78500.0,0.0,0.0,930.0,0.0,2019-03-01,2019,3,1
PRSV11,3/2020,584.0,77290.0,0.0,142.0,142.0,0.0,76200.0,0.0,124.0,287.0,77004.0,94.0,0.0,70.0,0.0,76200.0,0.0,0.0,949.0,0.0,2020-03-01,2020,3,1
PRSV11,3/2021,325.0,46324.0,0.0,2.0,2491.0,0.0,43500.0,0.0,135.0,179.0,46144.0,4.0,2489.0,40.0,0.0,43500.0,0.0,0.0,333.0,0.0,2021-03-01,2021,3,1
PRSV11,3/2022,309.0,47114.0,0.0,2.0,3836.0,0.0,42800.0,0.0,127.0,184.0,46930.0,4.0,3834.0,53.0,0.0,42800.0,0.0,0.0,479.0,0.0,2022-03-01,2022,3,1
PRSV11,3/2023,0.0,42525.0,0.0,2.0,3948.0,0.0,38567.0,0.0,238.0,277.0,42247.0,3.0,3946.0,36.0,0.0,38567.0,0.0,0.0,9.0,0.0,2023-03-01,2023,3,1
PRSV11,3/2024,0.0,34506.0,0.0,2.0,475.0,0.0,34030.0,0.0,235.0,348.0,34158.0,3.0,473.0,109.0,0.0,34030.0,0.0,0.0,0.0,0.0,2024-03-01,2024,3,1
PRSV11,4/2017,584.0,126301.0,0.0,48.0,48.0,0.0,125300.0,0.0,98.0,161.0,126140.0,2.0,0.0,61.0,0.0,125300.0,0.0,0.0,953.0,0.0,2017-04-01,2017,4,1
PRSV11,4/2018,327.0,79146.0,0.0,51.0,51.0,0.0,78400.0,0.0,64.0,131.0,79015.0,4.0,0.0,63.0,0.0,78400.0,0.0,0.0,695.0,0.0,2018-04-01,2018,4,1
PRSV11,4/2019,565.0,79573.0,0.0,140.0,140.0,0.0,78500.0,0.0,65.0,220.0,79352.0,91.0,0.0,64.0,0.0,78500.0,0.0,0.0,933.0,0.0,2019-04-01,2019,4,1
PRSV11,4/2020,584.0,77290.0,0.0,139.0,139.0,0.0,76200.0,0.0,66.0,229.0,77062.0,93.0,0.0,70.0,0.0,76200.0,0.0,0.0,951.0,0.0,2020-04-01,2020,4,1
PRSV11,4/2021,280.0,46446.0,0.0,2.0,2656.0,0.0,43500.0,0.0,155.0,201.0,46246.0,4.0,2655.0,41.0,0.0,43500.0,0.0,0.0,290.0,0.0,2021-04-01,2021,4,1
PRSV11,4/2022,309.0,47276.0,0.0,2.0,4014.0,0.0,42800.0,0.0,170.0,227.0,47049.0,4.0,4012.0,53.0,0.0,42800.0,0.0,0.0,462.0,0.0,2022-04-01,2022,4,1
PRSV11,4/2023,0.0,42195.0,0.0,2.0,3619.0,0.0,38567.0,0.0,224.0,263.0,41932.0,3.0,3617.0,36.0,0.0,38567.0,0.0,0.0,9.0,0.0,2023-04-01,2023,4,1
PRSV11,4/2024,0.0,34310.0,0.0,2.0,278.0,0.0,34030.0,0.0,194.0,343.0,33968.0,3.0,276.0,146.0,0.0,34030.0,0.0,0.0,2.0,0.0,2024-04-01,2024,4,1
PRSV11,5/2017,584.0,126297.0,0.0,46.0,46.0,0.0,125300.0,0.0,102.0,167.0,126130.0,3.0,0.0,63.0,0.0,125300.0,0.0,0.0,951.0,0.0,2017-05-01,2017,5,1
