Nome,Área,Endereço,Núm. unidades,Vacância,Inadimplência,Share sobre receita,Ticker,Ano,Área (m²)
Transatlântico,"1.578,54 m2","Rua Verbo Divino, 1.488 - São Paulo - SP",3.0,0.67,0.0,0.001,HGRE11,2023,1578.54
Torre Martiniano,"20.059,75 m2","Rua Martiniano de Carvalho, 851 - São Paulo - SP",39.0,0.54,0.0,0.0006,HGRE11,2023,20059.75
BB Antônio das Chagas,"4.822,41 m2","Rua Antônio das Chagas, 1.657 - São Paulo - SP",1.0,1.0,0.0,0.0,HGRE11,2023,4822.41
Contax Alegria,"19.049,00 m2","Rua Alegria, 86 - São Paulo - SP",1.0,1.0,0.0,0.0,HGRE11,2023,19049.0
Edifício Brasilinterpart,"308,10 m2","Avenida das Nações Unidas, 11.633 - São Paulo - SP",1.0,1.0,0.0,0.0,HGRE11,2023,308.1
Totvs,"21.100,00 m2","Avenida Braz Leme, 1.000 - São Paulo - SP",1.0,0.0,0.0,0.3002,HGRE11,2022,21100.0
Edifício Chucri Zaidan,"21.906,00 m2","Av Dr Chucri Zaidan, 2460 - São Paulo - SP",1.0,0.0,0.0,0.24309999999999998,HGRE11,2022,21906.0
LIQ Alegria,"19.049,00 m2","Rua Alegria, 86 - São Paulo - SP",1.0,0.0,0.0,0.0919,HGRE11,2022,19049.0
Berrini One,"10.793,90 m2","Avenida Eng. Carlos Berrini, 105 - São Paulo - SP",15.0,0.05,0.0,0.0794,HGRE11,2022,10793.9
Edifício Faria Lima,"4.440,00 m2","Avenida Brigadeiro Faria Lima, 1.355 - São Paulo - SP",10.0,0.0,0.0,0.049,HGRE11,2022,4440.0
Vivo Curitiba,"7.708,00 m2","Rua Francisco Nunes, 1.395 - Curitiba - PR",1.0,0.0,0.0,0.0354,HGRE11,2022,7708.0
Edifício Jatobá - 50%,"16.341,00 m2","Avenida Marcos Penteado Ulhôa Rodrigues, 939 - Barueri - SP",31.0,0.37,0.0,0.0351,HGRE11,2022,16341.0
Centro Empresarial Guaíba,"10.660,66 m2","Av. Dolores Alcaraz Caldas, 90 - Porto Alegre - RS",28.0,0.62,0.0,0.030299999999999997,HGRE11,2022,10660.66
Edifício Roberto Sampaio Ferreira,"3.519,90 m2","Rua Flórida, 1.595 - São Paulo - SP",6.0,0.17,0.0,0.0254,HGRE11,2022,3519.9
Centro Empresarial Cidade Nova - Teleporto,"2.309,86 m2","Av. Presidente Vargas, 3.131 - Rio de Janeiro - RJ",6.0,0.2,0.0,0.0195,HGRE11,2022,2309.86
Centro Empresarial Dom Pedro,"25.542,64 m2","Rodovia Dom Pedro I, Km 69 - Atibaia - SP",9.0,0.18,0.0,0.019,HGRE11,2022,25542.64
Torre Rio Sul,"1.716,65 m2","Rua Lauro Muller, 116 - Rio de Janeiro - RJ",8.0,0.0,0.0,0.0176,HGRE11,2022,1716.65
Centro Empresarial de São Paulo,"2.844,05 m2","Av. Maria Coelho Aguiar, 215 - São Paulo - SP",1.0,0.0,0.0,0.0138,HGRE11,2022,2844.05
Sercom Taboão,"16.488,26 m2","Rua José Lari e Rua Pedro Mari, Lotes 13 a 23 - Taboão da Serra - SP",1.0,0.0,0.0,0.011200000000000002,HGRE11,2022,16488.26
Edifício Paulista Star,"10.592,91 m2","Alameda Campinas, 1.070 - São Paulo - SP",20.0,0.1,0.0,0.0037,HGRE11,2022,10592.91
Torre Martiniano,"17.600,00 m2","Rua Martiniano de Carvalho, 851 - São Paulo - SP",39.0,1.0,0.0,0.0028000000000000004,HGRE11,2022,17600.0
Antônio das Chagas,"4.258,75 m2","Rua Antônio das Chagas, 1.657 - São Paulo - SP",1.0,1.0,0.0,0.0,HGRE11,2022,4258.75
Edifício Brasilinterpart,"886,88 m2","Avenida das Nações Unidas, 11.633 - São Paulo - SP",4.0,1.0,0.0,0.0,HGRE11,2022,886.88
Transatlântico,"1.578,54 m2","Rua Verbo Divino, 1.488 - São Paulo - SP",3.0,0.67,0.0,0.0,HGRE11,2022,1578.54
Sêneca - Totvs,"21.100,00 m2","Avenida Braz Leme, 1.000 - São Paulo - SP",1.0,0.0,0.0,0.1306,HGRE11,2021,21100.0
Edifício Chucri Zaidan,"21.906,00 m2","Av Dr Chucri Zaidan, 2460 - São Paulo - SP",1.0,0.0,0.0,0.1027,HGRE11,2021,21906.0
Edifício Jatobá - 50%,"16.289,39 m2","Avenida Marcos Penteado Ulhôa Rodrigues, 939 - Barueri - SP",31.0,0.34,0.0,0.038,HGRE11,2021,16289.39
Contax Alegria,"19.049,00 m2","Rua Alegria, 86 - São Paulo - SP",1.0,0.0,0.0,0.029500000000000002,HGRE11,2021,19049.0
Berrini One,"10.793,90 m2","Avenida Eng. Carlos Berrini, 105 - São Paulo - SP",15.0,0.4,0.0,0.026099999999999998,HGRE11,2021,10793.9
Edifício Faria Lima,"4.440,00 m2","Avenida Brigadeiro Faria Lima, 1.355 - São Paulo - SP",10.0,0.0,0.0,0.0231,HGRE11,2021,4440.0
BB Antônio das Chagas,"4.258,75 m2","Rua Antônio das Chagas, 1.657 - São Paulo - SP",1.0,0.0,0.0,0.0212,HGRE11,2021,4258.75
Centro Empresarial Guaíba,"10.660,66 m2","Av. Dolores Alcaraz Caldas, 90 - Porto Alegre - RS",28.0,0.62,0.0,0.0209,HGRE11,2021,10660.66
GVT Curitiba,"7.708,00 m2","Rua Francisco Nunes, 1.395 - Curitiba - PR",1.0,0.0,0.0,0.0139,HGRE11,2021,7708.0
Sercom Taboão,"16.488,26 m2","Rua José Lari e Rua Pedro Mari, Lotes 13 a 23 - Taboão da Serra - SP",1.0,0.0,0.0,0.0089,HGRE11,2021,16488.26
Edifício Roberto Sampaio Ferreira,"3.519,90 m2","Rua Flórida, 1.595 - São Paulo - SP",6.0,0.33,0.0,0.0085,HGRE11,2021,3519.9
Centro Empresarial Cidade Nova - Teleporto,"2.309,86 m2","Av. Presidente Vargas, 3.131 - Rio de Janeiro - RJ",6.0,0.2,0.0,0.0079,HGRE11,2021,2309.86
Centro Empresarial Dom Pedro,"25.542,64 m2","Rodovia Dom Pedro I, Km 69 - Atibaia - SP",9.0,0.18,0.0,0.0078000000000000005,HGRE11,2021,25542.64
Torre Rio Sul,"1.716,65 m2","Rua Lauro Muller, 116 - Rio de Janeiro - RJ",8.0,0.44,0.0,0.0075,HGRE11,2021,1716.65
Centro Empresarial de São Paulo,"2.844,05 m2","Av. Maria Coelho Aguiar, 215 - São Paulo - SP",1.0,0.0,0.0,0.0025,HGRE11,2021,2844.05
Edifício Paulista Star,"10.592,91 m2","Alameda Campinas, 1.070 - São Paulo - SP",20.0,1.0,0.0,0.0015,HGRE11,2021,10592.91
Edifício Brasilinterpart,"886,88 m2","Avenida das Nações Unidas, 11.633 - São Paulo - SP",4.0,0.3,0.0,0.001,HGRE11,2021,886.88
Torre Martiniano,"17.600,00 m2","Rua Martiniano de Carvalho, 851 - São Paulo - SP",39.0,1.0,0.0,0.0,HGRE11,2021,17600.0
Transatlântico,"1.578,54 m2","Rua Verbo Divino, 1.488 - São Paulo - SP",3.0,1.0,0.0,0.0,HGRE11,2021,1578.54
Totvs,"21.100,00 m2","Avenida Braz Leme, 1000",1.0,0.0,0.0,0.22649999999999998,HGRE11,2020,21100.0
Edifício Chucri Zaidan,"21.906,00 m2","Av Dr Chucri Zaidan, 2460",1.0,0.0,0.0,0.1954,HGRE11,2020,21906.0
Edifício Jatobá,"16.289,40 m2",Avenida Marcos Penteado Ulhôa Rodrigues 939 - Barueri - SP,30.0,0.1,0.0,0.1119,HGRE11,2020,16289.4
Berrini One,"8.657,22 m2",Avenida Eng. Carlos Berrini 105 - São Paulo - SP,13.0,0.11,0.0,0.0658,HGRE11,2020,8657.22
Sercom Taboão,"16.488,26 m2","Rua José Lari e Rua Pedro Mari, Lotes 13 a 23 - Taboão da Serra - SP",1.0,0.0,0.0,0.0592,HGRE11,2020,16488.26
Centro Empresarial Mario Garnero,"5.115,88 m2",Av. Brigadeiro Faria Lima 1.485 - São Paulo - SP,7.0,0.0,0.0,0.0478,HGRE11,2020,5115.88
Edifício Faria Lima,"4.440,00 m2",Avenida Brigadeiro Faria Lima 1.355 - São Paulo - SP,10.0,0.0,0.0,0.0425,HGRE11,2020,4440.0
BB Antônio das Chagas,"4.258,75 m2",Rua Antônio das Chagas 1.657 - São Paulo - SP,1.0,0.0,0.0,0.0335,HGRE11,2020,4258.75
GVT Curitiba,"7.708,00 m2",Rua Francisco Nunes 1.395 - Curitiba - PR,1.0,0.0,0.0,0.033,HGRE11,2020,7708.0
Contax Alegria,"19.049,00 m2",Rua Alegria 86 - São Paulo - SP,1.0,0.0,0.0,0.0327,HGRE11,2020,19049.0
Torre Rio Sul,"1.716,65 m2",Rua Lauro Muller 116 - Rio de Janeiro - RJ,8.0,0.0,0.0,0.0232,HGRE11,2020,1716.65
Edifício Roberto Sampaio Ferreira,"3.519,90 m2",Rua Flórida 1.595 - São Paulo - SP,6.0,0.33,0.0,0.0173,HGRE11,2020,3519.9
Centro Empresarial Dom Pedro,"25.542,82 m2",Rodovia Dom Pedro I Km 69 - Atibaia - SP,10.0,0.13,0.0,0.016,HGRE11,2020,25542.82
Edifício Park Tower - Torre ll,"732,24 m2",Av. Magalhães de Castro 4.800 - São Paulo - SP,2.0,0.5,0.0,0.0152,HGRE11,2020,732.24
Centro Empresarial Guaíba,"10.660,66 m2",Av. Dolores Alcaraz Caldas 90 - Porto Alegre - RS,15.0,0.7,0.0,0.0144,HGRE11,2020,10660.66
Centro Empresarial Cidade Nova - Teleporto,"2.309,86 m2",Av. Presidente Vargas 3.131 - Rio de Janeiro - RJ,6.0,0.2,0.0,0.013000000000000001,HGRE11,2020,2309.86
Edifício Verbo Divino,"0,00 m2",Rua Verbo Divino 1.661 - São Paulo - SP,0.0,0.0,0.0,0.0086,HGRE11,2020,0.0
Edifício Paulista Star,"10.592,91 m2",Alameda Campinas 1.070 - São Paulo - SP,16.0,1.0,0.0,0.0044,HGRE11,2020,10592.91
Edifício Brasilinterpart,"886,88 m2",Avenida das Nações Unidas 11.633 - São Paulo - SP,4.0,0.3,0.0,0.0027,HGRE11,2020,886.88
Centro Empresarial Transatlântico,"1.578,54 m2",Rua Verbo Divino 1.488 - São Paulo - SP,3.0,1.0,0.0,0.0012,HGRE11,2020,1578.54
Centro Empresarial de São Paulo,"2.844,05 m2",Av. Maria Coelho Aguiar 215 - São Paulo - SP,1.0,0.0,0.0,0.0012,HGRE11,2020,2844.05
Torre Martiniano,"17.600,00 m2","Rua Martiniano de Carvalho, 851,",22.0,1.0,0.0,0.0,HGRE11,2020,17600.0
Edifício Chucri Zaidan,"21.906,00 m2","Av Dr Chucri Zaidan, 2460",1.0,0.0,0.0,0.1483,HGRE11,2019,21906.0
Edifício Paulista Star,"10.592,91 m2",Alameda Campinas 1.070 - São Paulo - SP,16.0,0.05,0.0,0.07980000000000001,HGRE11,2019,10592.91
Edifício Jatobá,"14.372,30 m2",Avenida Marcos Penteado Ulhôa Rodrigues 939 - Barueri - SP,30.0,0.07,0.0,0.0756,HGRE11,2019,14372.3
Berrini One,"8.657,22 m2",Avenida Eng. Carlos Berrini 105 - São Paulo - SP,13.0,0.11,0.0,0.0541,HGRE11,2019,8657.22
Totvs,"21.100,00 m2","Avenida Braz Leme, 1000",1.0,0.0,0.0,0.0528,HGRE11,2019,21100.0
Sercom Taboão,"16.488,26 m2","Rua José Lari e Rua Pedro Mari, Lotes 13 a 23 - Taboão da Serra - SP",1.0,0.0,0.0,0.0484,HGRE11,2019,16488.26
Contax Alegria,"19.049,00 m2",Rua Alegria 86 - São Paulo - SP,1.0,0.0,0.0,0.045,HGRE11,2019,19049.0
Edifício Faria Lima,"4.439,95 m2",Avenida Brigadeiro Faria Lima 1.355 - São Paulo - SP,10.0,0.0,0.0,0.034300000000000004,HGRE11,2019,4439.95
Centro Empresarial Guaíba,"10.660,00 m2",Av. Dolores Alcaraz Caldas 90 - Porto Alegre - RS,15.0,0.48,0.0,0.030299999999999997,HGRE11,2019,10660.0
Centro Empresarial Mario Garnero,"5.115,08 m2",Av. Brigadeiro Faria Lima 1.485 - São Paulo - SP,7.0,0.0,0.0,0.029500000000000002,HGRE11,2019,5115.08
BB Antônio das Chagas,"4.258,75 m2",Rua Antônio das Chagas 1.657 - São Paulo - SP,1.0,0.0,0.0,0.0263,HGRE11,2019,4258.75
GVT Curitiba,"7.708,00 m2",Rua Francisco Nunes 1.395 - Curitiba - PR,1.0,0.0,0.0,0.026000000000000002,HGRE11,2019,7708.0
Edifício Delta Plaza (Vendido),"3.855,94 m2",Rua Cincinato Braga 340 - São Paulo - SP,16.0,0.11,0.0,0.0218,HGRE11,2019,3855.94
Torre Rio Sul,"1.716,65 m2",Rua Lauro Muller 116 - Rio de Janeiro - RJ,8.0,0.0,0.0,0.0216,HGRE11,2019,1716.65
Edifício Verbo Divino,"13.982,23 m2",Rua Verbo Divino 1.661 - São Paulo - SP,38.0,0.67,0.0,0.0194,HGRE11,2019,13982.23
Edifício Roberto Sampaio Ferreira,"3.519,90 m2",Rua Flórida 1.595 - São Paulo - SP,6.0,0.17,0.0,0.0168,HGRE11,2019,3519.9
Centro Empresarial Cidade Nova - Teleporto,"2.309,86 m2",Av. Presidente Vargas 3.131 - Rio de Janeiro - RJ,6.0,0.5,0.0,0.0108,HGRE11,2019,2309.86
Centro Empresarial Dom Pedro,"19.558,46 m2",Rodovia Dom Pedro I Km 69 - Atibaia - SP,10.0,0.18,0.0,0.0105,HGRE11,2019,19558.46
Edifício Park Tower - Torre ll,"1.464,48 m2",Av. Magalhães de Castro 4.800 - São Paulo - SP,4.0,0.75,0.0,0.0033,HGRE11,2019,1464.48
Edifício Brasilinterpart,"886,88 m2",Avenida das Nações Unidas 11.633 - São Paulo - SP,4.0,0.3,0.0,0.0022,HGRE11,2019,886.88
Centro Empresarial Transatlântico,"1.578,54 m2",Rua Verbo Divino 1.488 - São Paulo - SP,3.0,0.67,0.0,0.0018,HGRE11,2019,1578.54
Centro Empresarial de São Paulo,"2.844,05 m2",Av. Maria Coelho Aguiar 215 - São Paulo - SP,1.0,0.0,0.0,0.0008,HGRE11,2019,2844.05
Torre Martiniano,"31.990,22 m2","Rua Martiniano de Carvalho, 851,",1.0,0.89,0.0,0.0,HGRE11,2019,31990.22
Edifício Paulista Star,"10.592,91 m2",Alameda Campinas 1.070 - São Paulo - SP,16.0,0.05,0.0,0.1482,HGRE11,2018,10592.91
Berrini One,"8.657,22 m2",Avenida Eng. Carlos Berrini 105 - São Paulo - SP,13.0,0.23,0.0,0.10550000000000001,HGRE11,2018,8657.22
Edifício Jatobá,"14.372,30 m2",Avenida Marcos Penteado Ulhôa Rodrigues 939 - Barueri - SP,30.0,0.07,0.0,0.10210000000000001,HGRE11,2018,14372.3
Contax Alegria,"19.049,00 m2",Rua Alegria 86 - São Paulo - SP,1.0,0.0,0.0,0.098,HGRE11,2018,19049.0
Sercom Taboão,"16.488,26 m2","Rua José Lari e Rua Pedro Mari, Lotes 13 a 23 - Taboão da Serra - SP",1.0,0.0,0.0,0.0717,HGRE11,2018,16488.26
Edifício Faria Lima,"4.439,95 m2",Avenida Brigadeiro Faria Lima 1.355 - São Paulo - SP,10.0,0.0,0.0,0.0508,HGRE11,2018,4439.95
Edifício Delta Plaza,"3.855,94 m2",Rua Cincinato Braga 340 - São Paulo - SP,16.0,0.11,0.0,0.050199999999999995,HGRE11,2018,3855.94
Centro Empresarial Guaíba,"10.660,00 m2",Av. Dolores Alcaraz Caldas 90 - Porto Alegre - RS,15.0,0.55,0.0,0.0449,HGRE11,2018,10660.0
Centro Empresarial Mario Garnero,"5.115,08 m2",Av. Brigadeiro Faria Lima 1.485 - São Paulo - SP,7.0,0.29,0.0,0.043,HGRE11,2018,5115.08
Edifício Verbo Divino,"13.982,23 m2",Rua Verbo Divino 1.661 - São Paulo - SP,38.0,0.63,0.0,0.0379,HGRE11,2018,13982.23
BB Antônio das Chagas,"4.258,75 m2",Rua Antônio das Chagas 1.657 - São Paulo - SP,1.0,0.0,0.0,0.0375,HGRE11,2018,4258.75
GVT Curitiba,"7.708,00 m2",Rua Francisco Nunes 1.395 - Curitiba - PR,1.0,0.0,0.0,0.0368,HGRE11,2018,7708.0
Edifício Roberto Sampaio Ferreira,"3.519,90 m2",Rua Flórida 1.595 - São Paulo - SP,6.0,0.0,0.0,0.0264,HGRE11,2018,3519.9
Torre Rio Sul,"1.716,65 m2",Rua Lauro Muller 116 - Rio de Janeiro - RJ,8.0,0.0,0.0,0.026099999999999998,HGRE11,2018,1716.65
Centro Empresarial Cidade Nova - Teleporto,"2.309,86 m2",Av. Presidente Vargas 3.131 - Rio de Janeiro - RJ,6.0,0.5,0.0,0.0143,HGRE11,2018,2309.86
Centro Empresarial Dom Pedro,"19.558,46 m2",Rodovia Dom Pedro I Km 69 - Atibaia - SP,10.0,0.28,0.0,0.0063,HGRE11,2018,19558.46
Centro Empresarial Transatlântico,"1.578,54 m2",Rua Verbo Divino 1.488 - São Paulo - SP,3.0,0.67,0.0,0.0054,HGRE11,2018,1578.54
Edifício Park Tower - Torre ll,"1.464,48 m2",Av. Magalhães de Castro 4.800 - São Paulo - SP,4.0,0.5,0.0,0.004,HGRE11,2018,1464.48
Edifício Brasilinterpart,"886,88 m2",Avenida das Nações Unidas 11.633 - São Paulo - SP,4.0,0.3,0.0,0.0031,HGRE11,2018,886.88
Centro Empresarial de São Paulo,"2.844,05 m2",Av. Maria Coelho Aguiar 215 - São Paulo - SP,1.0,1.0,0.0,0.0,HGRE11,2018,2844.05
Edifício Paulista Star,"10.592,91 m2",Alameda Campinas 1.070 - São Paulo - SP,16.0,0.05,0.0,0.09230000000000001,HGRE11,2017,10592.91
Edifício Jatobá,"21.663,80 m2",Avenida Marcos Penteado Ulhôa Rodrigues 939 - Barueri - SP,30.0,0.07,0.0,0.0843,HGRE11,2017,21663.8
Contax Alegria,"19.049,00 m2",Rua Alegria 96 - São Paulo - SP,1.0,0.0,0.0,0.0711,HGRE11,2017,19049.0
Centro Empresarial Guaíba,"10.660,00 m2",Av. Dolores Alcaraz Caldas 90 - Porto Alegre - RS,15.0,0.33,0.0,0.0625,HGRE11,2017,10660.0
Sercom Taboão,"16.623,14 m2","Rua José Mari, 80 - Taboão da Serra - SP",1.0,0.0,0.0,0.0579,HGRE11,2017,16623.14
Edifício Faria Lima,"4.439,95 m2",Avenida Brigadeiro Faria Lima 1.355 - São Paulo - SP,10.0,0.0,0.0,0.048,HGRE11,2017,4439.95
Edifício Verbo Divino,"13.982,23 m2",Rua Verbo Divino 1.661 - São Paulo - SP,46.0,0.63,0.0,0.0347,HGRE11,2017,13982.23
Edifício Delta Plaza,"3.855,94 m2",Rua Cincinato Braga 340 - São Paulo - SP,16.0,0.11,0.0,0.0338,HGRE11,2017,3855.94
BB Antônio das Chagas,"4.258,75 m2",Rua Antônio das Chagas 1.657 - São Paulo - SP,1.0,0.0,0.0,0.0318,HGRE11,2017,4258.75
GVT Curitiba,"7.708,00 m2",Rua Francisco Nunes 1.395 - Curitiba - PR,1.0,0.0,0.0,0.0313,HGRE11,2017,7708.0
Torre Rio Sul,"1.677,00 m2",Rua Lauro Muller 116 - Rio de Janeiro - RJ,8.0,0.0,0.0,0.0264,HGRE11,2017,1677.0
Edifício Roberto Sampaio Ferreira,"3.519,90 m2",Rua Flórida 1.595 - São Paulo - SP,6.0,0.0,0.0,0.0212,HGRE11,2017,3519.9
Centro Empresarial Mario Garnero,"4.385,04 m2",Av. Brigadeiro Faria Lima 1.485 - São Paulo - SP,6.0,0.33,0.0,0.0151,HGRE11,2017,4385.04
Edifício Park Tower - Torre ll,"1.464,48 m2",Av. Magalhães de Castro 4.800 - São Paulo - SP,4.0,0.0,0.2,0.0108,HGRE11,2017,1464.48
Centro Empresarial Transatlântico,"1.578,54 m2",Rua Verbo Divino 1.488 - São Paulo - SP,3.0,0.67,0.0,0.0043,HGRE11,2017,1578.54
Edifício Brasilinterpart,"886,88 m2",Avenida das Nações Unidas 11.633 - São Paulo - SP,4.0,0.5,0.0,0.0022,HGRE11,2017,886.88
Centro Empresarial Dom Pedro,"19.558,46 m2",Rodovia Dom Pedro I Km 69 - Atibaia - SP,8.0,0.28,0.0,0.0014000000000000002,HGRE11,2017,19558.46
Centro Empresarial de São Paulo,"2.844,05 m2",Av. Maria Coelho Aguiar 215 - São Paulo - SP,2.0,1.0,0.0,0.0,HGRE11,2017,2844.05
Centro Empresarial Cidade Nova - Teleporto,"2.309,86 m2",Av. Pres. Vargas 3.131 - Rio de Janeiro - RJ,6.0,0.5,0.0,0.0,HGRE11,2017,2309.86
IBMEC - RJ,"8.040,00 m2","Av. Armando Lombardi, 940, Barra da Tijuca, RJ",1.0,0.0,0.0,0.0742,HGRU11,2024,8040.0
Ed. Santo Alberto,"6.804,80 m2","Rua Quatá, 67, Vila Olímpia, São Paulo, SP",1.0,0.0,0.0,0.057699999999999994,HGRU11,2024,6804.8
Estácio Salvador,"32.808,00 m2","Rua Xingu, 179, Stiep, BA",1.0,0.0,0.0,0.053899999999999997,HGRU11,2024,32808.0
Sams Club Morumbi,"24.291,79 m2","Av. Professor Francisco Morato, 2585, Butantã, SP",1.0,0.0,0.0,0.043899999999999995,HGRU11,2024,24291.79
Sams Club Campinas,"15.776,24 m2","Rod. Dom Pedro I, km 132, Parque Imperador, SP",1.0,0.0,0.0,0.043,HGRU11,2024,15776.24
Universidade de Mogi das Cruzes,"23.298,34 m2","Av. Imperatriz Leopoldina, 550, Vila Leopoldina, São Paulo, SP",1.0,0.0,0.0,0.037200000000000004,HGRU11,2024,23298.34
Walmart Joaquina Ramalho,"29.639,55 m2","Av. Joaquina Ramalho, 340, Vila Guilherme, SP",1.0,0.0,0.0,0.0319,HGRU11,2024,29639.55
Walmart Indianópolis,"24.345,20 m2","Av. Jabaquara, 2979, Mirandópolis, SP",1.0,0.0,0.0,0.030699999999999998,HGRU11,2024,24345.2
Sams Club Atuba,"10.131,00 m2","Estrada do Ribeira, 144, Atuba, PR",1.0,0.0,0.0,0.0282,HGRU11,2024,10131.0
Sams Club Radial Leste,"14.050,62 m2","Rua Padre Adelino, 685, Belém, SP",1.0,0.0,0.0,0.026600000000000002,HGRU11,2024,14050.62
Sams Club Barigui,"13.565,00 m2","Rod. Curitiba Ponta Grossa, km 65, Barigui, PR",1.0,0.0,0.0,0.024700000000000003,HGRU11,2024,13565.0
Dutra 107,"21.481,83 m2","Av. Dom Pedro I, 1100, Taubaté, SP",43.0,0.18,0.0,0.0226,HGRU11,2024,21481.83
Sams Club São José dos Campos,"7.549,23 m2","Av. Cassiano Ricardo, 1993, Jardim Alvorada, SP",1.0,0.0,0.0,0.0219,HGRU11,2024,7549.23
Ed. Angelica,"4.849,00 m2","Av. Angélica, 2563, Bela Vista, SP",1.0,0.0,0.0,0.0159,HGRU11,2024,4849.0
Sams Club Granja Viana,"24.235,14 m2","Rod. Raposo Tavares, 23.033, Granja Viana, SP",1.0,0.0,0.0,0.015300000000000001,HGRU11,2024,24235.14
Mineirão Contagem,"15.740,00 m2","Rod. Fernão Dias, 3700 - Km 3,5, Riacho Pedras, Contagem, MG",1.0,0.0,0.0,0.011899999999999999,HGRU11,2024,15740.0
Pernambucanas Bh - Centro,"4.908,68 m2","R. São Paulo, 540/546/552 e 566, Belo Horizonte, MG",1.0,0.0,0.0,0.0097,HGRU11,2024,4908.68
Mineirão Natal,"8.613,00 m2","Rua Lúcia Viveiros, 4511, Neópolis, Natal, RN",1.0,0.0,0.0,0.009399999999999999,HGRU11,2024,8613.0
Atacadão São Carlos,"8.336,00 m2","Rua Miguel Petroni, 5.170, D.F. Embare Cabeceira do Can Can, São Carlos, SP",1.0,0.0,0.0,0.0092,HGRU11,2024,8336.0
Pernambucanas Ribeirão Preto,"6.305,13 m2","R. General Osório, 323, Ribeirão Preto, SP",1.0,0.0,0.0,0.0091,HGRU11,2024,6305.13
Sendas Foz do Iguaçu,"6.983,00 m2","Av. Paraná, 4195, Conjunto A, Foz do Iguaçu, PR",1.0,0.0,0.0,0.008199999999999999,HGRU11,2024,6983.0
Atacadão Londrina Cambé,"6.585,00 m2","Rod. Melo Peixoto, 1314 - BR 369 - Km.159, Pq.Maracanã, Cambé, PR",1.0,0.0,0.0,0.0072,HGRU11,2024,6585.0
Mineirão João Pessoa,"8.508,00 m2","Rod. BR 230 - Km. 27, s/nº , Esplanada, João Pessoa, PB",1.0,0.0,0.0,0.0069,HGRU11,2024,8508.0
Mineirão Uberlândia,"6.698,00 m2","Rod. BR 050 Km 73, nº 7085, Fazenda Buriti, Uberlândia, MG",1.0,0.0,0.0,0.0066,HGRU11,2024,6698.0
Mineirão Uberaba,"7.972,00 m2","Av. Coronel Cacildo Arantes, 50, Parque Hiléia, Uberaba, MG",1.0,0.0,0.0,0.0066,HGRU11,2024,7972.0
Mineirão Juiz de fora,"7.692,00 m2","Av.Garcia Rodrigues Paes(Acesso Norte),s/n-Área C4, Joquei Clube II, Juiz de Fora, MG",1.0,0.0,0.0,0.0064,HGRU11,2024,7692.0
Pernambucanas Carapicuíba,"1.564,16 m2","Av. Rui Barbosa, 447, Carapicuíba, SP",1.0,0.0,0.0,0.0055000000000000005,HGRU11,2024,1564.16
Pernambucanas Pindamonhangaba,"1.999,87 m2","R. Deputado Claro César, 200, Pindamonhangaba, SP",1.0,0.0,0.0,0.0054,HGRU11,2024,1999.87
Pernambucanas Barretos,"1.516,87 m2","R. Vinte, 776, Barretos, SP",1.0,0.0,0.0,0.004699999999999999,HGRU11,2024,1516.87
Pernambucanas Poços De Caldas,"3.721,45 m2","R. Assis Figueiredo, 1422, Poços de Caldas, MG",1.0,0.0,0.0,0.0045000000000000005,HGRU11,2024,3721.45
Pernambucanas Tatuí,"2.027,76 m2","Praça Da Matriz, 106, Tatuí, SP",1.0,0.0,0.0,0.0040999999999999995,HGRU11,2024,2027.76
Pernambucanas Jundiaí,"1.505,08 m2","R. Barão De Jundiai, 736, 740 e 744, Jundiaí, SP",1.0,0.0,0.0,0.0038,HGRU11,2024,1505.08
Pernambucanas Paranaguá,"2.409,94 m2","R. Xv De Novembro, 0352, Paranaguá, PR",1.0,0.0,0.0,0.0037,HGRU11,2024,2409.94
Pernambucanas Itapetininga,"1.826,11 m2","R. Campos Sales, 703, Itapetininga, SP",1.0,0.0,0.0,0.0036,HGRU11,2024,1826.11
Pernambucanas Itapeva,"1.958,78 m2","R. Dr. Pinheiro, 294/312, Itapeva, SP",1.0,0.0,0.0,0.0034999999999999996,HGRU11,2024,1958.78
Pernambucanas Araguari,"1.414,20 m2","R. Rui Barbosa, 0226, Araguari, MG",1.0,0.0,0.0,0.0033,HGRU11,2024,1414.2
Pernambucanas Dracena,"1.216,19 m2","Av. Presidente Roosevelt, 902, Dracena, SP",1.0,0.0,0.0,0.003,HGRU11,2024,1216.19
Pernambucanas Itú,"1.552,11 m2","R. Floriano Peixoto, 963, 967, 971 e 975, Itu, SP",1.0,0.0,0.0,0.003,HGRU11,2024,1552.11
Pernambucanas Ituverava,"1.098,62 m2","Av. Dr. Soares De Oliveira, 280 e 272, 282 e 284 e Rua Dr. Getúlio Vargas, 305, Ituverava, SP",1.0,0.0,0.0,0.0029,HGRU11,2024,1098.62
Pernambucanas Olímpia,"1.209,95 m2","Praça Rui Barbosa, 157, Olímpia, SP",1.0,0.0,0.0,0.0028000000000000004,HGRU11,2024,1209.95
Pernambucanas Mauá,"1.354,60 m2","Av. Barão De Mauá, 74, Mauá, SP",1.0,0.0,0.0,0.0027,HGRU11,2024,1354.6
Pernambucanas Itapecerica Da Serra,"1.450,20 m2","Ladeira Capitão Moraes, 49, Itapecerica da Serra, SP",1.0,0.0,0.0,0.0027,HGRU11,2024,1450.2
