Ticker,Trimestre,Lucro líquido,Outras desp/receitas,Res. imóveis estoque,Res. imóveis renda,Resultado TVM,Resultado financeiro
RBVO11,2T2021,-446,-93,0,0,-354,2
RBVO11,2T2023,300,-67,0,0,355,13
RBVO11,2T2024,-295,5,0,0,-332,32
RBVO11,3T2017,1.065,-104,0,0,1.119,51
RBVO11,3T2018,972,-93,0,0,1.033,32
RBVO11,3T2019,305,-113,0,0,403,14
RBVO11,3T2020,555,-77,0,0,629,3
RBVO11,3T2021,137,-57,0,0,189,5
RBVO11,3T2022,-2.196,-1.050,0,0,-1.169,23
RBVO11,3T2023,-35,-16,0,0,-32,14
RBVO11,4T2017,171,-114,0,0,242,43
RBVO11,4T2018,514,-108,0,0,572,50
RBVO11,4T2019,-5.496,-85,0,0,-5.433,22
RBVO11,4T2020,798,-83,0,0,875,5
RBVO11,4T2021,938,-53,0,0,984,7
RBVO11,4T2022,119,-77,0,0,184,13
RCFA11,1T2019,1.954,-91,0,2.034,0,11
RCFA11,1T2020,-164,-166,0,0,0,2
RCFA11,1T2021,-112,-112,0,0,0,0
RCFA11,1T2023,44,-33,0,74,3,0
RCFA11,1T2024,-100,-100,0,0,0,0
RCFA11,2T2019,-116,-126,0,1,0,9
RCFA11,2T2021,27,23,4,0,0,0
RCFA11,2T2023,-115,-115,0,0,0,0
RCFA11,2T2024,-65,-65,0,0,0,0
RCFA11,3T2019,-111,-119,0,0,0,8
RCFA11,3T2021,27,23,4,0,0,0
RCFA11,3T2022,-120,-120,0,0,0,0
RCFA11,3T2023,1.705,-91,0,1.796,0,0
RCFA11,4T2019,-139,-178,0,33,0,5
RCFA11,4T2020,-115,-115,0,0,0,0
RCFA11,4T2021,-3.696,-157,-49,0,-3.490,0
RCFA11,4T2022,-2.579,-147,0,0,-2.432,0
RCFA11,4T2023,1.705,-91,0,1.796,0,0
RCFF11,1T2020,-5,-112,0,0,64,43
RCFF11,1T2021,606,-227,0,0,803,29
RCFF11,1T2022,-290,-109,0,0,-300,118
RCFF11,1T2023,-563,-100,0,0,-585,123
RCFF11,1T2024,355,-235,0,0,530,60
RCFF11,2T2020,881,-278,0,0,1.052,107
RCFF11,2T2021,-669,-28,0,0,-659,18
RCFF11,2T2023,1.298,-132,0,0,1.290,139
RCFF11,2T2024,-4.235,-188,0,0,-4.130,83
RCFF11,3T2020,167,-98,0,0,214,51
RCFF11,3T2021,117,-135,0,0,214,38
RCFF11,3T2023,312,-115,0,0,323,105
RCFF11,4T2020,111,-156,0,0,233,34
RCFF11,4T2021,152,-89,0,0,158,82
RCFF11,4T2022,-4.949,-242,0,0,-4.745,39
RCFF11,4T2023,1.435,-69,0,0,1.425,78
RCRB11,1T2019,1.348,-1.170,0,1.420,0,1.099
RCRB11,1T2020,6.387,-1.460,0,6.969,0,877
RCRB11,1T2021,5.567,-1.330,0,7.153,0,-256
RCRB11,1T2022,3.125,-1.271,0,3.253,-259,1.402
RCRB11,1T2023,12.469,-1.027,0,5.929,6.023,1.545
RCRB11,1T2024,10.446,-1.376,0,8.339,1.820,1.663
RCRB11,2T2019,3.801,-854,0,4.459,0,196
RCRB11,2T2020,8.323,-1.378,0,9.429,0,271
RCRB11,2T2021,12.409,-1.402,0,8.429,0,5.382
RCRB11,2T2022,2.394,-1.109,0,3.244,-1.115,1.373
RCRB11,2T2023,6.463,-1.158,0,5.779,277,1.565
RCRB11,2T2024,7.522,-1.411,0,9.202,-1.826,1.557
RCRB11,3T2019,5.541,-815,0,6.088,0,269
RCRB11,3T2020,5.970,-1.176,0,6.814,0,331
RCRB11,3T2021,-5.050,-1.277,0,7.374,0,-11.146
RCRB11,3T2022,17.084,-1.182,0,9.879,6.957,1.431
RCRB11,3T2023,11.859,-1.269,0,8.207,3.372,1.549
RCRB11,4T2019,88.886,-1.496,0,89.116,0,1.266
RCRB11,4T2020,33.053,-1.606,0,31.495,0,3.164
RCRB11,4T2021,19.870,-1.581,0,18.684,1.339,1.428
RCRB11,4T2022,45.852,-1.172,0,52.831,-7.521,1.714
RCRB11,4T2023,-3.644,-1.473,0,-4.892,708,2.013
RECT11,1T2020,8.261,-10.849,0,17.949,538,623
RECT11,1T2021,11.215,-9.119,0,19.957,259,117
RECT11,1T2024,8.736,-2.295,0,10.950,26,55
RECT11,2T2021,9.251,-9.360,0,14.585,3.949,76
RECT11,2T2022,4.470,-11.862,0,15.446,810,75
RECT11,2T2023,7.729,-2.475,0,9.876,250,78
RECT11,2T2024,9.561,-2.383,0,11.873,23,47
RECT11,3T2020,15.247,-10.486,0,23.758,1.744,232
RECT11,3T2021,9.993,-9.621,0,15.269,4.297,48
RECT11,3T2022,20.170,-2.494,0,21.689,654,320
RECT11,3T2023,10.797,-2.634,0,13.224,87,120
RECT11,4T2020,13.276,-13.052,0,24.963,1.297,67
RECT11,4T2021,55.157,-12.261,0,62.863,4.432,123
RECT11,4T2022,-2.211,-3.134,0,225,1,696
RECT11,4T2023,6.223,-2.418,0,8.404,53,184
RECX11,1T2021,360,-32,0,0,373,19
RECX11,1T2022,211,-77,0,0,283,5
RECX11,1T2023,-897,-74,0,0,-827,3
RECX11,1T2024,590,-70,0,0,654,7
RECX11,2T2022,-79,-267,0,0,181,7
RECX11,2T2024,-250,-78,0,0,-179,7
RECX11,3T2021,139,-219,0,0,355,3
RECX11,3T2022,-76,-72,0,0,-9,5
RECX11,3T2023,-74,-71,0,0,-12,8
RECX11,4T2021,732,48,0,0,680,4
RECX11,4T2022,-342,-76,0,0,-273,7
RECX11,4T2023,428,-71,0,0,496,2
RELG11,1T2021,1.935,-470,0,2.341,51,13
RELG11,1T2023,1.737,-470,0,2.028,85,94
RELG11,1T2024,979,-557,0,1.505,0,31
RELG11,2T2021,2.142,-881,0,2.591,381,51
RELG11,2T2023,1.731,-508,0,2.135,84,20
RELG11,2T2024,781,-589,0,1.361,0,10
RELG11,3T2021,2.710,-465,0,2.450,667,58
RELG11,3T2022,1.750,-2.868,0,4.517,39,61
RELG11,3T2023,1.084,-629,0,1.689,0,24
RELG11,4T2022,6.849,-832,0,7.520,0,160
RELG11,4T2023,2.289,-812,0,3.080,0,21
RFOF11,1T2020,-8.523,-155,0,0,-8.645,278
RFOF11,1T2021,-79,-398,0,0,312,7
RFOF11,1T2022,-991,-301,0,0,-721,30
RFOF11,1T2023,-2.327,-204,0,0,-2.171,49
RFOF11,1T2024,1.798,-444,0,0,2.096,146
RFOF11,2T2021,-2.498,-392,0,0,-2.115,8
RFOF11,2T2022,808,-246,0,0,1.027,27
RFOF11,2T2023,9.930,-2.322,0,0,12.170,82
RFOF11,2T2024,-2.311,-333,0,0,-2.076,98
RFOF11,3T2020,2.358,-343,0,0,2.674,27
RFOF11,3T2021,-989,-303,0,0,-698,12
RFOF11,3T2022,7.167,-259,0,0,7.369,58
RFOF11,3T2023,2.019,-381,0,0,2.276,123
RFOF11,4T2020,2.251,-360,0,0,2.604,7
RFOF11,4T2021,2.202,-258,0,0,2.445,15
RFOF11,4T2022,-4.949,-242,0,0,-4.745,39
RFOF11,4T2023,1.526,-304,0,0,1.724,106
RINV11,1T2023,-44,-101,0,0,13,45
RINV11,1T2024,3.650,-149,0,0,4.123,-324
RINV11,2T2023,5.511,466,0,0,4.986,60
RINV11,2T2024,-1.355,-431,0,0,-1.208,284
RINV11,3T2023,1.102,-708,0,0,1.688,122
RINV11,4T2022,0,0,0,0,0,0
RINV11,4T2023,1.102,-708,0,0,1.688,122
RMAI11,1T2020,0,0,0,0,0,0
RMAI11,1T2022,0,0,0,0,0,0
RMAI11,1T2023,0,0,0,0,0,0
RMAI11,1T2024,0,0,0,0,0,0
RMAI11,2T2020,16.557,-610,0,21.012,-3.846,0
RMAI11,2T2022,0,0,0,0,0,0
RMAI11,3T2020,16.557,-610,0,21.012,-3.846,0
RMAI11,3T2021,2.493,-949,0,6.975,-3.533,0
RMAI11,3T2023,1.977,-1.305,0,3.282,0,0
RMAI11,4T2020,3.627,-263,0,3.889,0,0
RMAI11,4T2021,-2.522,-921,0,-2.703,1.102,0
RMAI11,4T2022,1.349,-1.243,0,2.624,-32,0
RMAI11,4T2023,0,0,0,0,0,0
RNDP11,1T2017,4.560,-333,0,0,4.650,243
RNDP11,1T2018,103.020,102.611,0,0,315,95
RNDP11,1T2019,2.354,-388,0,0,2.605,137
RNDP11,1T2020,1.633,-379,0,0,2.046,-34
RNDP11,1T2021,1.652,-992,0,0,2.598,46
RNDP11,1T2022,1.392,-130,0,0,1.074,447
RNDP11,1T2023,1.535,-72,0,0,1.584,23
RNDP11,1T2024,190,-55,0,0,220,25
RNDP11,2T2017,51.043,-300,0,0,51.043,299
RNDP11,2T2018,-98.202,-103.301,0,0,5.005,94
RNDP11,2T2019,1.261,-1.463,0,0,2.681,44
RNDP11,2T2020,1.184,-986,0,0,2.136,34
RNDP11,2T2021,1.574,-311,0,0,1.237,648
RNDP11,2T2022,1.406,134,0,0,1.057,215
RNDP11,2T2023,260,-51,0,0,291,19
RNDP11,2T2024,118,-53,0,0,158,14
RNDP11,3T2017,-3.587,-1.078,0,0,-2.442,-67
RNDP11,3T2018,6.154,-480,0,0,7.149,-515
RNDP11,3T2019,3.283,-308,0,0,2.927,664
RNDP11,3T2020,1.184,-986,0,0,2.136,34
RNDP11,3T2021,1.155,-184,0,0,1.670,-330
RNDP11,3T2022,764,-117,0,0,829,51
RNDP11,3T2023,962,-50,0,0,1.081,-68
RNDP11,4T2017,2.284,-328,0,0,2.525,86
RNDP11,4T2018,2.559,-206,0,0,1.975,791
RNDP11,4T2019,7.705,-2.655,0,0,10.246,114
RNDP11,4T2020,12.133,1.200,0,0,10.740,193
RNDP11,4T2021,-1.452,-100,0,0,-1.501,148
RNDP11,4T2023,472,-62,0,0,467,66
RNGO11,1T2017,4.629,-390,0,4.943,0,76
RNGO11,1T2018,4.349,-480,0,4.778,0,51
RNGO11,1T2019,4.232,-565,0,4.745,51,0
RNGO11,1T2020,3.515,-218,0,3.703,0,30
RNGO11,1T2021,3.330,-199,0,3.512,0,17
RNGO11,1T2022,2.949,-265,0,3.098,0,116
RNGO11,1T2023,3.175,-232,0,3.276,0,131
RNGO11,1T2024,3.342,-224,0,3.461,0,105
RNGO11,2T2017,4.360,-240,0,4.532,0,68
RNGO11,2T2018,4.186,-278,0,4.413,0,52
RNGO11,2T2019,4.091,-733,0,4.766,0,58
RNGO11,2T2020,3.472,-268,0,3.718,0,22
RNGO11,2T2021,3.058,-427,0,3.453,0,32
RNGO11,2T2022,3.556,-261,0,3.680,0,138
RNGO11,2T2023,3.151,-270,0,3.300,0,121
RNGO11,3T2017,4.495,-266,0,4.694,0,67
RNGO11,3T2018,3.994,-237,0,4.181,0,50
RNGO11,3T2019,4.063,-658,0,4.664,0,57
RNGO11,3T2020,3.680,-197,0,3.857,0,19
RNGO11,3T2021,3.245,-53,0,3.237,0,62
RNGO11,3T2022,3.584,-230,0,3.644,0,169
RNGO11,3T2023,3.863,-250,0,3.981,0,132
RNGO11,4T2017,1.310,-315,0,1.571,0,55
RNGO11,4T2018,5.863,-330,0,6.143,0,50
RNGO11,4T2019,27.562,-643,0,28.160,0,44
RNGO11,4T2020,-164,-348,0,162,0,22
RNGO11,4T2021,-34.486,-305,0,-34.268,0,87
RNGO11,4T2022,672,-330,0,846,0,155
RNGO11,4T2023,-8.034,-354,0,-7.814,0,135
RPRI11,1T2022,1.130,-93,0,0,1.095,128
RPRI11,1T2023,-15.510,1.808,0,0,-16.340,-978
RPRI11,1T2024,9.878,-1.390,0,0,9.621,1.647
RPRI11,2T2022,4.736,-475,0,0,4.602,609
RPRI11,2T2023,8.560,-923,0,0,9.214,269
RPRI11,2T2024,11.255,-1.439,0,0,12.376,318
RPRI11,3T2022,7.653,-947,0,0,7.939,661
RPRI11,3T2023,6.080,-968,0,0,6.672,376
RPRI11,4T2022,8.238,-954,0,0,8.748,445
RPRI11,4T2023,7.358,-996,0,0,7.641,713
RRCI11,1T2021,1.225,-91,0,0,1.285,31
RRCI11,1T2022,1.846,-81,0,0,1.888,39
RRCI11,1T2024,848,-138,0,0,922,65
RRCI11,2T2021,965,-144,0,0,1.084,25
RRCI11,2T2023,2.220,-139,0,0,2.339,20
RRCI11,2T2024,1.300,-140,0,0,1.371,69
RRCI11,3T2021,1.605,-138,0,0,1.729,14
RRCI11,3T2023,823,-135,0,0,922,37
RRCI11,4T2021,1.393,-216,0,0,1.586,23
RRCI11,4T2023,1.316,-145,0,0,1.401,60
RURA11,1T2022,3.692,-958,0,0,0,4.650
RURA11,1T2023,34.415,-894,0,0,31.526,3.783
RURA11,1T2024,52.215,-4.197,0,0,53.587,2.825
RURA11,2T2022,13.353,-1.774,0,0,5.137,9.990
RURA11,2T2023,35.223,7.285,0,0,25.637,2.301
RURA11,2T2024,49.438,-13.467,0,0,62.352,552
RURA11,3T2022,20.643,725,0,0,16.620,3.298
RURA11,3T2023,47.656,-7.844,0,0,48.285,7.216
RURA11,4T2022,25.264,839,0,0,23.121,1.303
RURA11,4T2023,48.225,-1.186,0,0,40.720,8.691
RVBI11,1T2020,-10.453,-414,0,0,-10.471,431
RVBI11,1T2021,1.555,-1.108,0,0,2.633,31
RVBI11,1T2022,1.188,-657,0,0,1.734,112
RVBI11,1T2023,-883,-331,0,0,-585,33
RVBI11,1T2024,3.821,-1.948,0,0,5.200,569
RVBI11,2T2020,13.504,-360,0,0,13.777,86
RVBI11,2T2021,-2.086,-51,0,0,-2.133,97
RVBI11,2T2022,1.633,-792,0,0,2.301,124
RVBI11,2T2023,10.975,-327,0,0,11.256,47
RVBI11,2T2024,383,-11.031,0,0,4.521,6.892
RVBI11,3T2020,-238,-660,0,0,373,50
RVBI11,3T2021,-295,-556,0,0,187,74
RVBI11,3T2022,4.282,-354,0,0,4.566,69
RVBI11,3T2023,3.557,-427,0,0,3.720,263
RVBI11,4T2020,3.912,-869,0,0,4.734,47
RVBI11,4T2021,3.625,-977,0,0,4.511,90
RVBI11,4T2022,-1.061,-591,0,0,-550,80
RVBI11,4T2023,2.347,-947,0,0,3.116,178
RZAG11,1T2022,10.134,-913,0,0,10.950,97
RZAG11,1T2024,15.436,-2.057,0,0,17.184,309
RZAG11,2T2022,20.951,-2.431,0,0,23.156,226
RZAG11,2T2024,30.259,-3.349,0,0,33.149,458
RZAG11,3T2022,12.815,-972,0,0,13.671,116
RZAG11,4T2021,5.312,-880,0,0,4.200,1.992
RZAG11,4T2022,46.196,-3.802,0,0,44.082,5.915
RZAG11,4T2023,63.024,-5.323,0,0,67.214,1.133
RZAK11,1T2021,4.003,-545,0,0,5.174,-626
RZAK11,1T2022,10.587,-1.945,0,0,12.011,520
RZAK11,1T2023,24.946,-2.614,0,0,23.363,4.197
RZAK11,1T2024,6.060,-2.599,0,0,5.607,3.051
RZAK11,2T2021,7.824,-684,0,0,5.674,2.834
RZAK11,2T2022,17.585,-2.891,0,0,17.385,3.092
RZAK11,2T2023,33.463,-4.081,0,0,33.855,3.689
RZAK11,2T2024,20.688,-2.468,0,0,21.277,1.879
RZAK11,3T2021,4.203,-611,0,0,7.643,-2.829
RZAK11,3T2022,20.144,-1.130,0,0,15.232,6.043
RZAK11,3T2023,26.735,-3.714,0,0,30.124,325
RZAK11,4T2020,228,-115,0,0,206,137
RZAK11,4T2021,5.849,-552,0,0,6.328,74
RZAK11,4T2022,18.485,-2.509,0,0,12.344,8.650
RZAK11,4T2023,20.992,-1.978,0,0,21.774,1.195
RZAT11,1T2020,1.084,-180,0,1.258,6,0
RZAT11,1T2021,253,-902,0,1.072,0,83
RZAT11,1T2022,11.519,-943,0,12.199,150,113
RZAT11,1T2023,13.656,-898,0,14.048,276,230
RZAT11,1T2024,13.938,-1.055,0,14.216,740,38
RZAT11,2T2020,325,-110,0,429,-4,10
RZAT11,2T2021,3.811,-66,0,3.082,103,692
RZAT11,2T2022,15.139,-1.572,0,15.690,781,239
RZAT11,2T2023,12.342,-1.857,0,13.884,234,81
RZAT11,2T2024,13.518,-2.048,0,288.027,-272.513,52
RZAT11,3T2020,1.181,-158,0,1.385,0,-46
RZAT11,3T2021,4.429,-487,0,3.492,1.036,388
RZAT11,3T2022,9.451,-2.232,0,9.404,2.228,51
RZAT11,3T2023,7.923,-1.674,0,9.409,146,42
RZAT11,4T2020,1.302,-140,0,1.405,0,36
RZAT11,4T2021,8.950,-511,0,7.862,1.441,158
RZAT11,4T2022,8.337,-1.292,0,7.528,1.937,163
RZAT11,4T2023,12.496,-2.162,3.214,10.964,431,49
RZTR11,1T2021,7.173,-838,0,7.929,0,82
RZTR11,1T2022,114.498,-17.189,0,56.773,68.682,6.232
RZTR11,2T2024,129.021,-12.149,0,121.907,11.526,7.738
RZTR11,3T2021,41.247,-6.636,0,45.310,0,2.573
RZTR11,3T2022,26.731,-4.288,0,29.384,0,1.636
RZTR11,4T2021,96.517,-21.456,0,112.893,0,5.080
RZTR11,4T2022,62.764,-8.174,0,67.717,0,3.221
RZTR11,4T2023,28.788,-8.723,0,34.962,0,2.549
SADI11,1T2020,3.389,-673,0,0,0,4.062
SADI11,1T2021,1.787,-514,0,0,1.670,631
SADI11,1T2022,8.696,-576,0,0,6.869,2.404
SADI11,1T2023,5.459,-671,0,0,5.786,344
SADI11,1T2024,3.422,-419,0,0,3.676,165
SADI11,2T2020,5.941,-1.396,0,0,7.336,0
SADI11,2T2021,2.309,-606,0,0,3.286,-371
SADI11,2T2022,9.340,-638,0,0,10.914,-936
SADI11,2T2024,3.873,-417,0,0,4.118,172
SADI11,3T2020,7.846,-1.986,0,0,9.832,0
SADI11,3T2021,4.786,-811,0,0,5.558,39
SADI11,3T2022,7.489,-727,0,0,8.958,-742
SADI11,3T2023,6.017,-339,0,0,6.217,139
SADI11,4T2021,6.528,-633,0,0,7.047,114
SADI11,4T2023,5.127,-419,0,0,5.352,193
SARE11,1T2020,2.645,-494,0,761,0,2.378
SARE11,1T2021,15.787,-4.714,0,5.047,15.434,21
SARE11,1T2022,8.572,-4.329,0,6.619,3.883,2.400
SARE11,1T2023,8.758,-2.293,0,4.257,4.880,1.915
SARE11,1T2024,7.909,-2.405,0,3.967,5.831,516
SARE11,2T2020,5.703,-892,0,2.644,0,3.951
SARE11,2T2022,3.557,-158,0,3.658,-2.082,2.140
SARE11,2T2024,-2.386,-2.218,0,4.122,-4.664,373
SARE11,3T2020,1.979,-37,0,1.610,0,405
SARE11,3T2021,9.550,-2.862,0,5.187,-15.647,22.872
SARE11,3T2022,6.729,-2.973,0,4.096,3.411,2.195
SARE11,3T2023,2.397,-1.937,0,4.063,-125,396
SARE11,4T2021,19.123,-2.239,0,7.396,34.995,-21.029
SARE11,4T2022,-25.940,-3.573,0,18.757,-43.520,2.396
SARE11,4T2023,-17.818,-2.235,0,10.795,-26.640,262
SCPF11,1T2017,1.096,-233,0,1.300,0,29
SCPF11,1T2018,1.024,-262,0,1.270,0,17
SCPF11,1T2019,788,-306,0,1.076,0,18
SCPF11,1T2020,728,-291,0,1.005,0,14
SCPF11,1T2021,57,-340,0,392,0,5
SCPF11,1T2022,56,-575,0,602,0,29
SCPF11,1T2023,385,-259,0,609,0,36
SCPF11,1T2024,81,-305,0,368,0,17
SCPF11,2T2017,2.175,-449,0,2.590,0,35
SCPF11,2T2018,906,-247,0,1.139,0,15
SCPF11,2T2019,865,-257,0,1.104,0,18
SCPF11,2T2020,-180,-154,0,-34,0,8
SCPF11,2T2021,291,-218,0,501,0,8
SCPF11,2T2022,386,-264,0,616,0,34
SCPF11,2T2023,212,-365,0,549,0,28
SCPF11,2T2024,-35,-400,0,355,0,10
SCPF11,3T2017,1.084,-212,0,1.275,0,21
SCPF11,3T2018,843,-253,0,1.079,0,16
SCPF11,3T2019,945,-279,0,1.205,0,19
SCPF11,3T2020,112,-290,0,397,0,4
SCPF11,3T2021,351,-261,0,600,0,12
SCPF11,3T2022,399,-234,0,592,0,41
SCPF11,3T2023,157,-436,0,557,0,36
SCPF11,4T2017,1.489,-257,0,1.733,0,13
SCPF11,4T2018,2.497,-798,0,3.263,0,31
SCPF11,4T2019,895,-699,0,1.577,0,16
SCPF11,4T2020,5.943,-784,0,6.722,0,5
SCPF11,4T2021,-462,-600,0,118,0,20
SCPF11,4T2022,-3.246,-944,0,-2.343,0,41
SCPF11,4T2023,968,-1.074,0,2.017,0,25
SEQR11,1T2021,-300,-480,0,156,0,24
SEQR11,1T2022,3.944,-582,0,3.976,500,50
SEQR11,1T2023,3.066,-531,0,3.247,250,100
SEQR11,2T2021,5.276,-565,0,1.564,4.245,32
SEQR11,2T2022,2.368,-660,0,2.082,900,47
SEQR11,2T2023,3.228,-777,0,3.381,550,74
SEQR11,2T2024,3.003,-456,0,3.434,-8,32
SEQR11,3T2023,3.501,-511,0,3.366,600,46
SEQR11,4T2021,-10.611,-987,0,-9.319,0,-305
SEQR11,4T2022,-578,-835,0,4.316,-4.113,53
SEQR11,4T2023,4.518,-919,0,5.710,-295,22
SHPH11,1T2017,6.520,-346,0,6.740,0,126
SHPH11,1T2018,6.384,-468,0,6.658,0,194
SHPH11,1T2019,6.391,-483,0,6.703,0,171
SHPH11,1T2020,6.550,-404,0,6.902,0,52
SHPH11,1T2021,4.190,-333,0,4.510,0,12
SHPH11,1T2022,5.733,-311,0,5.954,0,90
SHPH11,1T2023,7.250,-275,0,7.338,0,187
SHPH11,1T2024,8.146,-189,0,8.146,0,190
SHPH11,2T2017,5.755,-329,0,6.012,0,71
SHPH11,2T2018,5.733,-937,0,6.490,0,180
SHPH11,2T2019,6.397,-374,0,6.621,0,150
SHPH11,2T2020,841,-332,0,1.146,0,27
SHPH11,2T2021,4.172,-326,0,4.482,0,15
SHPH11,2T2022,6.609,-332,0,6.843,0,98
SHPH11,2T2023,7.320,-323,0,7.412,0,231
SHPH11,2T2024,8.564,-381,0,8.741,0,205
SHPH11,3T2017,5.981,-312,0,6.240,0,52
SHPH11,3T2018,6.614,-352,0,6.783,0,182
SHPH11,3T2019,7.057,-434,0,7.371,0,119
SHPH11,3T2020,1.919,-328,0,2.236,0,10
SHPH11,3T2021,6.343,-342,0,6.648,0,38
SHPH11,3T2022,7.981,-317,0,8.163,0,135
SHPH11,3T2023,6.917,-327,0,7.076,0,168
SHPH11,4T2017,56.983,-375,0,57.322,0,36
SHPH11,4T2018,15.597,-287,0,15.714,0,170
SHPH11,4T2019,55.855,-499,0,56.281,0,73
SHPH11,4T2020,28.775,-480,0,29.245,0,10
SHPH11,4T2021,46.216,-379,0,46.531,0,64
SHPH11,4T2022,9.176,-455,0,9.499,0,132
SHPH11,4T2023,28.936,-418,0,29.193,0,160
SNEL11,1T2023,26,-298,0,0,-117,441
SNEL11,1T2024,570,-250,0,0,660,160
SNEL11,2T2023,3.306,-232,0,0,3.390,149
SNEL11,2T2024,5.942,-1.077,0,55,6.636,328
SNEL11,3T2023,-754,-175,0,0,-795,216
SNEL11,4T2023,-754,-175,0,0,-795,216
SNLG11,1T2021,1,-3,0,0,0,4
SNLG11,1T2022,3.022,-77,0,3.081,0,18
SNLG11,1T2023,-39.381,-475,16.779,0,-56.759,1.075
SNLG11,1T2024,846,-336,0,957,42,183
SNLG11,2T2021,77,-196,0,0,0,273
SNLG11,2T2022,1.870,-361,0,1.054,900,277
SNLG11,2T2023,-39.381,-475,16.779,0,-56.759,1.075
SNLG11,2T2024,846,-336,0,957,42,183
SNLG11,3T2021,2.610,-862,0,3.364,0,107
SNLG11,3T2022,-15.665,-355,0,-17.614,1.102,1.203
SNLG11,3T2023,-39.381,-475,16.779,0,-56.759,1.075
SNLG11,4T2021,647,452,0,170,0,25
SNLG11,4T2022,-39.381,-475,16.779,0,-56.759,1.075
SNLG11,4T2023,0,0,0,0,0,0
SNME11,1T2024,2.533,-184,0,0,2.680,37
SNME11,2T2024,1.303,-264,0,0,1.535,33
SNME11,3T2023,0,0,0,0,0,0
SNME11,4T2023,1.214,-117,0,0,1.294,37
SPTW11,1T2017,2.926,-424,0,3.175,17,158
SPTW11,1T2018,3.136,-226,0,3.275,0,87
SPTW11,1T2019,3.551,-149,0,3.603,0,96
SPTW11,1T2020,4.229,-172,0,4.357,0,44
SPTW11,1T2024,2.355,-148,0,2.372,0,130
SPTW11,2T2017,2.427,-41,0,2.310,7,151
SPTW11,2T2018,6.329,-394,0,6.549,0,174
SPTW11,2T2019,7.020,-370,0,7.207,0,183
SPTW11,2T2020,8.663,-405,0,8.995,0,72
SPTW11,2T2021,8.223,-553,0,8.713,0,64
SPTW11,2T2023,4.944,-411,0,5.054,0,300
SPTW11,2T2024,4.683,-318,0,4.748,0,253
SPTW11,3T2017,3.108,-209,0,3.220,-23,120
SPTW11,3T2018,3.179,-178,0,3.262,0,95
SPTW11,3T2019,3.513,-163,0,3.603,62,11
SPTW11,3T2020,6.145,-169,0,6.303,0,11
SPTW11,3T2021,2.569,-127,0,2.644,0,53
SPTW11,3T2023,2.448,-227,0,2.527,0,148
SPTW11,4T2017,8.754,-391,0,8.730,-23,439
SPTW11,4T2018,7.068,-295,0,7.238,0,125
SPTW11,4T2019,22.615,-353,0,22.831,95,41
SPTW11,4T2021,9.383,-266,0,8.724,771,154
SPTW11,4T2022,9.414,-259,0,9.385,0,288
SPTW11,4T2023,8.502,-376,0,8.600,0,279
SPXS11,1T2023,4.453,-328,0,0,4.344,437
SPXS11,1T2024,3.519,-492,0,0,3.534,477
SPXS11,2T2023,7.000,-414,0,0,7.061,353
SPXS11,2T2024,2.835,-504,0,0,3.007,332
SPXS11,3T2022,1.592,-198,0,0,944,847
SPXS11,3T2023,2.456,-847,0,0,2.901,402
SPXS11,4T2022,467,-275,0,0,-19,761
SPXS11,4T2023,7.070,-715,0,0,7.096,689
STRX11,1T2018,6.262,-190,0,6.416,0,37
STRX11,1T2019,1.805,-215,0,1.997,0,23
STRX11,1T2020,6.145,-136,0,6.262,0,18
STRX11,1T2021,3.031,-224,0,3.250,0,5
STRX11,1T2022,3.726,-133,-33,3.886,0,6
STRX11,1T2023,3.636,-140,0,3.776,0,0
STRX11,1T2024,7.726,-470,0,8.196,0,0
STRX11,2T2018,1.315,-178,0,1.485,0,8
STRX11,2T2019,1.906,-106,0,2.006,0,6
STRX11,2T2020,1.429,-118,0,1.540,0,8
STRX11,2T2021,2.715,-180,0,2.891,0,4
STRX11,2T2022,7.090,-384,0,7.474,0,0
STRX11,2T2023,7.360,-265,0,7.625,0,0
STRX11,3T2018,2.427,-85,23,2.487,0,1
STRX11,3T2019,3.187,-79,1,3.247,0,18
STRX11,3T2020,1.219,-728,935,1.011,0,1
STRX11,3T2022,3.696,-268,0,3.964,0,0
STRX11,3T2023,3.573,-130,0,3.673,30,0
STRX11,4T2018,-77.287,-136,-2.949,-74.211,0,10
STRX11,4T2019,2.012,-95,0,2.104,0,3
STRX11,4T2021,-61.438,-179,0,-61.264,0,6
STRX11,4T2022,19.661,-470,0,20.131,0,0
STRX11,4T2023,-20.103,-292,0,-19.871,59,0
TEPP11,1T2020,4.771,-188,0,5.575,-694,78
TEPP11,1T2021,5.777,-402,0,5.914,206,58
TEPP11,1T2022,4.430,-2.771,0,7.206,-26,22
TEPP11,1T2023,5.535,-2.966,0,8.505,-33,30
TEPP11,1T2024,22.202,-7.548,0,29.043,102,605
TEPP11,2T2020,5.933,-654,0,6.012,533,41
TEPP11,2T2021,4.256,-988,0,5.354,-164,54
TEPP11,2T2022,4.212,-3.480,0,7.677,-12,26
TEPP11,2T2023,5.802,-3.056,0,8.341,256,261
TEPP11,2T2024,8.035,-2.557,0,10.143,30,418
TEPP11,3T2020,4.709,-700,0,5.460,-67,16
TEPP11,3T2021,4.626,-2.159,0,6.671,106,8
TEPP11,3T2022,5.761,-2.545,0,8.014,269,23
TEPP11,3T2023,8.813,-162,0,8.701,56,217
