Ticker,Trimestre,% despesas,% em caixa,Div. Yield,Inadimplência,Negócios/dia,P/VP,Patrimônio,Qnt. cotas,Qnt. cotistas,VP por cota,Vacância,Valor merc.,Volume diário
RNGO11,2T2017,"0,10%","1,01%","5,58%",0%,299,"0,95","251,19 M","2,7 M",7.013,"93,87",10%,"239,37 M","318,80 K"
RNGO11,2T2018,"0,11%","1,21%","13,43%",1%,262,"0,86","248,30 M","2,7 M",10.579,"92,79",11%,"214,03 M","375,72 K"
RNGO11,2T2019,"0,29%","1,44%","11,33%",0%,183,"0,86","250,82 M","2,7 M",12.802,"93,73",12%,"214,64 M","290,71 K"
RNGO11,2T2020,"0,10%","1,42%","10,41%",2%,377,"0,77","274,26 M","2,7 M",15.074,"102,49",12%,"211,75 M","371,18 K"
RNGO11,2T2021,"0,16%","1,54%","10,85%",0%,340,"0,61","270,87 M","2,7 M",15.946,"101,22",24%,"165,43 M","237,75 K"
RNGO11,2T2022,"0,11%","2,10%","11,79%",0%,215,"0,53","234,41 M","2,7 M",13.176,"87,60",16%,"123,79 M","124,54 K"
RNGO11,2T2023,"0,12%","1,69%","11,38%",0%,283,"0,58","231,42 M","2,7 M",11.263,"86,48",18%,"133,64 M","79,90 K"
RNGO11,3T2017,"0,11%","1,10%","8,18%",0%,264,"1,01","251,35 M","2,7 M",7.768,"93,93",10%,"253,58 M","266,62 K"
RNGO11,3T2018,"0,10%","1,26%","12,73%",0%,140,"0,87","248,33 M","2,7 M",11.238,"92,80",11%,"215,36 M","257,70 K"
RNGO11,3T2019,"0,26%","1,40%","10,69%",0%,295,"0,89","250,95 M","2,7 M",12.856,"93,78",13%,"224,52 M","357,89 K"
RNGO11,3T2020,"0,07%","1,42%","10,83%",0%,458,"0,70","274,57 M","2,7 M",15.375,"102,60",13%,"192,54 M","395,99 K"
RNGO11,3T2021,"0,02%","1,80%","10,62%",0%,254,"0,59","271,30 M","2,7 M",15.821,"101,38",15%,"158,98 M","189,85 K"
RNGO11,3T2022,"0,10%","1,97%","10,72%",0%,175,"0,59","234,62 M","2,7 M",12.540,"87,68",16%,"138,96 M","121,94 K"
RNGO11,3T2023,"0,11%","1,93%","12,20%",0%,177,"0,51","232,40 M","2,7 M",10.893,"86,84",18%,"117,50 M","92,01 K"
RNGO11,4T2017,"0,13%","1,18%","11,15%",0%,104,"1,00","248,43 M","2,7 M",8.693,"92,84",8%,"248,57 M","342,28 K"
RNGO11,4T2018,"0,13%","1,26%","11,62%",0%,178,"0,91","250,45 M","2,7 M",11.965,"93,59",12%,"226,66 M","291,82 K"
RNGO11,4T2019,"0,23%","1,29%","8,68%",0%,361,"1,00","274,55 M","2,7 M",14.237,"102,60",9%,"273,70 M","538,20 K"
RNGO11,4T2020,"0,13%","1,58%","10,62%",0%,282,"0,70","270,66 M","2,7 M",15.249,"101,14",23%,"190,00 M","267,82 K"
RNGO11,4T2021,"0,13%","1,91%","10,83%",0%,246,"0,61","234,02 M","2,7 M",15.182,"87,45",16%,"141,75 M","138,13 K"
RNGO11,4T2022,"0,14%","2,04%","11,71%",0%,235,"0,56","231,84 M","2,7 M",12.047,"86,64",15%,"130,40 M","110,17 K"
RNGO11,4T2023,"0,16%","1,86%","10,84%",0%,157,"0,57","221,15 M","2,7 M",10.460,"82,64",13%,"126,52 M","86,52 K"
RPRI11,1T2022,"0,14%","21,51%","0,00%",0%,0,"0,00","65,32 M","637,0 K",387,"102,55",0%,"0,00","0,00"
RPRI11,1T2023,"-0,79%","7,13%","11,95%",0%,175,"0,97","227,80 M","2,2 M",2.745,"101,62",0%,"220,63 M","277,91 K"
RPRI11,1T2024,"0,40%","10,63%","13,00%",0%,225,"1,00","348,81 M","3,5 M",4.705,"100,47",0%,"349,85 M","256,80 K"
RPRI11,2T2022,"0,26%","26,16%","0,00%",0%,0,"0,00","184,91 M","1,8 M",2.011,"102,50",0%,"0,00","0,00"
RPRI11,2T2023,"0,40%","5,10%","15,93%",0%,182,"0,96","228,46 M","2,2 M",2.813,"101,91",0%,"219,69 M","308,30 K"
RPRI11,2T2024,"0,42%","1,96%","12,77%",0%,364,"0,95","344,96 M","3,5 M",4.615,"99,36",0%,"328,22 M","340,89 K"
RPRI11,3T2022,"0,42%","2,27%","3,14%",0%,21,"0,98","227,45 M","2,2 M",2.739,"101,46",0%,"221,82 M","90,33 K"
RPRI11,3T2023,"0,43%","9,56%","15,67%",0%,316,"0,97","226,86 M","2,2 M",2.859,"101,20",0%,"220,92 M","170,88 K"
RPRI11,4T2022,"0,42%","12,08%","7,88%",0%,40,"0,97","225,47 M","2,2 M",2.746,"100,58",0%,"218,55 M","76,18 K"
RPRI11,4T2023,"0,31%","23,57%","13,52%",0%,972,"1,02","318,83 M","3,1 M",2.769,"101,67",0%,"325,52 M","535,58 K"
RRCI11,1T2021,"0,20%","8,24%","4,03%",0%,39,"0,97","46,34 M","481,8 K",2.064,"96,20",0%,"44,75 M","85,28 K"
RRCI11,1T2022,"0,17%","7,83%","16,96%",0%,77,"0,93","47,08 M","481,8 K",2.219,"97,72",0%,"43,98 M","141,20 K"
RRCI11,1T2024,"0,32%","3,17%","14,21%",0%,32,"0,92","43,88 M","481,8 K",2.050,"91,08",0%,"40,18 M","39,88 K"
RRCI11,2T2021,"0,31%","0,22%","8,22%",0%,68,"0,88","46,29 M","481,8 K",1.928,"96,08",0%,"40,85 M","138,81 K"
RRCI11,2T2023,"0,31%","1,14%","16,94%",0%,41,"0,90","44,86 M","481,8 K",2.222,"93,12",0%,"40,47 M","45,76 K"
RRCI11,2T2024,"0,32%","10,75%","14,11%",0%,60,"0,86","43,95 M","481,8 K",2.003,"91,23",0%,"37,66 M","28,35 K"
RRCI11,3T2021,"0,29%","1,41%","12,90%",0%,133,"0,83","46,95 M","481,8 K",2.075,"97,45",0%,"38,83 M","164,64 K"
RRCI11,3T2023,"0,31%","4,17%","15,64%",0%,44,"0,91","44,31 M","481,8 K",2.192,"91,98",0%,"40,25 M","41,24 K"
RRCI11,4T2021,"0,46%","2,78%","16,03%",0%,72,"0,86","46,98 M","481,8 K",2.066,"97,51",0%,"40,47 M","102,67 K"
RRCI11,4T2023,"0,33%","6,10%","15,24%",0%,42,"0,90","44,29 M","481,8 K",2.102,"91,94",0%,"39,81 M","36,61 K"
RURA11,1T2022,"0,16%","101,11%","0,92%",0%,761,"1,04","599,49 M","60,0 M",5.595,"9,99",0%,"621,59 M","725,22 K"
RURA11,1T2023,"0,09%","11,72%","14,58%",0%,2.480,"1,05","982,16 M","97,6 M",20.927,"10,06",0%,"1,03 B","962,24 K"
RURA11,1T2024,"0,26%","3,24%","14,62%",0%,5.741,"1,01","1,60 B","160,1 M",70.241,"10,02",0%,"1,63 B","3,22 M"
RURA11,2T2022,"0,30%","53,49%","4,04%",0%,2.779,"1,03","598,44 M","60,0 M",7.158,"9,97",0%,"614,99 M","644,31 K"
RURA11,2T2023,"-0,74%","2,91%","15,96%",0%,3.093,"1,05","977,91 M","97,6 M",28.122,"10,02",0%,"1,03 B","1,35 M"
RURA11,2T2024,"0,84%","2,82%","14,03%",0%,6.165,"0,97","1,60 B","160,1 M",79.312,"10,00",0%,"1,55 B","3,25 M"
RURA11,3T2022,"-0,12%","6,57%","8,05%",0%,4.019,"1,06","600,91 M","60,0 M",9.350,"10,02",0%,"635,99 M","630,44 K"
RURA11,3T2023,"0,49%","32,81%","15,52%",0%,4.299,"1,05","1,60 B","160,1 M",47.185,"10,02",0%,"1,69 B","1,95 M"
RURA11,4T2022,"-0,11%","7,57%","12,64%",0%,2.487,"1,03","795,43 M","79,4 M",12.682,"10,01",0%,"823,00 M","866,66 K"
RURA11,4T2023,"0,07%","12,35%","13,69%",0%,4.840,"1,10","1,60 B","160,1 M",60.021,"10,01",0%,"1,77 B","2,65 M"
RVBI11,1T2020,"0,32%","38,90%","0,00%",0%,320,"0,90","127,74 M","1,4 M",9.095,"88,71",0%,"114,34 M","578,32 K"
RVBI11,1T2021,"0,81%","1,82%","10,06%",0%,519,"0,99","136,30 M","1,4 M",10.485,"94,65",0%,"134,71 M","537,35 K"
RVBI11,1T2022,"0,52%","4,32%","15,14%",0%,573,"0,89","125,55 M","1,4 M",11.505,"87,19",0%,"111,44 M","281,84 K"
RVBI11,1T2023,"0,28%","1,88%","14,99%",0%,347,"0,87","116,82 M","1,4 M",12.157,"81,13",0%,"101,38 M","190,07 K"
RVBI11,1T2024,"0,22%","4,03%","11,55%",0%,759,"0,95","876,40 M","10,3 M",12.861,"85,29",0%,"831,84 M","649,53 K"
RVBI11,2T2020,"0,26%","9,37%","1,73%",0%,449,"0,85","139,62 M","1,4 M",8.624,"96,96",0%,"119,13 M","397,32 K"
RVBI11,2T2021,"0,04%","4,67%","12,59%",0%,568,"0,96","131,07 M","1,4 M",10.995,"91,02",0%,"125,42 M","480,58 K"
RVBI11,2T2022,"0,64%","5,84%","15,39%",0%,594,"0,87","124,04 M","1,4 M",11.631,"86,14",0%,"107,64 M","251,04 K"
RVBI11,2T2023,"0,26%","1,23%","12,66%",0%,391,"0,94","124,49 M","1,4 M",12.129,"86,45",0%,"116,42 M","176,11 K"
RVBI11,2T2024,"1,29%","1,70%","12,39%",0%,3.434,"0,88","853,67 M","10,3 M",42.077,"83,07",0%,"753,33 M","2,59 M"
RVBI11,3T2020,"0,48%","8,75%","4,31%",0%,512,"0,93","136,92 M","1,4 M",9.535,"95,08",0%,"127,15 M","522,48 K"
RVBI11,3T2021,"0,44%","2,79%","13,53%",0%,608,"0,97","127,54 M","1,4 M",11.230,"88,57",0%,"123,55 M","423,85 K"
RVBI11,3T2022,"0,28%","3,67%","13,90%",0%,618,"0,93","125,08 M","1,4 M",12.112,"86,86",0%,"116,15 M","267,31 K"
RVBI11,3T2023,"0,34%","12,36%","12,01%",0%,390,"0,96","124,96 M","1,4 M",12.320,"86,78",0%,"119,49 M","228,73 K"
RVBI11,4T2020,"0,63%","1,53%","6,92%",0%,474,"0,98","138,05 M","1,4 M",9.893,"95,87",0%,"134,93 M","515,05 K"
RVBI11,4T2021,"0,77%","1,93%","14,10%",0%,570,"0,95","127,58 M","1,4 M",11.355,"88,60",0%,"120,97 M","345,04 K"
RVBI11,4T2022,"0,49%","2,00%","14,99%",0%,540,"0,86","120,99 M","1,4 M",12.069,"84,02",0%,"104,64 M","262,22 K"
RVBI11,4T2023,"0,76%","15,89%","11,57%",0%,357,"0,96","123,99 M","1,4 M",12.293,"86,10",0%,"119,52 M","202,78 K"
RZAG11,1T2022,"0,32%","2,41%","6,86%",0%,8.261,"1,07","289,67 M","30,3 M",10.947,"9,55",0%,"308,60 M","1,35 M"
RZAG11,1T2024,"0,32%","2,05%","17,66%",0%,10.430,"0,91","649,69 M","68,0 M",87.411,"9,55",0%,"593,99 M","2,44 M"
RZAG11,2T2022,"0,84%","2,59%","11,90%",0%,5.775,"1,06","289,07 M","30,3 M",14.535,"9,53",0%,"305,56 M","1,24 M"
RZAG11,2T2024,"0,51%","2,82%","16,71%",0%,8.726,"0,89","650,62 M","68,0 M",86.053,"9,56",0%,"578,34 M","1,84 M"
RZAG11,3T2022,"0,34%","2,48%","16,96%",0%,13.615,"1,06","289,10 M","30,3 M",37.715,"9,53",0%,"305,56 M","1,53 M"
RZAG11,4T2021,"0,30%","2,09%","2,33%",0%,5.661,"1,03","289,55 M","30,3 M",8.621,"9,54",0%,"297,37 M","726,06 K"
RZAG11,4T2022,"0,57%","28,58%","20,10%",0%,15.312,"0,98","662,24 M","68,0 M",32.745,"9,73",0%,"646,38 M","2,06 M"
RZAG11,4T2023,"0,81%","3,30%","17,44%",0%,12.736,"0,96","658,57 M","68,0 M",85.482,"9,68",0%,"635,50 M","2,53 M"
RZAK11,1T2021,"0,00%","0,00%","0,00%",0%,1.122,"0,00","0,00","0,0",0,"0,00",0%,"0,00","1,25 M"
RZAK11,1T2022,"0,00%","0,00%","0,00%",0%,1.782,"0,00","0,00","0,0",0,"0,00",0%,"0,00","1,38 M"
RZAK11,1T2023,"0,32%","2,45%","12,84%",0%,5.025,"1,02","819,61 M","8,8 M",44.967,"93,05",0%,"836,22 M","3,55 M"
RZAK11,1T2024,"0,33%","3,09%","17,14%",0%,4.109,"0,99","790,65 M","8,8 M",52.679,"89,77",0%,"780,64 M","2,41 M"
RZAK11,2T2021,"0,00%","0,00%","0,00%",0%,1.386,"0,00","0,00","0,0",0,"0,00",0%,"0,00","1,31 M"
RZAK11,2T2022,"0,00%","0,00%","0,00%",0%,2.273,"0,00","0,00","0,0",0,"0,00",0%,"0,00","1,44 M"
RZAK11,2T2023,"0,50%","1,40%","17,11%",0%,5.974,"1,01","820,01 M","8,8 M",46.942,"93,10",0%,"827,94 M","4,30 M"
RZAK11,2T2024,"0,32%","3,85%","17,09%",0%,4.840,"0,94","774,70 M","8,8 M",50.933,"87,96",0%,"728,41 M","2,93 M"
RZAK11,3T2021,"0,00%","0,00%","0,00%",0%,2.519,"0,00","0,00","0,0",0,"0,00",0%,"0,00","1,42 M"
RZAK11,3T2022,"0,00%","0,00%","2,20%",0%,2.343,"0,00","0,00","0,0",0,"0,00",0%,"0,00","1,55 M"
RZAK11,3T2023,"0,46%","0,82%","18,90%",0%,6.954,"1,01","814,86 M","8,8 M",50.614,"92,51",0%,"821,60 M","5,21 M"
RZAK11,4T2020,"0,00%","0,00%","0,00%",0%,1.438,"0,00","0,00","0,0",0,"0,00",0%,"0,00","1,63 M"
RZAK11,4T2021,"0,00%","0,00%","0,00%",0%,1.042,"0,00","0,00","0,0",0,"0,00",0%,"0,00","879,21 K"
RZAK11,4T2022,"0,56%","3,59%","8,03%",0%,4.067,"1,03","446,08 M","4,8 M",25.578,"93,71",0%,"460,57 M","2,90 M"
RZAK11,4T2023,"0,25%","1,88%","18,35%",0%,6.892,"0,97","804,94 M","8,8 M",51.311,"91,39",0%,"777,74 M","4,05 M"
RZAT11,1T2020,"0,76%","8,86%","0,00%",0%,0,"0,00","23,65 M","23,3 K",77,"1.014,00",0%,"0,00","0,00"
RZAT11,1T2021,"2,14%","52,34%","25,54%",0%,435,"1,13","42,24 M","434,1 K",4.043,"97,31",0%,"47,66 M","692,06 K"
RZAT11,1T2022,"0,33%","0,20%","24,72%",0%,1.445,"1,06","288,42 M","2,9 M",13.283,"100,20",0%,"306,54 M","1,72 M"
RZAT11,1T2023,"0,24%","0,43%","19,39%",0%,740,"0,87","371,61 M","3,7 M",38.504,"100,21",0%,"323,09 M","366,02 K"
RZAT11,1T2024,"0,28%","0,07%","13,28%",0%,2.097,"0,98","376,98 M","3,7 M",40.315,"101,66",10%,"370,74 M","1,13 M"
RZAT11,2T2020,"0,48%","7,98%","0,00%",0%,0,"0,00","23,07 M","23,3 K",143,"989,04",0%,"0,00","0,00"
RZAT11,2T2021,"0,04%","50,25%","33,50%",0%,834,"0,97","164,99 M","1,6 M",5.951,"103,28",0%,"159,33 M","763,64 K"
RZAT11,2T2022,"0,42%","0,56%","26,11%",0%,3.832,"1,07","370,88 M","3,7 M",28.329,"100,02",0%,"396,74 M","3,00 M"
RZAT11,2T2023,"0,50%","0,31%","14,42%",0%,1.103,"0,95","371,55 M","3,7 M",37.399,"100,20",0%,"352,28 M","645,44 K"
RZAT11,2T2024,"0,55%","0,35%","12,84%",0%,1.951,"0,94","373,85 M","3,7 M",39.154,"100,82",9%,"352,76 M","1,11 M"
RZAT11,3T2020,"0,69%","14,23%","4,22%",0%,10,"1,23","22,99 M","23,3 K",283,"985,55",0%,"28,22 M","54,33 K"
RZAT11,3T2021,"0,30%","7,11%","32,23%",0%,574,"0,96","164,72 M","1,6 M",6.548,"103,11",0%,"158,16 M","387,46 K"
RZAT11,3T2022,"0,60%","0,24%","27,63%",0%,2.844,"1,00","370,29 M","3,7 M",36.737,"99,86",0%,"371,48 M","1,85 M"
RZAT11,3T2023,"0,45%","0,10%","13,97%",0%,1.231,"0,90","370,70 M","3,7 M",37.092,"99,97",0%,"333,18 M","757,30 K"
RZAT11,4T2020,"0,33%","30,97%","11,99%",0%,35,"1,31","43,01 M","43,4 K",598,"990,86",0%,"56,43 M","179,47 K"
RZAT11,4T2021,"0,20%","0,15%","25,85%",0%,828,"1,04","252,89 M","2,5 M",8.299,"100,79",0%,"263,36 M","566,79 K"
RZAT11,4T2022,"0,35%","4,74%","27,82%",0%,2.683,"0,88","371,53 M","3,7 M",43.228,"100,19",0%,"327,02 M","1,18 M"
RZAT11,4T2023,"0,58%","0,11%","13,95%",0%,1.722,"0,92","371,00 M","3,7 M",38.743,"100,05",0%,"343,08 M","1,07 M"
RZTR11,1T2021,"0,18%","3,44%","5,97%",0%,2.959,"1,06","469,22 M","4,9 M",17.182,"96,67",0%,"501,88 M","2,80 M"
RZTR11,1T2022,"1,58%","0,86%","15,78%",0%,4.474,"1,04","1,09 B","11,0 M",48.924,"98,75",0%,"1,13 B","3,70 M"
RZTR11,2T2024,"0,64%","1,69%","12,92%",0%,8.995,"0,94","1,90 B","18,9 M",125.518,"100,87",13%,"1,79 B","5,13 M"
RZTR11,3T2021,"0,61%","16,61%","12,73%",0%,3.512,"1,02","1,09 B","11,0 M",35.787,"98,44",0%,"1,10 B","3,01 M"
RZTR11,3T2022,"0,40%","7,74%","17,64%",0%,4.946,"1,08","1,08 B","11,0 M",67.848,"97,53",0%,"1,16 B","3,12 M"
RZTR11,4T2021,"1,93%","9,76%","14,73%",0%,4.484,"1,01","1,11 B","11,0 M",41.994,"100,88",0%,"1,12 B","3,46 M"
RZTR11,4T2022,"0,76%","5,04%","17,81%",0%,7.438,"1,03","1,08 B","11,0 M",78.310,"97,43",0%,"1,10 B","4,07 M"
RZTR11,4T2023,"0,63%","25,21%","11,73%",0%,4.972,"1,09","1,39 B","14,0 M",97.594,"99,40",13%,"1,51 B","2,56 M"
SADI11,1T2020,"0,21%","1,61%","5,46%",0%,211,"0,73","318,68 M","3,2 M",2.769,"100,21",0%,"232,16 M","893,93 K"
SADI11,1T2021,"0,16%","11,20%","4,47%",0%,304,"0,81","319,48 M","3,2 M",2.831,"100,46",0%,"259,79 M","351,83 K"
SADI11,1T2022,"0,18%","1,54%","10,06%",0%,574,"0,89","320,67 M","3,2 M",3.148,"100,83",0%,"286,85 M","820,92 K"
SADI11,1T2023,"0,22%","2,63%","17,17%",0%,479,"0,90","310,22 M","3,2 M",9.409,"97,55",0%,"279,86 M","634,21 K"
SADI11,1T2024,"0,28%","5,98%","13,80%",0%,251,"0,95","147,54 M","1,5 M",10.653,"95,27",0%,"140,37 M","333,05 K"
SADI11,2T2020,"0,44%","1,62%","6,77%",0%,115,"0,75","319,45 M","3,2 M",2.809,"100,45",0%,"238,36 M","425,89 K"
SADI11,2T2021,"0,19%","6,60%","4,35%",0%,645,"0,85","319,60 M","3,2 M",2.831,"100,50",0%,"270,32 M","579,29 K"
SADI11,2T2022,"0,20%","1,78%","12,89%",0%,436,"0,91","320,56 M","3,2 M",3.938,"100,80",0%,"290,26 M","1,35 M"
SADI11,2T2024,"0,28%","6,79%","13,08%",0%,220,"0,95","147,46 M","1,5 M",10.281,"95,22",0%,"140,33 M","250,70 K"
SADI11,3T2020,"0,62%","7,29%","6,05%",0%,311,"0,83","319,35 M","3,2 M",2.807,"100,42",0%,"265,55 M","802,01 K"
SADI11,3T2021,"0,25%","1,03%","5,64%",0%,363,"0,82","319,66 M","3,2 M",2.816,"100,51",0%,"260,84 M","294,84 K"
SADI11,3T2022,"0,23%","1,67%","15,16%",0%,425,"0,91","317,82 M","3,2 M",4.957,"99,94",0%,"289,08 M","752,92 K"
SADI11,3T2023,"0,23%","2,33%","16,10%",0%,373,"0,90","148,36 M","1,5 M",10.242,"95,80",0%,"133,39 M","419,97 K"
SADI11,4T2021,"0,20%","3,14%","6,98%",0%,265,"0,92","320,44 M","3,2 M",2.755,"100,76",0%,"294,93 M","367,26 K"
SADI11,4T2023,"0,28%","5,06%","15,09%",0%,554,"0,91","148,66 M","1,5 M",10.813,"95,99",0%,"135,97 M","543,45 K"
SARE11,1T2020,"0,14%","86,03%","1,29%",0%,400,"0,84","360,43 M","3,6 M",4.562,"100,12",7%,"302,40 M","717,12 K"
SARE11,1T2021,"0,88%","1,71%","7,09%",0%,350,"0,97","537,54 M","5,4 M",5.380,"100,39",7%,"521,53 M","528,95 K"
SARE11,1T2022,"0,47%","14,02%","14,22%",0%,1.309,"0,71","914,55 M","9,2 M",17.897,"99,04",0%,"649,64 M","1,02 M"
SARE11,1T2023,"0,27%","7,97%","15,96%",0%,2.464,"0,60","862,91 M","9,2 M",37.996,"93,45",0%,"515,28 M","1,39 M"
SARE11,1T2024,"0,29%","4,57%","12,63%",0%,2.826,"0,52","824,32 M","9,2 M",41.141,"89,27",0%,"432,63 M","1,49 M"
SARE11,2T2020,"0,25%","66,41%","2,52%",0%,282,"0,90","360,50 M","3,6 M",4.490,"100,14",0%,"322,88 M","380,94 K"
SARE11,2T2022,"0,02%","10,58%","13,97%",0%,1.883,"0,69","908,56 M","9,2 M",23.013,"98,39",0%,"622,49 M","1,20 M"
SARE11,2T2024,"0,27%","2,17%","11,94%",0%,3.160,"0,47","812,65 M","9,2 M",39.703,"88,00",0%,"383,22 M","1,22 M"
SARE11,3T2020,"0,01%","79,81%","3,24%",0%,380,"1,01","359,78 M","3,6 M",4.438,"99,94",0%,"364,50 M","647,06 K"
SARE11,3T2021,"0,31%","9,28%","13,11%",0%,1.065,"0,77","922,41 M","9,2 M",11.701,"99,89",0%,"705,78 M","952,75 K"
SARE11,3T2022,"0,33%","10,03%","12,47%",0%,2.074,"0,76","905,36 M","9,2 M",28.188,"98,04",0%,"691,65 M","1,28 M"
SARE11,3T2023,"0,22%","1,58%","14,68%",0%,2.832,"0,56","872,36 M","9,2 M",45.498,"94,47",0%,"484,71 M","1,61 M"
SARE11,4T2021,"0,24%","10,00%","14,88%",0%,930,"0,71","917,12 M","9,2 M",12.478,"99,32",0%,"655,36 M","797,46 K"
SARE11,4T2022,"0,41%","10,30%","13,49%",0%,1.761,"0,72","871,41 M","9,2 M",33.195,"94,37",0%,"626,92 M","1,14 M"
SARE11,4T2023,"0,27%","1,53%","13,98%",0%,2.808,"0,55","827,31 M","9,2 M",43.971,"89,59",0%,"455,16 M","1,40 M"
SCPF11,1T2017,"0,50%","2,23%","4,03%",10%,1,"0,99","46,48 M","4,2 M",113,"11,07",4%,"46,12 M","1,69 K"
SCPF11,1T2018,"0,56%","2,30%","9,39%",10%,16,"1,27","46,96 M","4,2 M",535,"11,18",5%,"59,85 M","17,08 K"
SCPF11,1T2019,"0,63%","2,55%","7,08%",5%,48,"0,98","48,19 M","4,2 M",1.425,"11,47",10%,"47,04 M","20,65 K"
SCPF11,1T2020,"0,60%","2,93%","9,04%",12%,134,"0,83","48,51 M","4,2 M",4.581,"11,55",8%,"40,11 M","19,02 K"
SCPF11,1T2021,"0,64%","2,04%","2,91%",17%,85,"0,72","52,97 M","4,2 M",4.881,"12,61",22%,"38,09 M","12,03 K"
SCPF11,1T2022,"1,10%","2,34%","3,43%",14%,75,"0,52","52,31 M","4,2 M",4.528,"12,46",35%,"27,30 M","5,45 K"
SCPF11,1T2023,"0,53%","2,42%","4,50%",37%,99,"0,44","49,23 M","4,2 M",5.159,"11,72",24%,"21,76 M","3,43 K"
SCPF11,1T2024,"0,61%","1,13%","6,32%",13%,81,"0,33","49,74 M","4,2 M",5.037,"11,84",35%,"16,55 M","8,21 K"
SCPF11,2T2017,"0,96%","2,30%","6,71%",8%,4,"1,01","46,60 M","4,2 M",153,"11,10",4%,"47,21 M","3,22 K"
SCPF11,2T2018,"0,53%","2,37%","10,41%",5%,15,"1,07","47,09 M","4,2 M",631,"11,21",7%,"50,61 M","7,82 K"
SCPF11,2T2019,"0,53%","2,71%","6,78%",7%,48,"0,93","48,41 M","4,2 M",1.684,"11,53",8%,"44,94 M","12,29 K"
SCPF11,2T2020,"0,32%","2,21%","8,13%",30%,120,"0,83","48,24 M","4,2 M",4.858,"11,49",14%,"39,86 M","20,74 K"
SCPF11,2T2021,"0,41%","2,01%","2,35%",16%,63,"0,70","53,21 M","4,2 M",4.611,"12,67",28%,"37,51 M","9,51 K"
SCPF11,2T2022,"0,50%","2,44%","5,07%",21%,57,"0,39","52,48 M","4,2 M",4.577,"12,50",27%,"20,66 M","4,45 K"
SCPF11,2T2023,"0,74%","2,30%","5,11%",52%,78,"0,44","49,19 M","4,2 M",5.115,"11,71",24%,"21,50 M","3,37 K"
SCPF11,2T2024,"0,81%","0,86%","6,18%",17%,59,"0,25","49,70 M","4,2 M",4.830,"11,83",34%,"12,31 M","4,76 K"
SCPF11,3T2017,"0,45%","2,34%","8,40%",2%,6,"1,16","46,65 M","4,2 M",212,"11,11",4%,"54,18 M","9,05 K"
SCPF11,3T2018,"0,54%","2,40%","9,38%",6%,21,"1,02","47,18 M","4,2 M",747,"11,23",6%,"48,22 M","7,71 K"
SCPF11,3T2019,"0,57%","2,90%","7,21%",4%,80,"0,93","48,59 M","4,2 M",2.478,"11,57",6%,"45,32 M","18,92 K"
SCPF11,3T2020,"0,60%","2,18%","6,36%",54%,96,"0,77","48,28 M","4,2 M",4.808,"11,50",26%,"37,34 M","17,23 K"
SCPF11,3T2021,"0,49%","2,27%","2,83%",16%,57,"0,69","53,30 M","4,2 M",4.582,"12,69",28%,"36,92 M","6,63 K"
SCPF11,3T2022,"0,44%","2,48%","4,30%",27%,99,"0,49","52,71 M","4,2 M",4.968,"12,55",23%,"25,79 M","5,80 K"
SCPF11,3T2023,"0,89%","2,03%","5,54%",61%,75,"0,43","49,08 M","4,2 M",5.118,"11,69",27%,"20,96 M","3,45 K"
SCPF11,4T2017,"0,55%","2,48%","9,60%",1%,8,"1,30","47,06 M","4,2 M",281,"11,21",4%,"61,11 M","10,96 K"
SCPF11,4T2018,"1,65%","2,50%","8,17%",4%,30,"0,97","48,25 M","4,2 M",836,"11,49",7%,"47,04 M","21,21 K"
SCPF11,4T2019,"1,44%","3,04%","6,19%",12%,124,"1,20","48,61 M","4,2 M",3.760,"11,57",6%,"58,21 M","25,84 K"
SCPF11,4T2020,"1,62%","2,41%","4,29%",17%,91,"0,81","48,39 M","4,2 M",4.843,"11,52",22%,"39,02 M","16,43 K"
SCPF11,4T2021,"1,14%","2,38%","2,96%",12%,56,"0,65","52,55 M","4,2 M",4.500,"12,51",28%,"34,15 M","4,45 K"
SCPF11,4T2022,"1,92%","2,86%","4,95%",30%,68,"0,43","49,18 M","4,2 M",5.007,"11,71",23%,"21,04 M","4,19 K"
SCPF11,4T2023,"2,15%","1,67%","5,81%",23%,64,"0,40","49,85 M","4,2 M",5.036,"11,87",31%,"19,82 M","4,95 K"
SEQR11,2021,"1,58%","2,74%","13,94%",0%,408,"0,75","168,63 M","1,6 M",1.640,"104,83",0%,"127,08 M","155,83 K"
SEQR11,2022,"1,77%","3,00%","15,76%",0%,411,"0,66","150,82 M","1,6 M",4.758,"93,76",0%,"100,07 M","210,28 K"
SEQR11,2023,"1,81%","1,44%","15,59%",0%,316,"0,65","151,62 M","1,7 M",5.595,"91,02",0%,"98,36 M","154,89 K"
SEQR11,Hoje,"1,73%","1,33%","15,03%",0%,197,"0,56","154,06 M","1,7 M",5.320,"92,49",0%,"86,58 M","85,77 K"
SHPH11,1T2017,"0,10%","0,82%","2,00%",2%,6,"1,48","354,45 M","578,4 K",1.183,"612,86",2%,"526,30 M","77,06 K"
SHPH11,1T2018,"0,11%","2,70%","5,91%",5%,19,"1,52","424,48 M","609,0 K",1.722,"697,07",2%,"645,49 M","94,46 K"
SHPH11,1T2019,"0,11%","2,47%","6,33%",5%,25,"1,30","431,77 M","609,0 K",2.346,"709,04",2%,"563,28 M","88,91 K"
