Nome,Área,Endereço,Núm. unidades,Vacância,Inadimplência,Share sobre receita,Ticker,Ano,Papel,Nome do fundo,CNPJ,Valor,Emissão,Série
BB 435 131,"102,36 m2",Rua Bueno Brandão 435 - 131,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
BARI 681 804,"68,00 m2",Rua Barata Ribeiro 681 - 804,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
BAPO 152 504,"86,00 m2",Rua Baronesa de Poconé 152 - 504,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AUR 329 32,"90,30 m2",Rua Aurélia 329 - 32,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ATP 566 1204,"57,00 m2",Avenida Ataulfo de Paiva 566 - 1204,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ASS 254 202,"136,00 m2",Rua Almirante Saddock de Sá 254 - 202,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ARR 414 41,"91,25 m2",Avenida Arruda Botelho 414 - 41,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ARI 666 71,"143,63 m2",Rua Araguari 666 - 71,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ARI 561 110,"184,34 m2",Rua Araguari 561 - 110,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
CAE 855 111,"104,50 m2",Rua Caetes 855 - 111,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
*VPAT 389204,"70,00 m2",Rua Voluntários da Pátria 389 - 204,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
CCA 1681001,"70,00 m2",Rua Capitão César de Andrade 168 - 1001,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
CB 559 18,"306,06 m2",Alameda Casa Branca 559 - 18,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
CB 471 09,"224,47 m2",Alameda Casa Branca 471 - 9,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
CAND 279 104,"76,00 m2",Rua Cândido Mendes 279 - 104,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
CAN 890 83,"55,21 m2",Rua Canário 890 - 83,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
CAN 890 202,"57,61 m2",Rua Canário 890 - 202,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
CAI 299 131,"191,26 m2",Rua Caiubi 299 - 131,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ARA 550 102,"85,96 m2",Avenida Aratãs 550 - 102,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
CAD 457 123,"70,91 m2",Rua Cardoso de Almeida 457 - 123,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
BTRI 639 21,"162,28 m2",Rua Barão do Triunfo 639 - 21,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
BTR 1528 81,"106,80 m2",Rua Barão do Triunfo 1528 - 81,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
BTM 637 606,"78,00 m2",Avenida Bartolomeu Mitre 637 - 606,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
BT 426 201,"140,00 m2",Rua Barão da Torre 426 - 201,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
BRT 306 51,"140,10 m2",Rua Brentano 306 - 51,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
BRT 306 41,"140,10 m2",Rua Brentano 306 - 41,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
BPO 152 306,"77,00 m2",Rua Baronesa de Poconé 152 - 306,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AGU 921 131,"128,95 m2",Rua Alves Guimarães 921 - 129,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ALC 51 102,"41,00 m2",Rua Alberto de Campos 51 - 102,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ALC 242 101,"210,00 m2",Rua Alberto de Campos 242 - 101,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ALB 1238 6A,"132,60 m2",Rua Albuquerque Lins 1238 - 6A,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ALA 337 51,"68,61 m2",Rua Alagoas 337 - 51,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AL 1020 33L,"195,36 m2",Rua Aliança Liberal 1020 - 33,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AIM 1283 82,"38,35 m2",Rua Aimberê 1283 - 82,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AIC 491 171,"255,10 m2",Alameda dos Aicás 491 - 171,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AHD 183 103,"125,00 m2",Avenida Henrique Dodsworth 183 - 103,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ALG 960 54,"70,80 m2",Rua Alves Guimarães 960 - 54,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AGO 410 51,"152,94 m2",Rua Agostinho Rodrigues Filho 410 - 51,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AFO 177 101,"280,88 m2",Rua Afonso Braz 177 - 101,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AEL 240 22,"106,52 m2",Rua Doutor Alfredo Ellis 240 - 22,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AB 489 32,"124,00 m2",Rua Antônio Borba 489 - 32,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AB 192 81,"65,98 m2",Rua Antônio Borba 192 - 81,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AB 169 62,"87,45 m2",Rua Antônio Borba 169 - 62,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AAZ 1537 123,"118,40 m2",Rua Arthur Azevedo 1537 - 123,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AARA 1 602,"146,00 m2",Rua Artur Araripe 1 - 602,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AP 588 12,"263,78 m2",Rua Artur Prado 588 - 12,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ARA 298 81,"102,17 m2",Avenida Aratãs 298 - 81,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ARA 298 51,"102,17 m2",Avenida Aratãs 298 - 51,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ARA 298 121,"102,17 m2",Avenida Aratãs 298 - 121,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ARA 137 51,"200,00 m2",Rua Aracaju 137 - 51,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ARA 135 22,"126,91 m2",Rua Araioses 135 - 22,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
API 758 121,"152,40 m2",Rua Apiacás 758 - 121,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
API 445 61,"112,00 m2",Rua Apinajés 445 - 61,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
API 1270 122,"78,37 m2",Rua Apinajés 1270 - 122,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ARI 340 102,"79,08 m2",Rua Araguari 340 - 102,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AP 433 913,"41,02 m2",Rua Artur Prado 433 - 913,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
AP 113 24,"39,91 m2",Avenida Pavão 113 - 24,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ANG 1697 92,"125,54 m2",Avenida Angelica 1697 - 92,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ANG 1683 21,"123,50 m2",Avenida Angélica 1683 - 21,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ANA 746 124,"60,33 m2",Alameda dos Anapurus 746 - 124,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
ALV 735 54,"103,82 m2",Rua Alvorada 735 - 54,1,"0,00%","0,00%","0,00%",LFTT11,2020,,,,,,
LOG I,"27.018,02 m2","RUA SIMAO ANTONIO, 255 – CINCAO
CEP: 32.371-610 - CONTAGEM – MG",6,"0,00%","0,00%","0,00%",LGCP11,2024,,,,,,
LOG Viana,"27.444,10 m2","RUA AMÂNCIO GAIOLLI, 426 - ÁGUA CHATA CEP:07.251-250 - GUARULHOS - SP",4,"0,00%","0,00%","0,00%",LGCP11,2024,,,,,,
LOG Goiânia,"36.174,22 m2","Rod BR 153, S/N Compl. KM 5.5 QD CH LT SALA 01- Bairro Fazenda Retiro
CEP: 74.620-430
Goiânia – GO",9,"3,00%","0,00%","0,00%",LGCP11,2024,,,,,,
LOG Gaiolli,"15.860,68 m2","AV. BRASIL, n.41.432 LOT 1 PARTE 2 PAL 48862 LOT 1 PARTE 1
PAL 48862
Bairro CAMPO GRANDE - Rio de Janeiro - RJ- CEP: 23.078-001",2,"0,00%","0,00%","0,00%",LGCP11,2024,,,,,,
LOG Rio Campo Grande,"11.684,04 m2","RODOVIA BR 262, nº 222 
 VILA BETANIA CEP: 29.136-930
VIANA/ES",2,"0,00%","0,00%","0,00%",LGCP11,2024,,,,,,
LOG I CONTAGEM,"27.018,02 m2","RUA SIMAO ANTONIO, 255 – CINCAO
CEP: 32.371-610 - CONTAGEM – MG",6,"0,00%","0,00%","0,00%",LGCP11,2023,,,,,,
LOG VIANA,"26.564,09 m2","RODOVIA BR 262, nº 222 
 VILA BETANIA CEP: 29.136-930
VIANA/ES",4,"0,00%","0,00%","0,00%",LGCP11,2023,,,,,,
LOG GOIANIA,"36.174,28 m2","Rod BR 153, S/N Compl. KM 5.5 QD CH LT SALA 01- Bairro Fazenda Retiro
CEP: 74.620-430
Goiânia – GO",9,"0,00%","0,00%","0,00%",LGCP11,2023,,,,,,
LOG GAIOLLI,"16.098,20 m2","RUA AMÂNCIO GAIOLLI, 426 - ÁGUA CHATA CEP:07.251-250 - GUARULHOS - SP",2,"0,00%","0,00%","0,00%",LGCP11,2023,,,,,,
LOG RIO CAMPO GRANDE,"11.684,04 m2","AV. BRASIL, n.41.432 LOT 1 PARTE 2 PAL 48862 LOT 1 PARTE 1
PAL 48862
Bairro CAMPO GRANDE - Rio de Janeiro - RJ- CEP: 23.078-001",2,"3,00%","0,00%","0,00%",LGCP11,2023,,,,,,
LOG VIANA,"21.345,40 m2","RODOVIA BR 262, nº 222 
 VILA BETANIA CEP: 29.136-930
VIANA/ES",4,"1,00%","0,00%","27,21%",LGCP11,2022,,,,,,
LOG I CONTAGEM,"17.525,20 m2","RUA SIMAO ANTONIO, 255 – CINCAO
CEP: 32.371-610 - CONTAGEM – MG",6,"0,00%","0,00%","25,08%",LGCP11,2022,,,,,,
LOG GOIANIA,"23.464,40 m2","Rod BR 153, S/N Compl. KM 5.5 QD CH LT SALA 01- Bairro Fazenda Retiro
CEP: 74.620-430
Goiânia – GO",9,"0,00%","0,00%","24,30%",LGCP11,2022,,,,,,
LOG RIO CAMPO GRANDE,"11.753,55 m2","AV. BRASIL, n.41.432 LOT 1 PARTE 2 PAL 48862 LOT 1 PARTE 1
PAL 48862
Bairro CAMPO GRANDE - Rio de Janeiro - RJ- CEP: 23.078-001",2,"0,00%","0,00%","14,88%",LGCP11,2022,,,,,,
LOG GAIOLLI,"6.531,65 m2","RUA AMÂNCIO GAIOLLI, 426 - ÁGUA CHATA CEP:07.251-250 - GUARULHOS - SP",2,"0,00%","0,00%","8,53%",LGCP11,2022,,,,,,
LOG Viana,"21.345,40 m2","RUA AMÂNCIO GAIOLLI, 426 - ÁGUA CHATA CEP:07.251-250 - GUARULHOS - SP",4,"0,00%","0,00%","28,27%",LGCP11,2021,,,,,,
LOG I,"17.525,20 m2","RUA SIMAO ANTONIO, 255 – CINCAO
CEP: 32.371-610 - CONTAGEM – MG",6,"0,00%","0,00%","25,55%",LGCP11,2021,,,,,,
LOG Goiânia,"23.464,40 m2","Rod BR 153, S/N Compl. KM 5.5 QD CH LT SALA 01- Bairro Fazenda Retiro
CEP: 74.620-430
Goiânia – GO",9,"0,00%","0,00%","24,88%",LGCP11,2021,,,,,,
LOG Rio Campo Grande,"11.753,55 m2","RODOVIA BR 262, nº 222 
 VILA BETANIA CEP: 29.136-930
VIANA/ES",2,"0,00%","0,00%","13,93%",LGCP11,2021,,,,,,
LOG Gaiolli,"6.531,65 m2","AV. BRASIL, n.41.432 LOT 1 PARTE 2 PAL 48862 LOT 1 PARTE 1
PAL 48862
Bairro CAMPO GRANDE - Rio de Janeiro - RJ- CEP: 23.078-001",2,"0,00%","0,00%","7,37%",LGCP11,2021,,,,,,
LOG Viana,"21.345,40 m2",Rodovia BR 262 - Viana - ES,4,"0,00%","0,00%","39,21%",LGCP11,2020,,,,,,
LOG I,"17.525,20 m2","Rua Simão Antônio, 149 - Contagem - MG",6,"0,00%","0,00%","33,05%",LGCP11,2020,,,,,,
LOG Goiânia,"23.464,40 m2","Rodovia BR 153, KM 5,5 - Goiânia - GO",9,"0,00%","0,00%","27,75%",LGCP11,2020,,,,,,
LOG Gaiolli,"6.531,65 m2","Av. Doutor Jesuino Marcondes Machado, 505, Parte A - Campinas – SP",2,"0,00%","0,00%","0,00%",LGCP11,2020,,,,,,
LOG Rio Campo Grande,"11.753,55 m2","Av. Brasil, n.41.432 - Rio de Janeiro - RJ",2,"0,00%","0,00%","0,00%",LGCP11,2020,,,,,,
Luggo Cenarium,"6.062,70 m2","Rua Santa Maria Rosselo, 180, Mansões Santo Antonio - Campinas - SP",120,"2,00%","1,00%","26,84%",LUGG11,2024,,,,,,
Luggo Lindoia,"5.896,00 m2","Rua Capitão João Zaleski, 842, Lindoia - Curitiba - PR",128,"3,00%","2,00%","24,66%",LUGG11,2024,,,,,,
Luggo Cipreste,"5.349,06 m2","Rua das Espatodias 610, Marajó - Belo Horizonte - MG",116,"3,00%","1,00%","18,02%",LUGG11,2024,,,,,,
Luggo Ecoville,"4.569,49 m2","Rua Casemiro Augusto Rodacki, 289, Cidade Industrial - Curitiba - PR",88,"1,00%","3,00%","17,55%",LUGG11,2024,,,,,,
Luggo Inter Residence,"3.722,74 m2","Rua Tenente Brito Melo, 472, Barro Preto - Belo Horizonte - MG",38,"4,00%","3,00%","12,94%",LUGG11,2024,,,,,,
Luggo Cenarium,"6.062,70 m2","Rua Santa Maria Rosselo, 180, Mansões Santo Antonio - Campinas - SP",120,"1,00%","1,00%","31,51%",LUGG11,2023,,,,,,
Luggo Lindoia,"5.896,00 m2","Rua Capitão João Zaleski, 842, Lindoia - Curitiba - PR",128,"2,00%","3,00%","28,28%",LUGG11,2023,,,,,,
Luggo Cipreste,"5.349,06 m2","Rua das Espatodias 610, Marajó - Belo Horizonte - MG",116,"2,00%","1,00%","19,99%",LUGG11,2023,,,,,,
Luggo Ecoville,"4.569,49 m2","Rua Casemiro Augusto Rodacki, 289, Cidade Industrial - Curitiba - PR",88,"4,00%","3,00%","18,19%",LUGG11,2023,,,,,,
Luggo Inter Residence,"3.722,74 m2","Rua Tenente Brito Melo, 472, Barro Preto - Belo Horizonte - MG",38,"83,00%","0,00%","2,02%",LUGG11,2023,,,,,,
Luggo Cenarium,"6.062,70 m2","Rua Santa Maria Rosselo, 180, Mansões Santo Antonio - Campinas - SP",120,"1,00%","0,00%","29,58%",LUGG11,2022,,,,,,
Luggo Lindoia,"5.896,00 m2","Rua Capitão João Zaleski, 842, Lindoia - Curitiba - PR",128,"1,00%","1,00%","28,48%",LUGG11,2022,,,,,,
Luggo Ecoville,"4.569,49 m2","Rua Casemiro Augusto Rodacki, 289, Cidade Industrial - Curitiba - PR",88,"1,00%","2,00%","21,82%",LUGG11,2022,,,,,,
Luggo Cipreste,"5.349,06 m2","Rua das Espatodias 610, Marajó - Belo Horizonte - MG",116,"2,00%","0,00%","20,13%",LUGG11,2022,,,,,,
Luggo Cenarium,"6.062,70 m2","Rua Santa Maria Rosselo, 180, Mansões Santo Antonio - Campinas - SP",120,"0,00%","0,00%","29,30%",LUGG11,2021,,,,,,
Luggo Lindoia,"5.896,00 m2","Rua Capitão João Zaleski, 842, Lindoia - Curitiba - PR",128,"2,00%","2,00%","26,00%",LUGG11,2021,,,,,,
Luggo Cipreste,"5.349,06 m2","Rua das Espatodias 610, Marajó - Belo Horizonte - MG",116,"0,00%","1,00%","20,20%",LUGG11,2021,,,,,,
Luggo Ecoville,"4.569,49 m2","Rua Casemiro Augusto Rodacki, 289, Cidade Industrial - Curitiba - PR",88,"0,00%","5,00%","19,20%",LUGG11,2021,,,,,,
Lindoia,"5.896,00 m2","Rua Victor Hugo, Londóia - Curitiba - PR",128,"5,00%","13,00%","30,85%",LUGG11,2020,,,,,,
Cenarium,"6.062,70 m2","Rua Santa Maria Rosselo, Mansões Santo Antonio - Campinas - SP",120,"13,00%","13,00%","29,68%",LUGG11,2020,,,,,,
Cipreste,"5.349,06 m2","Rua das Espatodias 610, Ciquentenario - Belo Horizonte - MG",116,"3,00%","17,00%","20,44%",LUGG11,2020,,,,,,
Positivo,"4.569,49 m2","Rua Casemiro Augusto Rodacki 287, Cidade Industrial - Curitiba - PR",88,"3,00%","12,00%","19,03%",LUGG11,2020,,,,,,
EXTREMA - VBI LOGISTICO,"122.459,00 m2","Km 947.5 Rodovia Fernao Dias,, 947, Minas Gerais, , Extrema/MG, Brasil, 00037-640",5,"0,00%","0,00%","23,00%",LVBI11,2024,,,,,,
Galpao Jandira,"45.554,50 m2","Estrada Dos Alpes, 320, , Jandira, Barueri/SP, Brasil, 00006-423",1,"0,00%","0,00%","10,00%",LVBI11,2024,,,,,,
Galpao Betim,"53.562.750,00 m2","Avenida Juiz Marco Tulio Isaac, 7001, Sem Complemento, Riacho Da Areia, Betim/MG, Brasil, 32671-072",1,"0,00%","0,00%","10,00%",LVBI11,2024,,,,,,
Galpao Pirituba,"12.340,00 m2","Avenida Mutinga 4935. 4935, Bairro Pirituba, Pirituba, Sao Paulo/SP, Brasil, 05110-903",2,"0,00%","0,00%","10,00%",LVBI11,2024,,,,,,
Galpao Araucaria,"48.488,19 m2","Rua Pedro De Alcantara Meira, 1001, Sem Complemento, Fazenda Velha, Araucaria/PR, Brasil, 83704-530",1,"0,00%","0,00%","9,00%",LVBI11,2024,,,,,,
Galpao Maua,"29.718,00 m2","Avenida Papa Joao Xxiii, 3059, Sem Complemento, Loteamento Industrial Coral, Maua/SP, Brasil, 09370-800",1,"0,00%","0,00%","8,00%",LVBI11,2024,,,,,,
Galpao A e B - Itapevi,"34.922,00 m2","Avenida Portugal, 400, Sem Complemento, Itaqui, Itapevi/SP, Brasil, 06696-060",20,"5,00%","0,00%","5,00%",LVBI11,2024,,,,,,
Galpão - Extrema,"122.459,00 m2","Rodovia Fernão Dias, KM 947.5, Extrema, MG, 37640-000",8,"0,00%","0,00%","5,04%",LVBI11,2023,,,,,,
Galpão - Betim,"53.562,75 m2","Avenida Juiz Marco Tulio Isaac, 7001, Riacho Da Areia, Betim/MG, Brasil, 32671-072",1,"0,00%","0,00%","3,03%",LVBI11,2023,,,,,,
Galpão - Jandira,"45.634,30 m2","Estrada Dos Alpes, 320, Jandira, Barueri/SP, Brasil, 00006-423",1,"0,00%","0,00%","2,78%",LVBI11,2023,,,,,,
Galpão - Araucária,"48.209,64 m2","Rua Pedro De Alcantara Meira, 1001, Fazenda Velha, Araucaria/PR, Brasil, 83704-530",1,"0,00%","0,00%","2,42%",LVBI11,2023,,,,,,
Galpão - Mauá,"29.718,00 m2","Avenida Papa Joao XXIII, 3059, Loteamento Industrial Coral, Mauá/SP, Brasil, 09370-800",1,"0,00%","0,00%","2,25%",LVBI11,2023,,,,,,
Galpão - Pirituba,"12.340,00 m2","Avenida Mutinga 4935, Bairro Pirituba, Pirituba, São Paulo/SP, Brasil, 05110-903",1,"0,00%","0,00%","1,53%",LVBI11,2023,,,,,,
Galpao A e B - Itapevi,"34.922,00 m2","Avenida Portugal, 400, Sem Complemento, Itaqui, Itapevi/SP, Brasil, 06696-060",20,"5,00%","5,00%","1,44%",LVBI11,2023,,,,,,
Galpão - Guarulhos,"24.415,99 m2","Rua Manoel Borba Gato, 100, Esplanada Das Bandeiras, Guarulhos/SP, Brasil, 07044-220",1,"0,00%","0,00%","0,60%",LVBI11,2023,,,,,,
Galpão - Cajamar,"35.690,00 m2","Rodovia Anhanguera, km 43, Cajamar, São Paulo",1,"0,00%","0,00%","0,00%",LVBI11,2023,,,,,,
Galpão - Extrema,"122.459,00 m2","Rodovia Fernão Dias, KM 947.5, Extrema, MG, 37640-000",8,"0,00%","0,00%","26,91%",LVBI11,2022,,,,,,
Galpão Araucaria,"48.209,64 m2","Rua Pedro De Alcantara Meira, 1001, Fazenda Velha, Araucaria/PR, Brasil, 83704-530",1,"0,00%","0,00%","13,68%",LVBI11,2022,,,,,,
Galpão Betim,"53.562,75 m2","Avenida Juiz Marco Tulio Isaac, 7001, Riacho Da Areia, Betim/MG, Brasil, 32671-072",1,"0,00%","0,00%","11,81%",LVBI11,2022,,,,,,
Galpão Jandira,"45.634,30 m2","Estrada Dos Alpes, 320, Jandira, Barueri/SP, Brasil, 00006-423",1,"0,00%","0,00%","11,44%",LVBI11,2022,,,,,,
Galpão A e B - Itapevi,"34.922,00 m2","Avenida Portugal, 400, Itaqui, Itapevi/SP, Brasil, 06696-060",20,"6,00%","0,00%","8,18%",LVBI11,2022,,,,,,
Galpão Mauá,"29.718,00 m2","Avenida Papa João XXIII, 3059, Loteamento Industrial Coral, Maua/SP, Brasil, 09370-800",1,"0,00%","0,00%","8,05%",LVBI11,2022,,,,,,
Galpão - Guarulhos,"24.415,99 m2","Rua Manoel Borba Gato, 100, Esplanada Das Bandeiras, Guarulhos/SP, Brasil, 07044-220",1,"0,00%","0,00%","7,07%",LVBI11,2022,,,,,,
Galpão Pirituba,"12.340,00 m2","Avenida Mutinga 4935, Bairro Pirituba, Pirituba, São Paulo/SP, Brasil, 05110-903",1,"0,00%","0,00%","5,83%",LVBI11,2022,,,,,,
Galpão Cajamar,"35.690,00 m2","Rodovia Anhanguera, km 43, Cajamar, São Paulo",1,"0,00%","0,00%","0,00%",LVBI11,2022,,,,,,
Galpão - Extrema,"122.459,90 m2","Rodovia Fernão Dias, KM 947.5, Extrema, MG, 37640-000",5,"0,00%","0,00%","23,86%",LVBI11,2021,,,,,,
Galpao Jandira,"45.634,30 m2","Estrada Dos Alpes, 320, Jandira, Barueri/SP, Brasil, 00006-423",1,"0,00%","0,00%","9,83%",LVBI11,2021,,,,,,
Galpão - Araucária,"42.697,00 m2","Rua Pedro de Alcantara Meira, 1001, Fazenda Velha, Araucaria/PR, Brasil, 83704-530",1,"0,00%","0,00%","8,05%",LVBI11,2021,,,,,,
Galpao Betim,"33.501,84 m2","Avenida Juiz Marco Tulio Isaac, 7001, Riacho Da Areia, Betim/MG, Brasil, 32671-072",1,"0,00%","0,00%","7,88%",LVBI11,2021,,,,,,
Galpão - Mauá,"29.718,00 m2","Avenida Papa João XXIII, 3059, Loteamento Industrial Coral, Maua/SP, Brasil, 09370-800",1,"0,00%","0,00%","7,82%",LVBI11,2021,,,,,,
Galpão - Guarulhos,"24.415,99 m2","Rua Manoel Borba Gato, 100, Esplanada Das Bandeiras, Guarulhos/SP, Brasil, 07044-220",1,"0,00%","0,00%","7,17%",LVBI11,2021,,,,,,
Galpão A e B - Itapevi,"34.922,00 m2","Estrada da Capelha Velha 400, Itapevi, SP, 6690-280",2,"0,00%","0,00%","6,99%",LVBI11,2021,,,,,,
Galpao Pirituba,"12.340,00 m2","Avenida Mutinga 4935, Pirituba, Sao Paulo/SP, Brasil, 05110-903",1,"0,00%","0,00%","5,04%",LVBI11,2021,,,,,,
Galpão Cajamar,"35.690,00 m2","Rodovia Anhanguera, km 43, Cajamar, São Paulo",1,"0,00%","0,00%","0,00%",LVBI11,2021,,,,,,
Galpão - Extrema,"97.822,22 m2","Rodovia Fernão Dias KM 947.5, Extrema, MG, 37640-000",1,"1,00%","0,00%","44,55%",LVBI11,2020,,,,,,
Galpão - Araucária,"42.696,84 m2","Rua Pedro de Alcantara Meira 1001, Araucaria, PR, 83704-530",1,"0,00%","0,00%","11,80%",LVBI11,2020,,,,,,
Galpão - Guarulhos,"24.415,99 m2","Rua Manoel Borba Gato 100, Guarulhos, SP, 07044-220",1,"0,00%","0,00%","10,32%",LVBI11,2020,,,,,,
Galpão - Pirituba,"10.842,45 m2","Av. Mutinga 4935, São Paulo, SP, 5110900",1,"0,00%","0,00%","8,80%",LVBI11,2020,,,,,,
Galpão - Mauá,"29.718,00 m2","Avenida Papa João XXIII 3059, Mauá, SP, 09370-800",1,"0,00%","0,00%","8,03%",LVBI11,2020,,,,,,
Galpão- Itapevi,"34.922,00 m2","Estrada da Capelha Velha 400, Itapevi, SP, 6690-280",1,"3,00%","0,00%","7,84%",LVBI11,2020,,,,,,
Galpão - Modulo - Extrema,"121.611,22 m2","Rodovia Fernão Dias KM 947.5, , Extrema, MG, 37640-000",1,"0,00%","0,00%","44,57%",LVBI11,2019,,,,,,
Galpão - Maua,"29.717,90 m2","Avenida Papa Joao XXIII 3059, , Maua, SP, 09370-800",1,"0,00%","0,00%","13,78%",LVBI11,2019,,,,,,
Galpão - Guarulhos,"24.415,99 m2","Rua Manoel Borba Gato 100, , Guarulhos, SP, 07044-220",1,"0,00%","0,00%","11,49%",LVBI11,2019,,,,,,
Imóvel de Manaus,"8.355,15 m2","Avenida Eduardo Ribeiro, 442, , Centro, Manaus/AM, Brasil, 69010-000",3,"0,00%","0,00%","22,76%",MAXR11,2024,,,,,,
Imóvel de Nilópolis,"3.394,32 m2","Avenida Duque De Caxias, 318, , Praça 14 De Janeiro, Manaus/AM, Brasil, 69020-141",1,"0,00%","0,00%","15,64%",MAXR11,2024,,,,,,
Imóvel de Belém,"8.780,88 m2","Avenida Presidente Vargas, 940, , Campina, Belém/PA, Brasil, 66017-000",1,"0,00%","0,00%","12,14%",MAXR11,2024,,,,,,
Imóvel de Brasília,"3.618,19 m2","Quadra 13, 13, Lotes 18 E 19 Scs - Sc/sul, Del Lago I (itapoã), Brasília/DF, Brasil, 71591-215",1,"0,00%","0,00%","6,73%",MAXR11,2024,,,,,,
Imóvel de Vitória,"8.097,61 m2","Avenida Princesa Isabel, 475, Centro, Vitória/ES, Brasil, 29010-365",1,"0,00%","0,00%","6,21%",MAXR11,2024,,,,,,
Imóvel de Taguatinga,"10.461,00 m2","Csa 1 Lote 02/17, 01, Lotes 02,03,04,16,17 - Csa 01 - Quadra D, Taguatinga Sul (taguatinga), Brasília/DF, Brasil, 72015-902",2,"11,00%","0,00%","4,46%",MAXR11,2024,,,,,,
Imóvel de Maceió,"6.873,00 m2","Av. Duque De Caxias / Avenida Da Paz, 1792, , Centro, Maceio/AL, Brasil, 57020-440",1,"0,00%","0,00%","4,08%",MAXR11,2024,,,,,,
Imóvel de João Pessoa,"13.474,60 m2","Parque Solon De Lucena, 563, Matriculas 1832 / 26236 / 26285, Centro, João Pessoa/PB, Brasil, 58013-131",1,"100,00%","0,00%","0,00%",MAXR11,2024,,,,,,
Imóvel de Taguatinga,"13.474,60 m2","Csa 1 Lote 02/17, 01, Lotes 02,03,04,16,17 - Csa 01 - Quadra D, Taguatinga Sul (taguatinga), Brasília/DF, Brasil, 72015-902",1,"0,00%","0,00%","22,64%",MAXR11,2023,,,,,,
Imóvel de Nilópolis,"3.394,32 m2","Avenida Duque De Caxias, 318, Praça 14 De Janeiro, Manaus/AM, Brasil, 69020-141",1,"0,00%","0,00%","18,18%",MAXR11,2023,,,,,,
