Ticker,Periodo,Aluguéis,Ativo total,CRIs,Caixa,Disponibilidades,FIIs,Imóveis,Outros,Outros val. pagar,Passivo total,Patrimônio líquido,Rend. a distribuir,Renda fixa,Taxa administração,Taxa performance,Total investido,Títulos privados,Títulos públicos,Valores a receber,Venda de imóveis
STRX11,6/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRX11,6/2018,0,240.487,0,558,597,0,234.266,0,8.194,8.290,232.198,0,39,96,0,234.266,0,0,5.624,3.490
STRX11,6/2019,0,273.132,0,3,255,0,268.870,0,4.916,4.935,268.197,0,252,19,0,268.870,0,0,4.007,2.480
STRX11,6/2020,0,315.591,0,1,354,0,312.000,0,3.079,3.505,312.086,400,353,26,0,312.000,0,0,3.237,2.334
STRX11,6/2021,0,296.331,0,2,1.169,0,294.932,0,129,1.118,295.214,970,1.167,19,0,294.932,0,0,230,224
STRX11,6/2022,1.204,228.216,0,1.565,1.565,0,224.195,0,9,1.262,226.955,1.228,0,25,0,224.195,0,0,2.456,0
STRX11,6/2023,1.208,265.787,0,1.762,1.762,0,261.513,0,34,1.259,264.529,1.198,0,27,0,261.513,0,0,2.512,0
STRX11,6/2024,0,238.770,0,0,1.985,0,234.137,0,50,1.390,237.380,1.313,0,27,0,234.137,1.523,1.523,2.649,0
STRX11,7/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRX11,7/2018,0,242.342,0,739,759,0,236.008,0,8.221,8.317,234.025,0,21,96,0,236.008,0,0,5.574,3.490
STRX11,7/2019,0,276.803,0,5,1.082,0,271.766,0,6.507,6.526,270.278,0,1.077,19,0,271.766,0,0,3.955,2.480
STRX11,7/2020,0,315.320,0,1,382,0,312.283,0,2.786,3.115,312.204,310,381,19,0,312.283,0,0,2.655,1.804
STRX11,7/2021,0,296.273,0,1,1.103,0,294.934,0,38,926,295.346,880,1.102,9,0,294.934,0,0,235,224
STRX11,7/2023,1.222,265.755,0,4,1.712,0,261.513,0,41,1.202,264.554,1.133,0,27,0,261.513,0,0,2.531,0
STRX11,7/2024,0,238.886,0,1.595,2.061,0,234.137,0,56,1.461,237.425,1.377,0,27,0,234.137,0,0,2.688,0
STRX11,8/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRX11,8/2018,0,242.339,0,366,387,0,237.079,0,6.226,6.245,236.093,0,21,19,0,237.079,0,0,4.873,2.846
STRX11,8/2019,0,277.345,0,23,244,0,273.205,0,4.577,4.596,272.749,0,221,19,0,273.205,0,0,3.897,2.480
STRX11,8/2020,0,315.647,0,1,347,0,312.700,0,3.383,3.672,311.974,270,345,19,0,312.700,0,0,2.600,1.804
STRX11,8/2021,0,296.327,0,1.162,1.162,0,294.934,0,3,909,295.418,887,0,19,0,294.934,0,0,231,224
STRX11,8/2022,1.399,228.381,0,1.518,1.518,0,224.195,0,24,1.198,227.184,1.147,0,26,0,224.195,0,0,2.668,0
STRX11,8/2023,1.361,265.977,0,92,1.810,0,261.513,0,48,1.289,264.688,1.214,0,27,0,261.513,0,0,2.654,0
STRX11,9/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRX11,9/2018,0,243.474,0,30,485,0,238.168,0,6.100,6.119,237.355,0,455,19,0,238.168,0,0,4.821,2.845
STRX11,9/2019,0,279.813,0,4,654,0,275.318,0,4.410,4.429,275.384,0,650,19,0,275.318,0,0,3.840,2.480
STRX11,9/2020,0,315.628,0,1,401,0,313.006,0,2.883,3.228,312.401,325,400,19,0,313.006,0,0,2.222,1.482
STRX11,9/2022,1.455,228.648,0,1.707,1.707,0,224.195,0,31,1.383,227.265,1.325,0,27,0,224.195,0,0,2.746,0
STRX11,9/2023,1.276,265.847,0,111,1.740,0,261.513,0,54,1.214,264.632,1.133,0,27,0,261.513,0,0,2.593,0
TEPP11,1/2020,2.200,351.771,0,7,7.755,5.319,333.294,3.040,34,2.044,349.728,1.989,7.748,20,0,341.653,0,0,2.363,0
TEPP11,1/2021,1.826,404.279,0,327,26.994,9.203,365.866,0,656,2.634,401.645,1.844,26.667,134,0,375.069,0,0,2.216,0
TEPP11,1/2022,2.444,442.146,0,2,723,3.482,434.236,0,56.340,58.604,383.542,1.984,721,279,0,437.718,0,0,3.705,0
TEPP11,1/2023,3.325,467.454,0,833,1.402,1.300,460.620,0,61.639,64.000,403.454,2.069,569,293,0,461.920,0,0,4.132,0
TEPP11,1/2024,2.932,453.005,0,672,7.434,1.171,440.600,0,41.851,44.925,408.080,2.702,6.763,372,0,441.771,0,0,3.800,0
TEPP11,10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEPP11,10/2020,1.758,350.275,0,34,3.487,7.557,337.116,0,285,2.120,348.156,1.700,3.453,135,0,344.672,0,0,2.116,0
TEPP11,10/2021,2.453,454.061,0,580,1.220,3.657,445.967,0,54.344,56.722,397.339,2.027,640,351,0,449.623,0,0,3.218,0
TEPP11,10/2022,3.161,443.769,0,421,2.077,1.956,435.432,0,59.996,62.481,381.288,2.111,1.657,374,0,437.388,0,0,4.304,0
TEPP11,10/2023,3.025,445.547,0,649,7.370,1.088,433.161,0,41.482,44.529,401.017,2.702,6.721,345,0,434.249,0,0,3.928,0
TEPP11,11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEPP11,11/2020,1.756,350.756,0,289,2.755,7.956,337.998,0,70,2.010,348.746,1.808,2.466,131,0,345.954,0,0,2.047,0
TEPP11,11/2021,2.487,453.964,0,545,1.228,3.455,446.036,0,55.074,57.248,396.716,2.027,683,147,0,449.491,0,0,3.245,0
TEPP11,11/2022,3.062,443.394,0,442,1.744,1.868,435.569,0,60.026,62.464,380.931,2.111,1.302,327,0,437.437,0,0,4.213,0
TEPP11,11/2023,3.468,445.446,0,649,8.663,1.092,431.385,0,41.429,44.457,400.989,2.702,8.014,326,0,432.476,0,0,4.307,0
TEPP11,12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEPP11,12/2020,1.422,378.941,0,317,4.069,7.552,365.521,0,11,2.036,376.905,1.890,3.752,135,0,373.073,0,0,1.799,0
TEPP11,12/2021,2.677,442.466,0,9,751,3.651,434.144,0,55.801,58.124,384.342,2.153,742,170,0,437.795,0,0,3.920,0
TEPP11,12/2022,3.161,467.760,0,442,1.017,1.831,460.558,0,61.141,63.652,404.108,2.153,575,359,0,462.389,0,0,4.354,0
TEPP11,12/2023,3.081,454.214,0,649,8.777,1.154,440.369,0,41.546,45.671,408.543,3.800,8.127,326,0,441.523,0,0,3.915,0
TEPP11,2/2020,2.345,342.494,0,588,8.077,5.477,324.381,2.032,753,2.798,339.695,2.025,7.489,20,0,331.890,0,0,2.526,0
TEPP11,2/2021,1.794,420.422,0,11,17.938,9.197,391.185,0,17.676,19.704,400.718,1.900,17.927,127,0,400.381,0,0,2.102,0
TEPP11,2/2022,2.706,442.462,0,232,1.129,3.390,434.340,0,57.002,59.238,383.224,1.984,897,252,0,437.730,0,0,3.602,0
TEPP11,2/2023,3.355,468.180,0,833,2.019,1.274,460.726,0,62.256,64.602,403.578,2.111,1.186,234,0,462.000,0,0,4.160,0
TEPP11,2/2024,3.153,463.418,0,659,86.250,1.168,247.257,0,36.999,40.025,423.394,2.702,85.591,324,0,248.424,0,0,128.744,124.700
TEPP11,3/2020,2.207,351.592,0,5,8.105,5.753,334.436,1.020,661,2.455,349.137,1.774,8.100,20,0,341.209,0,0,2.278,0
TEPP11,3/2021,1.669,420.743,0,37,14.129,11.943,392.698,0,18.458,20.500,400.243,1.900,14.092,141,0,404.641,0,0,1.973,0
TEPP11,3/2022,2.873,442.697,0,3,1.156,3.354,434.422,0,57.607,59.962,382.735,2.069,1.153,286,0,437.776,0,0,3.765,0
TEPP11,3/2023,3.622,468.274,0,877,1.751,1.263,460.843,0,62.518,64.965,403.310,2.153,875,294,0,462.106,0,0,4.417,0
TEPP11,3/2024,2.237,505.532,0,259,29.030,4.321,344.410,0,79.849,92.316,413.216,12.125,28.770,341,0,348.732,0,0,127.771,124.700
TEPP11,4/2020,2.241,351.648,0,115,8.884,5.965,334.021,0,595,2.387,349.260,1.772,8.768,20,0,339.986,0,0,2.778,0
TEPP11,4/2021,1.834,420.695,0,440,12.160,13.069,392.910,0,18.909,20.945,399.750,1.900,11.720,136,0,405.980,0,0,2.556,0
TEPP11,4/2022,2.815,442.759,0,11,1.113,3.419,434.510,0,58.300,60.626,382.133,2.069,1.102,257,0,437.929,0,0,3.717,0
TEPP11,4/2023,3.616,468.154,0,835,1.520,1.291,460.933,0,62.459,64.891,403.263,2.195,685,237,0,462.224,0,0,4.410,0
TEPP11,4/2024,3.131,504.205,0,653,26.569,4.212,344.732,0,79.951,90.300,413.905,9.968,25.916,381,0,348.944,0,0,128.692,124.700
TEPP11,5/2020,2.677,352.377,0,10,8.884,6.620,334.021,0,1.213,3.042,349.335,1.808,8.875,20,0,340.641,0,0,2.851,0
TEPP11,5/2021,1.830,459.948,0,432,4.281,8.629,443.072,0,58.976,61.010,398.938,1.900,3.849,134,0,451.700,0,0,3.967,0
TEPP11,5/2022,2.912,442.752,0,2,940,3.370,434.596,0,59.126,61.597,381.155,2.111,938,360,0,437.966,0,0,3.847,0
TEPP11,5/2023,3.706,447.121,0,688,8.702,1.317,432.584,0,42.125,44.755,402.366,2.322,8.014,308,0,433.900,0,0,4.519,0
TEPP11,5/2024,3.279,596.960,0,273,10.149,4.205,453.881,0,174.453,183.039,413.921,8.222,9.876,365,0,458.086,0,0,128.725,124.700
TEPP11,6/2020,1.954,351.233,0,27,4.480,7.518,337.086,0,122,1.950,349.282,1.808,4.453,20,0,344.604,0,0,2.149,0
TEPP11,6/2021,2.213,452.784,0,457,1.091,4.081,445.020,0,51.960,53.866,398.918,1.773,635,133,0,449.101,0,0,2.592,0
TEPP11,6/2022,3.123,442.641,0,874,1.080,2.968,434.698,0,59.531,61.985,380.656,2.111,206,343,0,437.665,0,0,3.895,0
TEPP11,6/2023,3.512,446.900,0,649,8.496,1.405,432.677,0,41.992,45.724,401.175,3.420,7.847,313,0,434.081,0,0,4.322,0
TEPP11,6/2024,3.229,594.638,0,814,7.117,4.168,454.541,0,174.563,181.016,413.622,6.118,6.303,335,0,458.709,0,0,128.812,124.700
TEPP11,7/2020,2.147,351.423,0,156,4.893,7.060,337.086,0,579,2.501,348.922,1.881,4.736,42,0,344.146,0,0,2.384,0
TEPP11,7/2021,2.190,453.189,0,47,471,3.782,445.432,0,52.635,54.375,398.814,1.604,423,135,0,449.213,0,0,3.504,0
TEPP11,7/2022,3.117,443.058,0,930,1.305,2.724,434.804,0,60.509,62.920,380.138,2.069,374,342,0,437.528,0,0,4.225,0
TEPP11,7/2023,3.450,445.731,0,649,7.247,1.364,432.866,0,41.710,44.490,401.241,2.449,6.598,330,0,434.230,0,0,4.253,0
TEPP11,7/2024,3.078,592.526,0,924,5.018,4.013,454.861,0,174.656,179.181,413.346,4.145,4.094,379,0,458.874,0,0,128.634,124.700
TEPP11,8/2020,2.103,351.004,0,7,3.650,7.882,337.089,0,383,2.229,348.775,1.808,3.643,38,0,344.971,0,0,2.384,0
TEPP11,8/2021,2.161,453.291,0,470,1.074,3.790,445.797,0,52.789,54.823,398.468,1.900,604,134,0,449.587,0,0,2.629,0
TEPP11,8/2022,3.172,442.803,0,418,1.208,2.759,434.912,0,60.162,62.605,380.197,2.069,790,374,0,437.670,0,0,3.924,0
TEPP11,8/2023,3.461,445.615,0,649,7.017,1.371,432.969,0,41.607,44.428,401.187,2.449,6.368,372,0,434.340,0,0,4.258,0
TEPP11,9/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEPP11,9/2020,1.917,351.371,0,316,4.445,7.641,337.092,0,1.031,2.877,348.493,1.808,4.129,38,0,344.733,0,0,2.193,0
TEPP11,9/2021,2.296,453.531,0,465,1.115,3.754,445.902,0,53.360,55.585,397.946,2.027,650,199,0,449.655,0,0,2.760,0
TEPP11,9/2022,3.163,442.483,0,424,1.286,2.274,435.020,0,59.862,62.272,380.211,2.069,862,342,0,437.294,0,0,3.903,0
TEPP11,9/2023,3.744,445.446,0,669,6.710,1.147,433.054,0,41.548,44.323,401.123,2.449,6.041,327,0,434.202,0,0,4.535,0
TGAR11,1/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGAR11,1/2018,0,46.365,5.736,81,102,0,40.023,0,56,725,45.640,0,21,9,660,45.760,0,0,502,0
TGAR11,1/2019,0,261.671,0,9,1.659,0,251.123,0,137.757,141.951,119.720,726,1.651,13,3.457,251.123,0,0,8.889,0
TGAR11,1/2020,0,567.963,66.275,85,159.326,0,313.160,0,105.970,107.985,459.978,1.964,159.240,51,0,379.434,0,0,29.203,0
TGAR11,1/2021,0,1.072.794,220.134,5,241.461,0,562.955,19.328,282.195,289.607,783.187,7.333,241.456,78,0,802.417,0,0,28.915,28.743
TGAR11,1/2022,0,2.050.982,182.773,0,45.382,41.559,20.136,1.722.896,548.614,561.870,1.489.113,13.119,45.382,136,0,1.967.364,0,0,38.236,38.073
TGAR11,1/2023,0,1.775.184,153.227,12,45.842,27.424,19.936,1.486.872,9.134,27.227,1.747.957,17.920,144,173,0,1.687.459,45.686,45.686,41.883,41.434
TGAR11,1/2024,0,2.378.090,196.145,530,299.070,3.233,19.444,1.815.414,11.175,36.714,2.341.375,25.292,295.252,247,0,2.034.236,3.288,3.288,44.784,44.583
TGAR11,10/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGAR11,10/2018,0,223.941,0,6,135,0,223.632,0,117.654,119.951,103.990,0,129,10,2.287,223.632,0,0,174,0
TGAR11,10/2019,0,344.192,31.618,125,5.804,0,277.464,0,107.968,115.658,228.534,1.660,5.679,26,6.004,309.081,0,0,29.307,0
TGAR11,10/2020,0,830.525,235.570,22,158.672,0,405.788,0,86.128,92.726,737.799,6.519,158.649,79,0,641.358,0,0,30.495,30.323
TGAR11,10/2021,0,1.535.013,131.182,3,135.184,23.980,19.341,1.189.020,46.715,73.311,1.461.702,13.571,135.181,135,12.890,1.363.523,0,0,36.306,36.127
TGAR11,10/2022,0,1.877.714,85.922,4,116.823,2.293,20.336,1.616.339,536.969,554.905,1.322.809,17.801,116.819,134,0,1.724.890,0,0,36.000,35.820
TGAR11,10/2023,0,1.585.955,4.681,16,8.756,3.592,19.936,1.509.491,9.057,29.214,1.556.742,19.988,125,169,0,1.537.700,8.615,8.615,39.500,38.710
TGAR11,11/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGAR11,11/2018,0,226.370,0,8,673,0,225.520,0,114.644,117.449,108.921,0,665,10,2.795,225.520,0,0,176,0
TGAR11,11/2019,28.626,590.416,47.406,63,201.948,0,311.730,0,354.518,362.101,228.315,1.726,201.885,23,5.834,359.136,0,0,29.332,0
TGAR11,11/2020,0,831.611,228.892,16,120.375,0,453.082,0,84.516,91.271,740.340,6.680,120.360,75,0,681.974,0,0,29.261,29.093
TGAR11,11/2021,0,1.514.489,147.141,12,118.308,27.336,19.341,1.166.310,46.709,73.521,1.440.967,13.798,118.296,124,12.890,1.360.127,0,0,36.053,35.880
TGAR11,11/2022,0,2.023.848,154.989,2,191.903,20.293,20.336,1.600.317,708.534,727.483,1.296.365,18.815,156.717,134,0,1.795.935,35.184,35.184,36.009,35.604
TGAR11,11/2023,0,2.183.314,68.730,5,566.020,3.563,19.936,1.485.846,626.094,646.539,1.536.775,20.287,450.126,158,0,1.578.075,115.889,115.889,39.219,38.433
TGAR11,12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGAR11,12/2018,0,260.245,0,1,2.055,0,249.173,0,137.726,141.508,118.737,0,2.053,11,3.771,249.173,0,0,9.017,0
TGAR11,12/2019,0,580.964,67.753,84,173.314,0,311.202,0,108.552,121.102,459.862,4.652,173.231,33,7.865,378.955,0,0,28.695,0
TGAR11,12/2020,0,1.005.333,236.963,17,149.195,0,569.290,20.800,187.108,212.138,793.195,8.111,149.178,82,16.837,827.053,0,0,29.085,28.923
TGAR11,12/2021,0,2.091.419,184.874,1,73.367,37.132,19.936,1.737.366,549.663,594.463,1.496.957,13.911,73.366,143,30.747,1.979.307,0,0,38.745,38.582
TGAR11,12/2022,0,1.809.935,161.443,9.463,120.498,27.392,19.936,1.438.549,8.910,48.619,1.761.316,17.920,109.572,167,21.623,1.647.319,1.463,1.463,42.118,41.721
TGAR11,12/2023,0,2.417.339,161.790,15,390.828,3.520,19.444,1.796.724,10.552,52.444,2.364.895,25.292,365.451,205,16.395,1.981.478,25.362,25.362,45.033,44.884
TGAR11,2/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGAR11,2/2018,0,49.014,1.170,0,1.600,0,45.767,0,48,1.007,48.007,0,1.600,9,950,46.937,0,0,477,0
TGAR11,2/2019,0,283.549,0,5,6.959,0,276.097,0,152.890,156.358,127.192,0,1.542,12,3.457,276.097,0,0,494,0
TGAR11,2/2020,0,573.387,91.653,1,128.360,0,324.602,0,109.118,111.713,461.675,2.426,128.359,41,128,416.254,0,0,28.773,28.607
TGAR11,2/2021,0,1.054.933,215.083,14,221.426,0,570.495,19.205,85.453,94.046,960.887,8.508,221.412,85,0,804.783,0,0,28.724,28.556
TGAR11,2/2022,0,2.045.395,188.108,2,40.217,43.370,20.336,1.715.283,548.398,562.314,1.483.081,13.798,40.215,118,0,1.967.097,0,0,38.081,37.907
TGAR11,2/2023,0,1.754.264,148.452,3.928,23.004,26.465,19.936,1.494.783,8.762,26.957,1.727.307,18.058,118,137,0,1.689.636,18.958,18.958,41.625,41.179
TGAR11,2/2024,0,2.352.275,247.642,15,208.690,3.233,19.444,1.828.823,10.986,36.686,2.315.588,25.484,182.001,216,0,2.099.142,26.675,26.675,44.443,44.246
TGAR11,3/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGAR11,3/2018,0,52.504,1.183,0,9,0,50.883,0,61,857,51.648,0,9,9,787,52.066,0,0,429,0
TGAR11,3/2019,0,288.398,0,1.804,7.876,0,280.361,0,152.880,155.720,132.678,0,820,12,2.828,280.361,0,0,162,0
TGAR11,3/2020,0,564.373,117.213,55,95.202,0,323.333,0,102.977,105.988,458.386,2.842,95.147,41,128,440.546,0,0,28.626,28.463
TGAR11,3/2022,0,2.034.439,196.729,5,35.285,35.309,20.336,1.708.553,549.053,563.547,1.470.891,14.363,35.280,131,0,1.960.927,0,0,38.227,37.643
TGAR11,3/2023,0,1.724.514,129.723,7.858,20.814,26.594,19.936,1.486.047,9.152,27.797,1.696.716,18.471,119,174,0,1.662.299,12.837,12.837,41.401,40.847
TGAR11,3/2024,0,2.328.194,284.233,34,101.444,3.520,19.444,1.875.389,11.223,36.937,2.291.257,25.484,95.040,230,0,2.182.586,6.370,6.370,44.163,43.971
TGAR11,4/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGAR11,4/2018,0,56.906,0,3,79,0,56.455,0,61,461,56.446,0,76,10,390,56.455,0,0,372,0
TGAR11,4/2019,0,283.650,0,1.245,14.135,0,269.354,0,133.541,137.562,146.088,0,7.773,14,4.007,269.354,0,0,162,0
TGAR11,4/2020,0,552.583,116.226,87,83.510,0,324.300,0,92.771,95.706,456.877,2.773,83.422,35,128,440.526,0,0,28.548,28.386
TGAR11,4/2021,0,1.025.258,177.887,4,143.598,80,630.033,45.328,66.425,75.868,949.390,9.322,143.594,120,0,853.329,0,0,28.331,28.159
TGAR11,4/2022,0,2.012.477,198.735,30,36.423,27.956,20.336,1.691.410,548.429,564.837,1.447.640,16.286,36.392,122,0,1.938.436,0,0,37.618,37.446
TGAR11,4/2023,0,1.704.845,121.085,1.053,2.734,26.499,19.936,1.493.634,8.682,27.422,1.677.423,18.609,120,130,0,1.661.153,1.562,1.562,40.957,40.521
TGAR11,4/2024,0,2.300.788,284.393,64,44.959,4.091,19.444,1.904.098,11.574,37.502,2.263.286,25.675,40.018,252,0,2.212.026,4.877,4.877,43.802,43.615
TGAR11,5/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGAR11,5/2018,0,183.709,0,130,134,0,183.413,0,120.456,121.206,62.502,0,4,10,740,183.413,0,0,162,0
TGAR11,5/2019,0,285.554,9.013,1.441,4.588,0,271.792,0,135.425,138.053,147.501,0,3.147,15,2.613,280.805,0,0,162,0
TGAR11,5/2020,0,541.814,117.553,158,78.361,0,317.432,0,92.294,96.661,445.153,4.332,78.203,35,0,434.986,0,0,28.467,28.306
TGAR11,5/2021,0,1.522.994,177.847,7,599.847,80,20.316,696.783,569.718,578.573,944.422,8.754,145.450,101,0,895.026,454.390,454.390,28.121,27.953
TGAR11,5/2022,0,1.968.775,198.542,12,28.854,28.319,20.336,1.655.553,530.649,548.089,1.420.686,17.304,28.842,137,0,1.902.749,0,0,37.172,36.895
TGAR11,5/2023,0,1.687.807,52.348,308,29.826,17.999,19.936,1.527.026,9.043,27.959,1.659.847,18.747,121,169,0,1.617.310,29.397,29.397,40.671,40.241
TGAR11,5/2024,0,2.275.398,271.971,17,52.474,3.961,19.444,1.884.091,11.314,37.419,2.237.979,25.867,47.001,238,0,2.179.468,5.456,5.456,43.457,43.274
TGAR11,6/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGAR11,6/2018,0,186.313,0,5,46,0,186.106,0,113.864,114.663,71.651,0,41,9,789,186.106,0,0,162,0
TGAR11,6/2019,0,315.055,19.469,2.042,24.262,0,271.162,0,123.725,129.517,185.538,1.465,22.220,15,4.311,290.631,0,0,162,0
TGAR11,6/2020,0,536.593,117.357,228,34.755,0,356.304,0,89.328,93.634,442.958,4.263,34.526,43,0,473.660,0,0,28.178,28.015
TGAR11,6/2021,0,1.573.641,193.898,5,554.951,7.580,18.541,761.553,61.011,86.599,1.487.043,12.554,366.180,144,12.890,981.572,188.767,188.767,37.119,36.953
TGAR11,6/2022,0,1.945.388,196.287,10.119,27.786,18.533,20.336,1.645.606,520.596,538.484,1.406.904,17.756,17.667,132,0,1.880.761,0,0,36.841,36.628
TGAR11,6/2023,0,1.675.213,43.621,31,16.541,3.083,19.936,1.551.480,9.008,28.196,1.647.017,19.023,122,165,0,1.618.120,16.388,16.388,40.551,40.007
TGAR11,6/2024,0,2.763.354,312.349,6,482.912,4.091,19.444,1.901.445,526.652,552.485,2.210.870,25.608,450.001,224,0,2.237.328,32.905,32.905,43.114,42.937
TGAR11,7/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGAR11,7/2018,0,188.232,0,54,74,0,187.991,0,106.264,107.368,80.864,0,21,9,1.095,187.991,0,0,167,0
TGAR11,7/2019,0,316.298,24.593,1.485,16.089,0,275.450,0,121.213,125.996,190.302,1.195,14.605,21,3.567,300.043,0,0,166,0
TGAR11,7/2020,0,533.981,118.505,284,22.752,0,359.515,4.039,89.046,93.047,440.934,3.951,22.469,50,0,482.059,0,0,29.170,29.000
TGAR11,7/2021,0,1.564.672,191.911,14,428.193,7.648,18.741,881.235,60.231,85.491,1.479.180,12.214,284.625,156,12.890,1.099.535,143.553,143.553,36.944,36.768
TGAR11,7/2022,0,1.912.775,193.480,9,22.661,836,20.336,1.636.737,505.460,523.461,1.389.314,17.869,22.652,132,0,1.851.388,0,0,38.725,36.424
TGAR11,7/2023,0,1.655.437,21.840,11,29.627,3.592,19.936,1.540.063,9.022,28.489,1.626.948,19.298,122,168,0,1.585.431,29.494,29.494,40.378,39.721
TGAR11,7/2024,0,2.743.855,432.341,18,211.856,104.106,19.444,1.933.269,11.755,40.797,2.703.058,28.753,205.087,290,0,2.489.161,6.751,6.751,42.839,42.629
TGAR11,8/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGAR11,8/2018,0,201.004,0,169,326,0,200.515,0,110.352,111.889,89.116,0,157,9,1.527,200.515,0,0,164,0
TGAR11,8/2019,0,320.116,24.117,0,16.384,0,250.581,0,119.775,124.370,195.746,1.325,16.384,20,3.250,274.697,0,0,29.035,0
TGAR11,8/2020,0,827.868,123.365,377,302.529,0,372.684,0,384.779,388.602,439.266,3.778,302.151,45,0,496.049,0,0,29.290,28.936
TGAR11,8/2021,0,1.544.111,154.457,17,360.698,11.976,18.941,961.324,46.915,72.394,1.471.716,12.441,290.078,150,12.890,1.146.699,70.603,70.603,36.714,36.543
TGAR11,8/2022,0,1.881.075,117.851,15,61.698,836,20.336,1.643.935,485.427,503.560,1.377.514,17.982,61.683,152,0,1.782.957,0,0,36.420,36.224
TGAR11,8/2023,0,1.632.682,5.500,24,19.037,3.564,19.936,1.544.479,9.216,28.975,1.603.707,19.574,123,185,0,1.573.479,18.889,18.889,40.166,39.395
TGAR11,9/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGAR11,9/2018,0,203.079,0,2,70,0,202.847,0,104.706,106.662,96.417,0,68,9,1.947,202.847,0,0,162,0
TGAR11,9/2019,0,333.769,32.389,53,5.460,0,266.638,0,111.425,118.467,215.302,1.483,5.407,24,5.535,299.027,0,0,29.282,0
TGAR11,9/2020,0,826.830,218.096,202.117,202.656,0,375.819,0,86.880,92.842,733.988,5.890,539,73,0,593.915,0,0,30.259,30.097
TGAR11,9/2021,0,1.537.556,146.783,2,297.968,19.438,19.141,1.017.739,50.875,76.463,1.461.093,12.554,297.481,145,12.890,1.203.100,485,485,36.488,36.322
TGAR11,9/2022,0,1.825.824,82.597,11,57.170,1.820,20.336,1.627.715,459.695,477.822,1.348.003,17.982,57.159,144,0,1.732.468,0,0,36.186,35.999
TGAR11,9/2023,0,1.608.923,4.713,15,1.246,3.556,19.936,1.539.651,8.970,28.844,1.580.079,19.712,124,162,0,1.567.855,1.107,1.107,39.821,39.025
TORD11,1/2020,0,25.962,6.273,76,5.152,0,0,14.536,21,48,25.914,0,5.077,26,0,20.809,0,0,1,0
TORD11,1/2021,0,143.571,64.040,0,13.511,20.969,0,45.045,60.054,60.315,83.256,0,13.511,114,147,130.054,0,0,5,0
TORD11,1/2022,0,472.861,92.986,7,3.839,237.219,0,138.817,13,422,472.439,0,3.832,409,0,469.022,0,0,0,0
TORD11,1/2023,0,490.826,84.343,108,2.263,197.148,150,205.556,70,385,490.441,0,2.155,314,0,487.197,0,0,1.366,1.329
TORD11,1/2024,0,445.858,85.499,42,2.716,149.583,150,205.787,154,254,445.604,0,2.134,100,0,441.019,540,540,2.123,825
TORD11,10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TORD11,10/2020,0,60.223,31.372,1,2.243,6.285,0,20.316,19.085,19.134,41.090,0,2.242,49,0,57.974,0,0,7,0
TORD11,10/2021,0,456.592,102.055,0,5.381,219.529,0,129.616,3.438,3.855,452.737,0,5.381,417,0,451.200,0,0,11,0
TORD11,10/2022,0,496.290,84.249,1,729,211.125,150,198.696,25,359,495.931,0,728,334,0,494.219,0,0,1.342,1.329
TORD11,10/2023,0,443.713,82.684,15,2.070,150.187,150,205.787,45,139,443.574,0,1.963,94,0,438.808,93,93,2.834,952
TORD11,11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TORD11,11/2020,0,82.628,41.978,1,2.693,15.760,0,22.191,52,111,82.518,0,2.692,59,0,79.930,0,0,6,0
TORD11,11/2021,0,454.095,103.821,1,1.596,217.561,0,131.111,1.169,1.575,452.519,0,1.596,406,0,452.493,0,0,6,0
